name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
wandering-soprano,Tokyo,Tokyo, female , 35-49 ,"['shinjuku', 'shibuya', 'minato', 'chiyoda', 'chuo', 'taito', 'chino', 'venice', 'kuala lumpur', 'sado', 'yokohama', 'bunkyo']","[' japan', ' italy', ' malaysia']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,"
If you like older, smaller, independent cinemas, this place will not wow you. It's one of those cine-con with screens of various sizes, with concession stands (not too overly-priced) and online reservation system in place. It's clean, the seats are good, easy to navigate in, plenty of ladies bathrooms, so what's not to like?
"
bloggy99,New York City,New York, female , 25-34 ,"['minato', 'tokyo', 'kyoto', 'san francisco', ' ca', 'shibuya', 'chiyoda', 'chuo', 'shinjuku', 'taito', 'bunkyo', 'cuernavaca', 'honolulu', ' hi']","[' japan', ' usa', ' mexico']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,"
Try the Premiere theater at Toho Cinemas in Roppongi Hills for a secret romantic spot. The chairs are like first-class airline chairs, marble tables are between the seats, and a free cocktail in a proper glass is served free with purchase of your 3,000 yen admission ticket. There is a lovely, dark lounge to relax and enjoy a drink or...


More 


"
hiroron,tokyo,tokyo, male , 35-49 ,"['minato', 'onna-son', 'hadano', 'shimoda', 'kawazu-cho', 'motobu-cho', 'higashiizu-cho', 'kagoshima', 'nagasaki', 'sydney', 'edogawa', 'kumejima-cho']","[' japan', ' australia']",['\n '],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,"
One will be served if it becomes a member, and six are seen.
Roppongi Hills is adjoined.
Since various movie events, a stage greeting, etc. are performed, it may be crowded.
"
Nintai69,Yamato,Japan, male , 35-49 ,"['da nang', 'minato', 'hoi an', 'fujisawa', 'ho chi minh city', 'hong kong', 'tokyo', 'atsugi', 'bangkok', 'cabo san lucas', 'chiba', 'denver', ' co']","[' vietnam', ' japan', ' china', ' thailand', ' mexico', ' usa']","['Currently living in Danang, Vietnam. Enjoying long cycling journeys with discovering &/or rating small places. I avoid downtown and tend to stick to the 30km beach. ']","Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,"
I have been to this theatre numerous times, my children truly enjoy it. Albeit fairly expensive it is worth the cost.
"
Krakenicus,Mexico City,Mexico,,,"['taito', 'acapulco', 'aguascalientes', 'albuquerque', ' nm', 'amecameca', 'amsterdam', 'anaheim', ' ca', 'asuncion', 'atlanta', ' ga', 'barbados', 'barcelona', 'barra de navidad']","[' japan', ' mexico', ' usa', ' the netherlands', ' paraguay', ' caribbean', ' spain']",[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
We had a great time doing the Blood of Samurai walk. Our guide, Lilly, really knew her As and Bs and managed to take us to some really hidden spots. It's a great experience not only for those interested in ghostly stories, but in general Japan lore. I recommend it completely. No doubt I would do it again.
"
Pingaru,Melbourne,Australia,,,"['osaka', 'taito', 'tokyo', 'chiyoda']",[' japan'],[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
We booked this tour as a group of three travelling from Melbourne, Australia in January 2014. Our guide, Lilly, was fantastic from the start of the booking process to the end of the tour. Lilly provided us with plenty of options for the tour and ensured we were able to undertake the tour during our stay which was at an...


More 


"
Soysoymilk,Tokyo,Japan,,,"['shibuya', 'singapore', 'new york city', ' ny', 'minato', 'paris', 'honolulu', ' hi', 'kihei', ' hi', 'kagoshima', 'choeng thale', 'guangzhou', 'hakone-machi', 'lima']","[' japan', ' singapore', ' usa', ' france', ' thailand', ' china', ' peru']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
chii-saa,Kanazawa,Japan,,,"['chiyoda', 'minato', 'chuo', 'kyoto']",[' japan'],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",3 of 5 stars,
2014,Oslo,Norge,,,"['liverpool', 'geneva']","[' uk', ' switzerland']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
yukina92,Tokyo,Japan, female , 25-34 ,"['chuo', 'minato', 'saitama', 'hirosaki', 'shinjuku', 'dandenong', 'fitzroy', 'kyoto', 'melbourne', 'osaka', 'prahran', 'richmond']","[' japan', ' australia']",['Life is Journey!!\n\n\n\n '],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
Sophie1717,Tokyo,Tokyo, Female ,,"['new york city', ' ny', 'hong kong', 'minato', 'chiyoda', 'kyoto', 'osaka', 'shinjuku', 'honolulu', ' hi', 'kailua-kona', ' hi', 'shanghai', 'shibuya', 'istanbul']","[' usa', ' china', ' japan', ' turkey']",[' '],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
123456,noblesville in,noblesville in,,,"['orlando', ' fl']",[' usa'],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",3 of 5 stars,
harumakick,,,,,"['hachioji', 'haleiwa', ' hi', 'singapore', 'koto', 'honolulu', ' hi', 'kamakura', 'dallas', ' tx', 'minato', 'sagamihara', 'tachikawa', 'iwaki', 'obuse-machi']","[' japan', ' usa', ' singapore']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",3 of 5 stars,
madammermaid,Absecon,New Jersey,,,"['paris', 'taito', 'kingston', ' ny', 'montego bay', 'negril', 'new york city', ' ny', 'yamanouchi-machi', 'narvon', ' pa']","[' france', ' japan', ' usa', ' jamaica']",[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
My husband and I went on the Ghost and Goblins tour on our recent trip to Tokyo. We go on at least 1 ghost tour wherever we visit. Lily was an excellent guide; very welcoming, entertaining and knowledgeable. Everyone should go on this tour! Even if you're a skeptic, it's simply a wonderful and offbeat way to learn of Japan's...


More 


"
Garwolf,,,,,['taito'],[' japan'],[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",1 of 5 stars,"
Google maps, Google images, and Wikipedia. That's the tour in a nutshell. Maybe I took the wrong tour, or perhaps she waited until I left, but in the 2 hours and 15 minutes that I followed along there wasn't a single ghost story told in the ""Ghosts and Goblins"" tour. It should be renamed to ""Folklore and Fairytales"" really. What...


More 


"
Mnemosyne,Darlington,England, Female ,,"['hella', 'luz', 'edinburgh', 'grindavik', 'nagano', 'sheffield', 'akranes', 'akureyri', 'belfast', 'belford', 'berlin', 'bispingen']","[' iceland', ' portugal', ' uk', ' japan', ' germany']",[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",4 of 5 stars,"
It was pouring with rain throughout our tour, but we still had a great time, which is quite a recommendation. Lilly took us to some fascinating places we'd never have found for ourselves, like the toad and the Kappa shrines and Hokusai's tomb, and kept us entertained with anecdotes and snippets of info about Shintoism, myth and legend, and how...


More 


"
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
Roll_To_Blind,Tokyo,Japan,,,"['minato', 'chuo', 'shibuya', 'london', 'shinagawa', 'amsterdam', 'chiyoda', 'fukuoka', 'koto', 'amalfi', 'akaigawa-mura', 'hachioji']","[' japan', ' uk', ' the netherlands', ' italy']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
0730,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
yuki0201,Tokyo,Tokyo, female , 35-49 ,"['minato', 'sedona', ' az', 'taito', 'chiyoda', 'kathmandu', 'bunkyo', 'ishigaki', 'shinjuku', 'chuo', 'kuala lumpur', 'shibuya', 'singapore']","[' japan', ' usa', ' nepal', ' malaysia', ' singapore']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
godspeedyou888,Singapore,Singapore, male , 50-64 ,"['singapore', 'taito', 'zurich', 'minato', 'zermatt', 'sentosa island', 'shimukappu-mura', 'furano', 'geneva', 'hong kong', 'las vegas', ' nv']","[' singapore', ' japan', ' switzerland', ' china', ' usa']",[' '],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
nedvedon,Tokyo Prefecture,Japan, male , 25-34 ,"['shibuya', 'shinjuku', 'hateruma-jima taketomi-cho', 'naha', 'chiyoda', 'minato', 'setagaya', 'agra', 'beijing', 'itabashi', 'meguro', 'singapore']","[' japan', ' india', ' china', ' singapore']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
gittelbug,Tucson,Arizona, female , 25-34 ,"['surfers paradise', 'tucson', ' az', 'karon', 'adelaide', 'cairns', 'margaret river', 'redcliffe', 'shibuya', 'busselton', 'kusatsu-machi', 'kyoto', 'okayama']","[' australia', ' usa', ' thailand', ' japan']",['I love to travel '],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
I've attended two of the Haunted Tokyo Tours. I enjoyed both the Ghosts & Goblins of Old Tokyo and the Blood of Samurai tour. Both had a great deal of information about the history of these places and Lilly was quite happy to answer any questions. Because my first tour date was changed Lilly gave me the option of taking...


More 


"
solara39,Edgewater,New Jersey,,,"['edgewater', ' nj', 'minato', 'new york city', ' ny', 'taito']","[' usa', ' japan']",[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
Recently took this tour with my family & we had a great time. The tour guide was interesting & brought us to numerous legendary sites. Really the only time we got to see ""Old Japan"" during our entire visit. A highlight of our trip to Tokyo!
"
humectant,Seattle,Washington, male , 35-49 ,"['honolulu', ' hi', 'sayulita', 'taito', 'seattle', ' wa']","[' usa', ' mexico', ' japan']",[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
If you are a tourist, Tokyo is an swirling eddy of sounds, images and behaviors, all tantalizing, all off limits. One can visit Tokyo, and even live here for many years, and still not feel as they do when they first stepped off the plane. This tour didn't do much to change that, but it did help me to connect...


More 


"
kirakira_1231,New York City,New York,,,['taito'],[' japan'],[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
This tour is about the odd spirits and mythical creatures deeply connected to the land, neighborhoods and shrines. Highly entertaining and unique. I recommend this tour highly and would love to take it again myself.
"
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
ajoglekar,Oakland,California,,,"['cabo san lucas', 'taito']","[' mexico', ' japan']",[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
As promised, the Haunted Tokyo Tour was off the beaten path, and a glimpse into culture that most other tourists probably won't see. Yes, we saw ""Old Hag's Pond, the Toad Temple, and learned all about the randy Kappa and Racoon Dogs, etc."" but our tour guide Lilly also knew a lot about Japanese art, religion, and culture to help...


More 


"
adamegan06,Tokyo,Japan, female , 25-34 ,['taito'],[' japan'],[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
To be able to walk through a different part of Tokyo and see some cool sites without having to worry about reading a map or getting lost was wonderful! Our tour guide was very knowledgeable and has some really interesting facts and stories. Overall, it was a great tour and I will definitely recommend to friends!!
"
Keleih,Tokyo,Japan,,,['taito'],[' japan'],[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
I've been on the ghost tours twice and really enjoyed both times (the tour I'm going on today will be my third). The tours are led by Lilly, who does a wonderful job of telling the tales of ghosts and goblins. She is very knowledgeable about the history and folklore of the locations on the tour.
The walking tours usually...


More 


"
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
LINEN2,Tokyo,Tokyo, Female ,,"['honolulu', ' hi', 'osaka', 'san francisco', ' ca', 'shibuya', 'chuo', 'torrance', ' ca', 'kusatsu-machi', 'shimoda', 'hakone-machi', 'minato', 'atami', 'glendale', ' ca']","[' usa', ' japan']",[' '],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
CriNieRe,Lyon,France, male , 35-49 ,"['new york city', ' ny', 'istanbul', 'ho chi minh city', 'taipei', 'yangon (rangoon)', 'lyon', 'minato', 'shanghai', 'siem reap', 'bangkok', 'bundi', 'hong kong']","[' usa', ' turkey', ' vietnam', ' taiwan', ' myanmar', ' france', ' japan', ' china', ' cambodia', ' thailand', ' india']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",3 of 5 stars,
Ricosaa,Tokyo,Japan,,,"['kanazawa', 'minato', 'new york city', ' ny', 'nagasaki', 'sasebo']","[' japan', ' usa']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
lafcadio_h,Tokyo,Tokyo,,,"['kyoto', 'taito']",[' japan'],[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
Far from the madding crowds of Roppongi, GInza and Omotesando, the old shitamachi area of Tokyo that lies between Ueno and Asakusa contains some of the spookiest and oddest places you are ever likely to encounter anywhere. This leisurely walking tour took us from Suicide Alley near Inaricho to the Old Hag's Pond beyond Sensoji Temple, taking in a whole...


More 


"
CPNJ,Cliffside Park,New Jersey,,,['taito'],[' japan'],[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,
yasu1,Kinki,Japan,,,"['kyoto', 'chiyoda', 'bunkyo', 'otsu', 'minato', 'moriyama', 'nagahama', 'okayama', 'osaka']",[' japan'],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
littlenell65,Australia,Australia, female , 35-49 ,"['london', 'san gimignano', 'zell am see', 'frankfurt', 'new york city', ' ny', 'oxford', 'salzburg', 'taito', 'alesund', 'amsterdam', 'athens', 'auckland']","[' uk', ' italy', ' austria', ' germany', ' usa', ' japan', ' norway', ' the netherlands', ' greece', ' new zealand']",['Regular and experienced traveller - budget backpacking to luxury hotels - done it all in many many parts of the world. '],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
We were a party of two adults and two teenage girls and our ghost tour has been the highlight of our trip of Tokyo so far. Lilly was wonderfully knowledgeable and the tour was a fantastic opportunity to explore the older parts of Tokyo and get an understanding of the subterranean and spiritual aspects of this fascinating and ancient culture....


More 


"
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
GazMeisterG,Birmingham,United Kingdom,,,"['london', 'new york city', ' ny', 'taito', 'amsterdam', 'bath', 'birmingham', 'bournemouth', 'brighton', 'brooklyn', ' ny', 'cardiff', 'crawley', 'dublin']","[' uk', ' usa', ' japan', ' the netherlands', ' ireland']",[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,"
I took this trip on a sunny November afternoon last year. It was just myself and my brother instead of a 20 strong group and it gave us chance to see the side of Tokyo that casual western visitors wouldnt normally see. A fascinating afternoon was spent walking round Asakusa and Ueno and some other areas. We saw temples and...


More 


"
Miwaxy,Tokyo,Japan,,,"['chiyoda', 'bophut', 'hakone-machi', 'london', 'miyakojima', 'minato', 'paris', 'atami', 'chuo']","[' japan', ' thailand', ' uk', ' france']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
shinoparis,Tokyo,Japan,,,"['paris', 'montreal', ' quebec', 'bangkok', 'minato', 'shibuya', 'sendai', 'brussels', 'chiyoda', 'ise', 'misawa', 'shinagawa']","[' france', ' canada', ' thailand', ' japan', 'alsace', ' belgium']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",3 of 5 stars,
joe_ju,Tokyo,Japan,,,"['minato', 'osaka', 'beijing', 'shibuya', 'funabashi', 'paris', 'rusutsu-mura', 'fujinomiya', 'los angeles', ' ca', 'narusawa-mura', 'anaheim', ' ca', 'fujiyoshida']","[' japan', ' china', ' france', ' usa']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
ryochancita,Tokyo,Japan,,,['minato'],[' japan'],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
daiyen,Tokyo,Japan, female , 35-49 ,"['osaka', 'ota', 'kawasaki', 'hitachinaka', 'minato', 'nikko', 'shimoda', 'bunkyo', 'katsuura', 'taito', 'toshima', 'kisarazu']",[' japan'],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
2014,Oslo,Norge,,,"['liverpool', 'geneva']","[' uk', ' switzerland']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",3 of 5 stars,
,,,,,[],[],[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",5 of 5 stars,
718sakuko,tokyo,tokyo,,,"['bangkok', 'hua hin', 'minato', 'phuket town', 'shibuya', 'siem reap']","[' thailand', ' japan', ' cambodia']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
les_amoureuses,Tokyo Prefecture,Japan, , 35-49 ,"['minato', 'paris', 'chiyoda', 'kanazawa', 'kumejima-cho', 'fukuoka', 'nagoya', 'seoul', 'shibuya', 'ashiya', 'chino', 'london']","[' japan', ' france', ' south korea', ' uk']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
einsteinbishp,Tokyo,Japan, female , 35-49 ,"['shinjuku', 'minato', 'shibuya', 'hoi an', 'chiyoda', 'koya-cho', 'singapore', 'yokohama', 'ho chi minh city', 'hong kong', 'chuo', 'macau']","[' japan', ' vietnam', ' singapore', ' china']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
050mi-ko,Oiso-machi,Japan, female , 35-49 ,"['chiyoda', 'nagoya', 'ho chi minh city', 'minato', 'chuo', 'osaka']","[' japan', ' vietnam']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
liv0516,saitama,saitama, female , 25-34 ,"['istanbul', 'samarkand', 'bruges', 'izmir', 'london', 'chiyoda', 'san francisco', ' ca', 'antalya', 'minato', 'shinjuku', 'bodrum city', 'chuo']","[' turkey', ' uzbekistan', ' belgium', ' uk', ' japan', ' usa']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
javateaohtsuka,Tokyo,Japan, male , 35-49 ,"['saipan', 'tumon', 'garapan', 'minato', 'siem reap', 'koror', 'peliatan', 'tamuning', 'airai', 'kota kinabalu', 'seoul']","[' mariana islands', ' japan', ' cambodia', ' palau', ' indonesia', ' malaysia', ' south korea']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",3 of 5 stars,
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",3 of 5 stars,
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
Tee258,Tokyo,Japan, male , 35-49 ,"['sendai', 'stuttgart', 'minato', 'ho chi minh city', 'dalian', 'semboku', 'akita', 'chiyoda', 'honolulu', ' hi', 'nasushiobara', 'omachi', 'seattle', ' wa']","[' japan', ' germany', ' vietnam', ' china', ' usa']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
950merik,,,,,"['minato', 'shibuya', 'ao nang', 'hong kong', 'meguro', 'nong thale', 'shinagawa', 'shinjuku', 'sumida', 'athens', 'bali', 'bangkok']","[' japan', ' thailand', ' china', ' greece', ' indonesia']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
Hiro64,Meguro-ku,Japan,,,"['minato', 'semboku', 'okayama', 'kyoto', 'osaka', 'shinjuku', 'hanamaki', 'nagoya', 'hakone-machi', 'chuo', 'kobe', 'san sebastian - donostia']","[' japan', ' spain']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
,,,,,[],[],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
OhThereSheGoes,Australia,Australia, Female ,,"['bangkok', 'karon', 'kyoto', 'sai yok', 'patong', 'vientiane', 'granada', 'barcelona', 'kanazawa', 'ko phangan', 'siem reap', 'chiang mai']","[' thailand', ' japan', ' laos', ' spain', ' cambodia']",[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",2 of 5 stars,"
I went on the 'Backstreets of Tokyo Ghost Walk'. There were about 15 people in total which I personally thought was too much as myself and others had difficulty hearing Lily throughout the tour. I felt parts of the tour were poorly organised. As an example, we arrived at what we were told was the most significant site of the...


More 


"
muddydiver,Charleston,South Carolina,,,"['charleston', ' sc', 'lahaina', ' hi', 'boston', ' ma', 'new orleans', ' la', 'taito']","[' usa', ' japan']",[],"Haunted Tokyo Tours, Taito", Tours,"

Owner description: Dare to walk through old sections of town where ancient spirits prowl. Visit secret power spots that locals have known about for centuries. Listen to tales of ghosts and goblins, blood lust and revenge. Our walking tours are led by experienced escorts in English, and are part legend, part art/architecture, and part spooky fun! Custom tours available for your group. Come find out why Tokyo is the most haunted city in the world! 

Useful Information: Activities for older children 
",4 of 5 stars,"
I've taken two tours with Lilly now, the Halloween graveyard tour and the Blood of the Samurai tour. Both have been very informative about the histories of religion/folklore and the tragedies of Tokyo history. If you are looking for a ghost-hunting, paranormal tour then this may not meet your expectations -- the focus is much more on the history than...


More 


"
Hime,Nebraska,Nebraska,,,"['napa', ' ca']",[' usa'],[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",4 of 5 stars,
Stdevp,Yokohama,Japan, Female ,,"['minato', 'chiyoda', 'new york city', ' ny', 'chuo', 'stockholm', 'cape town central', 'nasu-machi', 'sapporo', 'chicago', ' il', 'frankfurt', 'granada', 'sendai']","[' japan', ' usa', ' sweden', ' south africa', ' germany', ' spain']",[],"Toho Cinemas Roppongi Hills, Minato", Cinemas,"
",5 of 5 stars,
