name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
marybethp459,Aurora,Illinois, female , 50-64 ,"Lake Geneva, WI, USA,Las Vegas, NV, USA,Niagara Falls, Ontario, Canada,Scottsdale, AZ, USA,Aurora, IL, USA,Chicago, IL, USA,Batavia, IL, USA,Hilton Head, SC, USA,Naperville, IL, USA,Tempe, AZ, USA,Wheaton, IL, USA,Atlantic City, NJ, USA,",[],"Spirit of Chicago, Chicago"," Boat Tours
","The Spirit of Chicago delivers the most entertaining and unique combination of dining, dancing, entertainment and spectacular views. Groups up to 600 will enjoy buffet dining, an interactive cruise emcee, dance music and incredible skyline views  all for one affordable price. The Spirit of Chicago offers a unique space for any event or celebration. Perfect for client entertaining, group parties, networking events, socials & more! Private space and customized cruises available. Cruising year-round from Navy Pier.",5 of 5 stars,"
Went for brunch. The mimosa was great. The food was okay, nothing fantastic and not many choices. However the desserts were to die for. Once done we went up top to sit in the sun and enjoy the view of the Chicago skyline. There was also a dj in the room where brunch was served who seemed good but we...


More 


"
ContestWinner,Walpole,New Hampshire, male , 50-64 ,"West Hartford, CT, USA,Walpole, NH, USA,Stamford, CT, USA,Armonk, NY, USA,Benalmadena, Spain,Chicago, IL, USA,Exton, PA, USA,New York City, NY, USA,Scottsdale, AZ, USA,Bartlett, NH, USA,Goshen, CT, USA,Ledyard, CT, USA,",[],"Spirit of Chicago, Chicago"," Boat Tours
","The Spirit of Chicago delivers the most entertaining and unique combination of dining, dancing, entertainment and spectacular views. Groups up to 600 will enjoy buffet dining, an interactive cruise emcee, dance music and incredible skyline views  all for one affordable price. The Spirit of Chicago offers a unique space for any event or celebration. Perfect for client entertaining, group parties, networking events, socials & more! Private space and customized cruises available. Cruising year-round from Navy Pier.",5 of 5 stars,"
I took the cruise of the Chicago harbor area on the Spirit of Chicago ship as part of a group. The weather was very nice, a little cool but bearable at this time of year. Be sure to bring a jacket or sweater if you are going to stay on the outdoors decks. The food was served buffet style. There...


More 


"
OnTheGo99,Brandon,MS,,,"Chicago, IL, USA,Boston, MA, USA,Ridgeland, MS, USA,Jackson, MS, USA,Manchester, NH, USA,Ipswich, MA, USA,Madison, MS, USA,Orlando, FL, USA,Pearl, MS, USA,Portsmouth, NH, USA,Atlanta, GA, USA,Burlington, MA, USA,",[],"Spirit of Chicago, Chicago"," Boat Tours
","The Spirit of Chicago delivers the most entertaining and unique combination of dining, dancing, entertainment and spectacular views. Groups up to 600 will enjoy buffet dining, an interactive cruise emcee, dance music and incredible skyline views  all for one affordable price. The Spirit of Chicago offers a unique space for any event or celebration. Perfect for client entertaining, group parties, networking events, socials & more! Private space and customized cruises available. Cruising year-round from Navy Pier.",5 of 5 stars,"
We enjoyed a dinner cruise as part of a corporate event. The ship is nice, clean, and well maintained. Plenty of room to move about, both inside in the dining areas and on the many outdoor decks. The views of Chicago from the harbor were spectacular! Dinner was served buffet style and was good. The staff was EXCELLENT - all...


More 


"
FF-one,Vineland,Vineland,,,"Chicago, IL, USA,Seattle, WA, USA,Atlantic City, NJ, USA,Boston, MA, USA,Everett, WA, USA,Islamorada, FL, USA,Lynnwood, WA, USA,Obidos, Portugal,Richmond, VA, USA,Vineland, NJ, USA,",[],"Spirit of Chicago, Chicago"," Boat Tours
","The Spirit of Chicago delivers the most entertaining and unique combination of dining, dancing, entertainment and spectacular views. Groups up to 600 will enjoy buffet dining, an interactive cruise emcee, dance music and incredible skyline views  all for one affordable price. The Spirit of Chicago offers a unique space for any event or celebration. Perfect for client entertaining, group parties, networking events, socials & more! Private space and customized cruises available. Cruising year-round from Navy Pier.",,"
We went on this cruise on a Friday evening and paid extra for a private table for 2 near one of the windows. The views of the Chicago skyline were outstanding! Very memorable. The food was ok - nothing really to write home about. The DJ and dancing were a lot of fun and really made the cruise very enjoyable....


More 


"
468Cathy,Hudson,United States,,,"Chicago, IL, USA,",[],"Chicago Trolley & Double Decker Co., Chicago"," Tours, Bus Tours
",Come see Chicago the way the locals see it! Our classic red and green trolleys and red open top double deckers give you the opportunity to experience Chicago like never before!,5 of 5 stars,"
I would not recommend this tour. We purchased the day pass and we were only able to make it to three stops out of 12 due to the time it took waiting for a shuttle to stop and each location. At one of the stops (the HIlton stop, I believe it was #4), we waited for 45 minutes and finally...


More 


"
GinaDx,Orlando,Florida, female , 35-49 ,"Cruz Bay, U.S. Virgin Islands,Chicago, IL, USA,Crescent City, CA, USA,Philadelphia, PA, USA,Yosemite National Park, CA, USA,Charlotte Amalie, U.S. Virgin Islands,Klamath, CA, USA,St. Thomas, U.S. Virgin Islands,Boothbay, ME, USA,Fort Lauderdale, FL, USA,Pompano Beach, FL, USA,San Francisco, CA, USA,",[],"Chicago Trolley & Double Decker Co., Chicago"," Tours, Bus Tours
",Come see Chicago the way the locals see it! Our classic red and green trolleys and red open top double deckers give you the opportunity to experience Chicago like never before!,5 of 5 stars,"
Overall great tour that I would recommend 100%. We never waited more than 15 minutes at a stop. It was a gorgeous weekend so maybe they knew it would be busy. The locations were exactly were you'd want to go. I've done a dozen of these tours in various cities and both my husband and I commented on the guides....


More 


"
ToTravelIsBrilliant,Wolfville,Canada, female , 50-64 ,"Chicago, IL, USA,Nice, France,Austin, TX, USA,Halifax, Nova Scotia, Canada,New Orleans, LA, USA,Ottawa, Ontario, Canada,San Antonio, TX, USA,Wolfville, Nova Scotia, Canada,Edinburgh, UK,Istanbul, Turkey,Rome, Italy,Victoria, British Columbia, Canada,",[],"Chicago Trolley & Double Decker Co., Chicago"," Tours, Bus Tours
",Come see Chicago the way the locals see it! Our classic red and green trolleys and red open top double deckers give you the opportunity to experience Chicago like never before!,5 of 5 stars,"
We had read positive reviews of this trolley and double decker bus company, but we did not find it to be as good as others. We had to wait numerous times as the buses were full, and we were left waiting by the curb for extended periods. The fact that there might be waiting at stops was not made clear,...


More 


"
LMilly,Lincoln,Nebraska, female , 25-34 ,"Estes Park, CO, USA,Chicago, IL, USA,Lahaina, HI, USA,Philadelphia, PA, USA,Punta Cana, Dominican Republic,Maalaea, HI, USA,Maui, HI, USA,",[],"Chicago Trolley & Double Decker Co., Chicago"," Tours, Bus Tours
",Come see Chicago the way the locals see it! Our classic red and green trolleys and red open top double deckers give you the opportunity to experience Chicago like never before!,5 of 5 stars,"
This was a super easy and fun tour to go on. There are lots of stops. Then you can hop on and get back on anywhere! So places like Navy Pier, that are kind of far out there, it's great too be able to hop off and look around for a while.
It's a total time and money saver. Take...


More 


"
Lulabell2014,Chicago,Illinois,,,"Chicago, IL, USA,Racine, WI, USA,",[],"Chicago Chocolate Tours, Chicago"," Tours
",,5 of 5 stars,"
I took this tour with a few friends. The weather was nice and we had a great time. The places you stop and visit a amazing. The chocolate was oh so good. Our guide made it a great tour. She knew what she was taking about and she made it a fun tour.
"
Chechou,,,,,"Isla Mujeres, Mexico,Boston, MA, USA,Chicago, IL, USA,Isla Contoy, Mexico,L'Islet, Quebec, Canada,Montreal, Quebec, Canada,Quebec City, Quebec, Canada,Saint-Irenee, Quebec, Canada,",[],"Untouchable Tours, Chicago"," Group tours/walking tour
",Experience Chicago as it was during the 1920's and 30's.,5 of 5 stars,"
We made this tour yesterday. OK, we are french-speaking, but they speak really to fast, they don't seem to care about the fact that almost nobody react in that bus. Also they speak as if we already know a lot of Chicago history. And they say almost nothing about the end of Al Capone.
"
Sandye55,Toronto,Canada,,,"Chicago, IL, USA,Athens, Greece,Cabo San Lucas, Mexico,Cancun, Mexico,Kissimmee, FL, USA,London, UK,Miami, FL, USA,Miami Beach, FL, USA,Montreal, Quebec, Canada,New York City, NY, USA,Niagara Falls, Ontario, Canada,Orlando, FL, USA,",[],"Untouchable Tours, Chicago"," Group tours/walking tour
",Experience Chicago as it was during the 1920's and 30's.,5 of 5 stars,"
My husband and I went on this tour and enjoyed it. We both have some knowledge of the period and found this tour informative. The tour guides were good- played the roles well and did offer a good knowledge of that period. Yes the buildings are gone- but use your imagination folks! It was good to see some of the...


More 


"
Liannken,Lake Bluff,Illinois,,,"Chicago, IL, USA,",[],"Chicago Chocolate Tours, Chicago"," Tours
",,5 of 5 stars,"
Thoroughly enjoyed the chocolate tour with our guide, Seth.
Seth was both funny, charming, and informative. I loved all the Chicago history...and the chocolate was wonderful!
"
haggis1983,London,United Kingdom,,,"Chicago, IL, USA,London, UK,Albuquerque, NM, USA,Amarillo, TX, USA,Barnet, UK,Brooklyn, NY, USA,Canyon, TX, USA,Flagstaff, AZ, USA,Loughton, UK,Niagara Falls, NY, USA,Oklahoma City, OK, USA,Petrified Forest National Park, AZ, USA,",[],"Untouchable Tours, Chicago"," Group tours/walking tour
",Experience Chicago as it was during the 1920's and 30's.,5 of 5 stars,"
The 2 guides were very welcoming and dressed in the right styles of 1920s gangsters. They were good fun and full of jokes. They had a lot of knowledge of the history surrounding prohibition and also had a love for Chicago which showed in this tour. I would definitely recommend this
"
dikky-di-doe,shepperton,shepperton,,,"Chicago, IL, USA,Berlin, Germany,Blackpool, UK,Brighton, UK,Camber, UK,Paris, France,London, UK,Rye, UK,",[],"Untouchable Tours, Chicago"," Group tours/walking tour
",Experience Chicago as it was during the 1920's and 30's.,5 of 5 stars,"
Really enjoyed this tour. The guide we had stayed in gangster character from start to finish, and was more than happy to pose for photos after the tour ended...
I would say about half the sites,( and all the gangsters !! ), were no longer around, , but the stories helped bring them back to life..
Even took us past...


More 


"
Familyinruins,Southampton,United Kingdom, male , 35-49 ,"Chicago, IL, USA,Nuwara Eliya, Sri Lanka,Cleveland, OH, USA,Kandy, Sri Lanka,London, UK,Memphis, TN, USA,Dallas, TX, USA,Dambulla, Sri Lanka,Glasgow, UK,Johor Bahru, Malaysia,Madrid, Spain,Mirissa, Sri Lanka,",[],"Untouchable Tours, Chicago"," Group tours/walking tour
",Experience Chicago as it was during the 1920's and 30's.,,"
Our family trip to Chicago would not have been complete without taking this tour. We viewed and were entertained across parts of Chicago we would not have found ourselves. We left thinking we understood much more of the cities history and whilst may of the buildings no longer exist, the stories brought the characters back to life. The tour was...


More 


"
loriar,Harrow,Canada, female , 50-64 ,"Windsor, Ontario, Canada,Chicago, IL, USA,London, Ontario, Canada,Burlington, Ontario, Canada,Chatham, Ontario, Canada,Detroit, MI, USA,Hamilton, Ontario, Canada,Sarnia, Ontario, Canada,Tilbury, Ontario, Canada,Harrow, Ontario, Canada,Indianapolis, IN, USA,Punta Cana, Dominican Republic,",[],"Untouchable Tours, Chicago"," Group tours/walking tour
",Experience Chicago as it was during the 1920's and 30's.,,"
We really enjoyed the tour though Chicago. The information was great and the guides were very informative and funny. Loved seeing the city through the eyes of people who really know it's history. Would definitely recommend it to anyone visiting Chicago.
"
DanNowlan,Arlington,TX, male , 35-49 ,"Arlington, TX, USA,Fort Worth, TX, USA,Las Vegas, NV, USA,Oklahoma City, OK, USA,Phoenix, AZ, USA,Birmingham, AL, USA,Boulder, CO, USA,Chicago, IL, USA,Denver, CO, USA,Austin, TX, USA,Grand Prairie, TX, USA,Orlando, FL, USA,",[],"Revolution Brewery, Chicago",,,5 of 5 stars,"
I guess I'll be the lone decenter of this place...for now anyway. I came here for happy hour drinks. Upon doing so, I was told that I couldn't sit at a table, even a tall cocktail, unless I was ordering food. The place wasn't even remotely busy either; yet, I still had to sit on a hard, wooden bench with...


More 


"
litlflogr,Chicago,Illinois, female , 35-49 ,"Chicago, IL, USA,Plattsburgh, NY, USA,Siem Reap, Cambodia,Brasilito, Costa Rica,Overton, NV, USA,Prague, Czech Republic,",[],"Revolution Brewery, Chicago",,,,"
We went to Revolution Brewery to meet up with a group - wouldn't have had any idea this place was here from the street - it's a nice big open space inside and they serve only the beer that Revolution brews (so if you are looking for wine or a mixed drink go elsewhere) - the beer was good and...


More 


"
SkilledOne4,Coatesville,Pennsylvania, male , 25-34 ,"Honolulu, HI, USA,Philadelphia, PA, USA,Malvern, PA, USA,Anchorage, AK, USA,Chicago, IL, USA,Kailua-Kona, HI, USA,Milwaukee, WI, USA,Volcano, HI, USA,Haleiwa, HI, USA,Island of Hawaii, HI, USA,King of Prussia, PA, USA,Kula, HI, USA,",[],"Revolution Brewery, Chicago",,,,"
We came to Revolution Brewery for a friend's wedding and were pleased with the wide selection of beers on tap. The food was mostly good with yummy pulled pork and the pretzels. We didn't really care for their pizza offerings though.
"
lamer14,Durham,North Carolina,,,"Chicago, IL, USA,Las Vegas, NV, USA,Hembadhu, Asia,Bethesda, MD, USA,Dubai, United Arab Emirates,Durham, NC, USA,Soufriere, St. Lucia,St. Lucia, Caribbean,Albuquerque, NM, USA,Alliance, NE, USA,Ames, IA, USA,Anaheim, CA, USA,",[],"Revolution Brewery, Chicago",,,,"
The double IPA, Double Fist, is a great choice. Also enjoyed the Anti-Hero IPA. It was busy for a Friday afternoon but we were seated right away at the bar.
"
Munchkin1964,,,,,"Chicago, IL, USA,Lake Wales, FL, USA,",[],"WendyCity, Chicago",,WendyCity is all about the intersection of good history and delight! WendyCity tours are engaging and eye-opening experiences. Come with me and see Chicago in a whole new way!,5 of 5 stars,"
I toured the Mag Mile with Wendy this past Saturday AM and it was great! Rarely do I get on the Mag Mile when it is anything other than a sea of humanity and traffic. It was so fun to be out there early in the AM in beautiful weather. Wendy was FANTASTIC! She is friendly, engaging, informative and clearly...


More 


"
Atakahashi,Ribeirao Preto,SP,,,"Chicago, IL, USA,Londrina, Brazil,Ribeirao Preto, Brazil,",[],"Chicago Travel & Tours, Chicago", Yes ,,5 of 5 stars,
Elayne_Felix,Campo Grande,MS,,,"Chicago, IL, USA,Campo Grande, Brazil,",[],"Chicago Travel & Tours, Chicago", Yes ,,5 of 5 stars,
AlexandreTRIP,Sao Paulo,Brazil,,,"Chicago, IL, USA,Rio de Janeiro, Brazil,",[],"Chicago Travel & Tours, Chicago", Yes ,,5 of 5 stars,
marta2205,Campo Grande,MS,,,"Chicago, IL, USA,",[],"Chicago Travel & Tours, Chicago", Yes ,,5 of 5 stars,
IaraMoussatche,Rio de Janeiro,RJ, Female ,,"London, UK,Rio de Janeiro, Brazil,Rome, Italy,New York City, NY, USA,Chicago, IL, USA,Florence, Italy,Orlando, FL, USA,Sao Paulo, Brazil,Gramado, Brazil,Madrid, Spain,Venice, Italy,Brumadinho, Brazil,",[],"Chicago Travel & Tours, Chicago", Yes ,,5 of 5 stars,
Teahan,Chicago,Illinois,,,"Chicago, IL, USA,Boston, MA, USA,Cork, Ireland,Belfast, UK,Brooklyn, NY, USA,Columbus, OH, USA,Milwaukee, WI, USA,Richmond, VA, USA,San Francisco, CA, USA,Bronx, NY, USA,Buffalo, NY, USA,Harwood Heights, IL, USA,",[],"Chicago Electric Boat Company, Chicago",,,5 of 5 stars,"
I live in Chicago but picked up a Groupon for a rental. It was fantastic. You take the boat out yourself and they provide coolers and life jackets so bring some snacks and drinks. Alcohol is allowed for guests other than the person behind the wheel. You can really see a lot of the city in a two hour rental....


More 


"
Top_Tour_Newton,Orlando,Florida, male , 35-49 ,"Orlando, FL, USA,New York City, NY, USA,London, UK,Las Vegas, NV, USA,Paris, France,Gramado, Brazil,Davenport, FL, USA,Miami, FL, USA,Rome, Italy,Bombinhas, Brazil,Chicago, IL, USA,Curitiba, Brazil,","[u'Sou apresentador do Top Tour, um programa de viagens que mostra destinos ao redor do mundo, viajo em m\xe9dia 200 dias por ano, j\xe1 andei por esse mund\xe3o conhecendo hot\xe9is, restaurantes, passeios, quero aqui contribuir com o mundo das viagens, dando minhas opini\xf5es sinceras sobre cada local!!! Viaje com quem viaja.. viaje com a Top Tour!!! - diretoria@programatop.com.br ']","Chicago Travel & Tours, Chicago", Yes ,,5 of 5 stars,
ChillyAlbertans,Edmonton,Canada, male , 35-49 ,"Playa del Carmen, Mexico,Yellowknife, Northwest Territories, Canada,Las Vegas, NV, USA,Edmonton, Alberta, Canada,Providenciales, Turks and Caicos,London, UK,Iqaluit, Nunavut, Canada,Palm - Eagle Beach, Aruba,Turks and Caicos,Winnipeg, Manitoba, Canada,Portland, OR, USA,Athens, Greece,",[],"Chicago Travel & Tours, Chicago", Yes ,,5 of 5 stars,"
We came to Chicago on short notice and for only a few days. Ediana made sure we got to do everything we wanted. She knows the local tricks to make things happen. Knowledgable, friendly, professional. Great trip.
"
joesChicago,chicago,chicago,,,"Chicago, IL, USA,Munich, Germany,Vienna, Austria,San Francisco, CA, USA,Budapest, Hungary,La Jolla, CA, USA,New York City, NY, USA,Strasbourg, France,Aspen, CO, USA,Vail, CO, USA,Frankfurt, Germany,Breckenridge, CO, USA,",[],"Chicago Electric Boat Company, Chicago",,,5 of 5 stars,"
On the Chicago River just next to the iconic ""Corn Cob"" condos o electric boats which comfortably seat a max of 10 can be rented. While I didn't drive they are apparently not difficult to handle and with a group of friends made for a great way to spend a couple of hours on the river.
"
BDG6610,Lemont,Illinois, male , 50-64 ,"Chicago, IL, USA,Las Vegas, NV, USA,Naperville, IL, USA,Bolingbrook, IL, USA,Lemont, IL, USA,Westmont, IL, USA,Downers Grove, IL, USA,Joliet, IL, USA,Darien, IL, USA,Napa, CA, USA,Nashville, TN, USA,Orland Park, IL, USA,",[],"Chicago Electric Boat Company, Chicago",,,5 of 5 stars,"
We rented our yacht and really had great fun. The people working there made the introductions and instructions very simple and straightforward. Once we left we traveled north , south, and east. The 2 hour time slot was perfect. It was very relaxing and scenic.
"
Jwebber1997,,,,,"Chicago, IL, USA,New Orleans, LA, USA,Baltimore, MD, USA,Boston, MA, USA,Cancun, Mexico,Charleston, SC, USA,Charlotte, NC, USA,Cleveland, OH, USA,Denver, CO, USA,Destin, FL, USA,Estes Park, CO, USA,Fort Lauderdale, FL, USA,",[],"Chicago Electric Boat Company, Chicago",,,5 of 5 stars,"
We've rented from the Chicago Electric Boat Company before without any problems. Previously, we had a great time so my sister and I decided to take my 83 year old mom to view Chicago at night. Both of our husbands went along with my 10 year old daughter. We were just enjoying the boat when my husband got a call...


More 


"
glasgowkiss1954,Tujunga,California,,,"Chicago, IL, USA,",[],"Chicago Travel & Tours, Chicago", Yes ,,,"
We went on the North side tour. The tour was very good,but getting the tickets and to the bus was ot that easy.The ticket agent was late and looked like she has just rolled out of bed. Then we waited and waited , thought we had been left behind. No one updated us. Almost 20 minutes late ,we were marched...


More 


"
PopcoReviews,Bristol,United Kingdom, male , 25-34 ,"Chicago, IL, USA,Las Vegas, NV, USA,London, UK,Cardiff, UK,Barbados, Caribbean,Bridgetown, Barbados,Chepstow, UK,Christ Church Parish,Los Angeles, CA, USA,St Lawrence Gap, Barbados,Sturgis, SD, USA,Sydney, Australia,",[],"Chicago Electric Boat Company, Chicago",,,5 of 5 stars,"
All I need to say is amazing! Be sure to book more than an hour because it just goes too quick. Never driven a boat before and it was fantastic, great instruction and plenty of information on the routes you can take. A certain for the ""to do"" list whilst in Chicago!
"
jilek5niles,Niles,Michigan, male , 50-64 ,"Chicago, IL, USA,Las Vegas, NV, USA,Charleston, SC, USA,Santa Rosa, CA, USA,Yorktown, VA, USA,Kula, HI, USA,Lexington, KY, USA,Napa, CA, USA,Sacramento, CA, USA,Ann Arbor, MI, USA,Asheville, NC, USA,London, KY, USA,",[],"Chicago Electric Boat Company, Chicago",,,5 of 5 stars,"
Ever want to captain your own craft on the Chicago river? This adventure is for you! The company is professionally managed and though I own a boat I am confident any comptent motor-vehicle driver would be fine. Where else can you encounter tugs ferrying sightseers, kayakers, boats of all sizes, personal watercrafts, its your chance to reinact the movie Boatniks!...


More 


"
Plocher,,,,,"Yorkville, IL, USA,Holland, MI, USA,San Francisco, CA, USA,Frankenmuth, MI, USA,Saint Joseph, MI, USA,Chicago, IL, USA,Mineral, IL, USA,Moline, IL, USA,Oswego, IL, USA,Asheville, NC, USA,Boston, MA, USA,Las Vegas, NV, USA,",[],"Chicago Electric Boat Company, Chicago",,,5 of 5 stars,"
We found them through Groupon. Got a great deal. Everyone was very friendly and left dock with no questions. Had a great time. Had 6 adults. Plenty of room. Boats fit 10,but we felt 8 would be the max for us. Had a blast! Would definitely rent again.
"
Globalgail,New York City,New York City,,,"Chicago, IL, USA,Rockport, MA, USA,",[],"Elysian Spa at the Waldorf Astoria, Chicago"," Spas
",,5 of 5 stars,"
The ""Healing Relaxation"" claims to relieve stress and enhance skin renewal with a gentle exfoliation with a crushed bamboo scrub, nourishing wild cherry rice buff and the final touch...an application of plum blossom silk for hydration. This is followed by a lave shell massage with wild lime oil that completes the spa ritual leaving you totally relaxed and with beautifully...


More 


"
Scotp44023,Chagrin Falls,USA,,,"Chicago, IL, USA,Prague, Czech Republic,Paris, France,Rome, Italy,Cleveland, OH, USA,New York City, NY, USA,Venice, Italy,Fort Myers Beach, FL, USA,Houston, TX, USA,Amsterdam, The Netherlands,Brimley, MI, USA,Hershey, PA, USA,",[],"Elysian Spa at the Waldorf Astoria, Chicago"," Spas
",,5 of 5 stars,"
All the amenities are best of the best. Especially like the infused berry and vanilla waters. First class service.
"
MeTheWorld,,,,,"New York City, NY, USA,Las Vegas, NV, USA,San Diego, CA, USA,Chicago, IL, USA,Indianapolis, IN, USA,Merida, Mexico,Brooklyn, NY, USA,Miami, FL, USA,Miami Beach, FL, USA,Nashville, TN, USA,Playa del Carmen, Mexico,Atlanta, GA, USA,",[],"Elysian Spa at the Waldorf Astoria, Chicago"," Spas
",,5 of 5 stars,"
Visited during the winter that wouldn't die. Clean facilities with just the right amount of luxury: not too much, not too little. Had the personalized 60 minute massage by Rebecca--excellent masseuse. She was a little late though and I think she threw in an extra 10 minutes. Regardless, as a man I recommend this spa in mag mile area. Women...


More 


"
pwkaplan,Spartanburg,South Carolina,,,"Chicago, IL, USA,New York City, NY, USA,Paris, France,Rome, Italy,",[],"Chicago Savvy Tours, Chicago"," Tours
","Chicago Savvy Tours offers a variety of fascinating tours that uncover Chicago's history from an architectural perspective. Specialties include Frank Lloyd, Mies van der Rohe, and the Chicago School of Architecture. Public, private, and group tours available year round by foot and bus.",5 of 5 stars,"
George was able to structure a full day for 3 to include walking tour, home/ studio , Unity Temple, quick stop for lunch, tour of Robie House and still get us back downtown by our 4 o'clock deadline! His narrative was comprehensive and interesting; he had all tickets so no waiting-- his hotel pickup and delivery were prompt and pleasant....


More 


"
Taz673,Chicago,Illinois,,,"Iquitos, Peru,Ait Ben Haddou, Morocco,Chicago, IL, USA,Marrakech, Morocco,Riverside, IL, USA,Anaheim, CA, USA,Atlanta, GA, USA,Bamberg, Germany,Billings, MT, USA,Blackfoot, ID, USA,Boulder Junction, WI, USA,Brussels, Belgium,",[],"Chicago Savvy Tours, Chicago"," Tours
","Chicago Savvy Tours offers a variety of fascinating tours that uncover Chicago's history from an architectural perspective. Specialties include Frank Lloyd, Mies van der Rohe, and the Chicago School of Architecture. Public, private, and group tours available year round by foot and bus.",5 of 5 stars,"
We attended the Underworld Tour of Chicago, hosted by Liz, and although our hopes were quickly set high of a sweet excursion when she gave the intro to her ""Layer Cake Chicago"" tour, we were quickly let down to find out there would be no cake. There were however many great sweet and tasty nougets of information, history, and architecture...


More 


"
LovetheMemories,Chicago,Illinois, female , 50-64 ,"New Orleans, LA, USA,Nashville, TN, USA,Oak Park, IL, USA,South Haven, MI, USA,Chicago, IL, USA,Genesee Depot, WI, USA,Glendale, WI, USA,Davenport, IA, USA,Franklin, TN, USA,Galesburg, IL, USA,Spring Green, WI, USA,Elmwood Park, IL, USA,",[],"Chicago Savvy Tours, Chicago"," Tours
","Chicago Savvy Tours offers a variety of fascinating tours that uncover Chicago's history from an architectural perspective. Specialties include Frank Lloyd, Mies van der Rohe, and the Chicago School of Architecture. Public, private, and group tours available year round by foot and bus.",5 of 5 stars,"
My husband and I, although Chicago natives, took the two hour architecture tour thinking we'd learn something new...and we did! It was a two-hour beautiful walk around Michigan Avenue, through Millennium Park and over to the River. We heard interesting historical, as well as architectural, facts about the buildings from a wonderful tour guide named Victoria, who knew her stuff...


More 


"
violetsnpansies,Chicago,Illinois,,,"London, UK,Killorglin, Ireland,Louisville, KY, USA,West Hollywood, CA, USA,Chicago, IL, USA,Sandton, South Africa,Bellevue, WA, USA,Los Angeles, CA, USA,Santiago, Chile,Wailea, HI, USA,Winters, CA, USA,Woodstock, UK,",[],"Elysian Spa at the Waldorf Astoria, Chicago"," Spas
",,5 of 5 stars,"
Five of us set upon the Elysian Spa at the Waldorf Astoria to celebrate our dear friend's birthday. Everyone's preferred services were accommodated and exceeded expectations. Even though we've been there before, it was refreshing to be reminded why we love this spa. As Chicagoans, we have a lot of choices, but really, this spa offers a wonderful, clean, classy...


More 


"
TheCoop41,,,,,"Montreal, Quebec, Canada,Madrid, Spain,Plano, TX, USA,Chicago, IL, USA,Kahului, HI, USA,Paia, HI, USA,",[],"Chicago Savvy Tours, Chicago"," Tours
","Chicago Savvy Tours offers a variety of fascinating tours that uncover Chicago's history from an architectural perspective. Specialties include Frank Lloyd, Mies van der Rohe, and the Chicago School of Architecture. Public, private, and group tours available year round by foot and bus.",5 of 5 stars,"
Did a Frank Lloyd Wright tour that included The Rookery then Oak Park. Our guide, George Pudlo, made it such a great tour. He is a huge FLW fan & very knowledgeable about his work, style & history. He made it an entertaining & interesting day. Highly recommend him.
"
MKSquared,MKSquared,MKSquared,,,"Mykonos, Greece,Paradise Island, Bahamas,Sorrento, Italy,Messina, Italy,West Palm Beach, FL, USA,Athens, Greece,Capri, Italy,Chicago, IL, USA,Coralville, IA, USA,Hilton Head, SC, USA,Iowa City, IA, USA,Reggio Calabria, Italy,",[],"Chicago Savvy Tours, Chicago"," Tours
","Chicago Savvy Tours offers a variety of fascinating tours that uncover Chicago's history from an architectural perspective. Specialties include Frank Lloyd, Mies van der Rohe, and the Chicago School of Architecture. Public, private, and group tours available year round by foot and bus.",5 of 5 stars,"
My husband and I just took the Chicago Underground Tour, led by ""George"" and it was fantastic! George was extremely knowledgeable and relayed interesting and relevant facts along the way. I would, definitely, recommend!
"
Boystowtraveler,Chciago,Chciago, male , 35-49 ,"Chicago, IL, USA,Portland, OR, USA,San Diego, CA, USA,Fish Creek, WI, USA,Madison, WI, USA,Asheville, NC, USA,Denver, CO, USA,Indianapolis, IN, USA,Evanston, IL, USA,Kenosha, WI, USA,Colorado Springs, CO, USA,Glenwood Springs, CO, USA,",[],"Chicago Savvy Tours, Chicago"," Tours
","Chicago Savvy Tours offers a variety of fascinating tours that uncover Chicago's history from an architectural perspective. Specialties include Frank Lloyd, Mies van der Rohe, and the Chicago School of Architecture. Public, private, and group tours available year round by foot and bus.",5 of 5 stars,"
This is a very odd sort of tour and it isn't cheap. You are escorted by a docent to all sorts of places that don't really have any connection, so it is sort of scattered all over the place and at the end you don't even end at the place you have started. It needs to be more structured and...


More 


"
mwooduk,Miami,Miami, female , 50-64 ,"Miami, FL, USA,Doral, FL, USA,Cape Town Central, South Africa,Phoenix, AZ, USA,Bora Bora, French Polynesia,Guildford, UK,Stellenbosch, South Africa,Brea, CA, USA,Islamorada, FL, USA,Sarasota, FL, USA,Honolulu, HI, USA,Lahaina, HI, USA,","[u'I am originally from London, now I live in Miami; i love to travel and am especially fond of vacations that allow me to see Frank Lloyd Wright properties! I also love visiting my son, daughter in law and four beautiful grandsons in Hamburg, NY. I am thrilled to say I have made friends through Trip Advisor and even got to meet a fellow TA friend on a recent trip to AZ :-) ']","Chicago Savvy Tours, Chicago"," Tours
","Chicago Savvy Tours offers a variety of fascinating tours that uncover Chicago's history from an architectural perspective. Specialties include Frank Lloyd, Mies van der Rohe, and the Chicago School of Architecture. Public, private, and group tours available year round by foot and bus.",5 of 5 stars,"
My Mum and I had a lovely tour this morning with George from Chicago Savvy Tours. We booked him as a tour guide to take us on a three hour guided tour of a number of FLW properties including the Robie House and the Rookery. We booked him based solely on reports from other TA members and it did not...


More 


"
