name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
amity1976,,,,,"Berlin, Germany,Dubrovnik, Croatia,Banff, Alberta, Canada,Toronto, Ontario, Canada,Vancouver, British Columbia, Canada,Amsterdam, The Netherlands,Bath, UK,Calgary, Alberta, Canada,Ottawa, Ontario, Canada,Winchester, UK,Andover, UK,Belper, UK,",[],"TBCL - Toronto Bus Co. Ltd., Toronto"," Tours
",,5 of 5 stars,"
We used this company to do the Toronto City Tour and a day trip to Niagara Falls, Niagara on the Lake and wine tasting. Both tours picked us up on time from our hotel. Our guides were very good too and extremly informative. A great way to see the sites.
"
rlevin84,Toronto,Toronto, female , 25-34 ,"Miami, FL, USA,Ottawa, Ontario, Canada,Toronto, Ontario, Canada,Boca Raton, FL, USA,Pembroke, Ontario, Canada,Playa del Secreto, Mexico,Puerto Plata, Dominican Republic,Varadero, Cuba,Coral Gables, FL, USA,",[],"Fireflow Yoga, Toronto"," Health Clubs
",,5 of 5 stars,"
I cannot comment on the yoga class as I did not attend, however I can comment on the rude service that I received upon arriving at the studio. my friend and I had purchased a passport to prana pass a while back, it so happens that Fireflow Yoga is located very close to my house. I was in a hunt...


More 


"
Steven881,Toronto,Canada,Male ,,"Toronto, Ontario, Canada,London, UK,Paris, France,New York City, NY, USA,Oakville, Ontario, Canada,Surabaya, Indonesia,Kuala Lumpur, Malaysia,Yangshuo County, China,Cusco, Peru,Hong Kong, China,Guangzhou, China,Halifax, Nova Scotia, Canada,",[],"Toronto Adventures, Toronto"," Tours
",Toronto Adventures mission is to bring outdoor recreation to your doorstep.,5 of 5 stars,"
Could have bought vouchers through travelzoo and saved a few dollars but instead bought directly on their website for lessons and rental tandem kayak, thinking I might get better service paying full price with no discount. Wrong ..lol Waited awhile for the lesson to start and lessons were basically a 5 to 10 minutes hurried talk. We were greenhorns, never...


More 


"
RichSing091947,Eatontown,New Jersey,,,"Atlantic City, NJ, USA,Las Vegas, NV, USA,Niagara Falls, Ontario, Canada,Eatontown, NJ, USA,Red Bank, NJ, USA,Boston, MA, USA,Corning, NY, USA,Long Branch, NJ, USA,Nichols, NY, USA,Ocean Grove, NJ, USA,Sayre, PA, USA,Shrewsbury, NJ, USA,",[],"TBCL - Toronto Bus Co. Ltd., Toronto"," Tours
",,5 of 5 stars,"
I general, I have found that a guided tour of a city, or museum- almost any place of interest - is the best starting point. That was true here too. This was a bus trip through (mostly) the downtown section There were many stops. You could get off at any of them - stay awhile - and get on another...


More 


"
labrahams1989,London,United Kingdom, male , 25-34 ,"London, UK,Barcelona, Spain,New York City, NY, USA,Paris, France,Amsterdam, The Netherlands,Istanbul, Turkey,Athens, Greece,Orlando, FL, USA,Prague, Czech Republic,Florence, Italy,Washington DC, DC, USA,Rome, Italy,",[],"Toronto Harbour Tours, Toronto"," Boat Tours
",,5 of 5 stars,"
It was a fun and interesting way to see Toronto. Our guides were very knowledgable about the surrounding areas, continuously pointing out points of interesting as well as interesting facts. Humour was added, which made the tour even better. You are enclosed in an Amsterdam style boat, which shields you from the wind. There is also a hatch opening on...


More 


"
Lochus,,,,,"Toronto, Ontario, Canada,",[],"TBCL - Toronto Bus Co. Ltd., Toronto"," Tours
",,5 of 5 stars,"
Missed our only reason to be in Toronto because we were told to wait at the group tour desk instead of conceirge which wss a bit weird. Time came and went for pickup only to discover that they gave us the wrong location. Didn't arrange to get us there but instead offered refund which was totally useless to us because...


More 


"
Sagar_Bhatt,Mississauga,Canada, male ,13-17 ,"Mississauga, Ontario, Canada,Toronto, Ontario, Canada,Saint Julian's, Malta,Mumbai (Bombay), India,Niagara Falls, Ontario, Canada,Valletta, Malta,Guelph, Ontario, Canada,Kitchener, Ontario, Canada,New York City, NY, USA,Agra, India,Birgu (Vittoriosa), Malta,Hamilton, NJ, USA,",[u'High-schooler hoping to go to a university in California. '],"Toronto Adventures, Toronto"," Tours
",Toronto Adventures mission is to bring outdoor recreation to your doorstep.,5 of 5 stars,"
Having never kayaked or canoed before, this was completely new for me. I went in a canoe with my family, reluctant initially: I didn't know what it was going to be like. Yet I would love to do it again. Travelling in the Humber River was so much better than I could've dreamt of.
Some recommendations:
1. I prefer individual...


More 


"
ARo-13,Brampton,Brampton, female , 25-34 ,"Paris, France,Bangkok, Thailand,Toronto, Ontario, Canada,Elora, Ontario, Canada,Jerusalem, Israel,London, UK,Ocho Rios, Jamaica,Simpson Bay, St Maarten-St Martin,St Maarten-St Martin, Caribbean,",[],"Toronto Adventures, Toronto"," Tours
",Toronto Adventures mission is to bring outdoor recreation to your doorstep.,,"
A group of five of us went kayaking with Toronto Adventures. None of us had ever kayaked before. The lesson, which began a bit late, was only about 5-10 minutes on land before we were lined up and put in the water. There was a guide at the front and the rear of the entire group of approximately 20-25 kayakers....


More 


"
b1ggv,Wellington,United Kingdom,,,"Taunton, UK,Wellington, UK,Bristol, UK,Toronto, Ontario, Canada,Vancouver, British Columbia, Canada,Banff, Alberta, Canada,Calgary, Alberta, Canada,Chard, UK,Cotford St Luke, UK,Exeter, UK,Jasper, Alberta, Canada,Lake Louise, Alberta, Canada,",[],"TBCL - Toronto Bus Co. Ltd., Toronto"," Tours
",,5 of 5 stars,"
We have just returned from a very chilly but well hosted tour of the Niagara area including the falls, Niagara on the Lake and a wine tasting visit. Michael, our tour guide and driver for the day was charming, courteous and really knowledgable about the whole area and it's history. We both agree he should now be given a driving...


More 


"
rrcp,toronto,toronto,,,"Aarau, Switzerland,Florence, Italy,Paris, France,Toronto, Ontario, Canada,Amalfi, Italy,Asheville, NC, USA,Auckland, New Zealand,Auckland Region, New Zealand,Cancun, Mexico,Cannes, France,Chicago, IL, USA,Christchurch, New Zealand,",[],"Fireflow Yoga, Toronto"," Health Clubs
",,5 of 5 stars,"
I have been going to Fireflow for just over a year now and absolutely love the place and the teachers! The atmosphere is very friendly and welcoming. I have not experienced this at several other studios I have tried out in the past. The teachers are all awesome and very knowledgeable. I personally like the hands-on corrections and being pushed...


More 


"
Ruth33_12,Christchurch,New Zealand, Female ,,"Christchurch, New Zealand,London, UK,Paris, France,Durban, South Africa,Rome, Italy,Saint Lucia, South Africa,Nelson, New Zealand,Toronto, Ontario, Canada,Venice, Italy,Amberley, New Zealand,Canterbury Region,Field, British Columbia, Canada,",[],"TBCL - Toronto Bus Co. Ltd., Toronto"," Tours
",,5 of 5 stars,"
We took this trip today with John our friendly courteous driver and guide. He gave us an interesting commentary on the way to the falls and stopped for views at relevant places once we arrived.We took a boat to under the falls, had lunch , visited Niagara on The Lake as well as a winery. A long but fun day....


More 


"
RosemaryJI,Toronto,Canada,,,"Toronto, Ontario, Canada,",[],"Fireflow Yoga, Toronto"," Health Clubs
",,5 of 5 stars,"
I have been coming to Fireflow Yoga for about five years now and really enjoy every class. Each teacher offers a slightly different perspective. I especially enjoy Suz's classes as I find them both challenging and safe--I know I will not get an injury. Keep it up Fireflow!
"
LadyLightning,Toronto,Canada,,,"Santiago de Cuba, Cuba,Toronto, Ontario, Canada,Torremolinos, Spain,",[],"Fireflow Yoga, Toronto"," Health Clubs
",,5 of 5 stars,"
One of the most authentic yoga experiences in the city. Amazing Ashtanga inspired instruction in a warm and cozy environment for students that are on the yogic path and looking for great value.
"
ACM42,Goole,United Kingdom,Male ,,"Reykjavik, Iceland,St Helier, UK,Ljubljana, Slovenia,Toronto, Ontario, Canada,London, UK,Quebec City, Quebec, Canada,Turckheim, France,Egilsstadir, Iceland,Ligny-le-Chatel, France,Tessera, Italy,Cape Breton Island, Nova Scotia, Canada,Cheticamp, Nova Scotia, Canada,",[],"TBCL - Toronto Bus Co. Ltd., Toronto"," Tours
",,5 of 5 stars,"
If you're in the area you have to ""do"" Niagara Falls. If you expect Blackpool or Coney Island with a big waterfall you won't be disappointed.
But if you are taken there by Wayne in a TBCL coach you'll have a treat. He really knew a huge amount and was easy to listen to. But his dry sense of humour...


More 


"
Manjess,Perth,Australia,,,"Vancouver, British Columbia, Canada,Toronto, Ontario, Canada,Anchorage, AK, USA,Banff, Alberta, Canada,Chicken, AK, USA,Dawson, Yukon, Canada,Delta Junction, AK, USA,Denali National Park and Preserve, AK, USA,Fairbanks, AK, USA,Glacier Bay National Park and Preserve, AK, USA,Haines, AK, USA,Jasper, Alberta, Canada,",[],"Niagara Falls Day Tour, Toronto"," Tours
",,5 of 5 stars,"
I booked and paid for this tour on line a while ago and rang to check the booking before we left home only to be told no booking, finally the booking was found under a wrong name.
Rang as instructed when arrived in Toronto, told to be outside at 8 for a 8-10 pickup. We were down stairs by 7-55...


More 


"
gocruiser,Jacksonville,Illinois,,,"Toronto, Ontario, Canada,",[],"Niagara Falls Day Tour, Toronto"," Tours
",,5 of 5 stars,"
Drove from Toronto to Niagara Falls and hooked up with SeeSight for a private tour. This tour gave us (2 senior couples) a lot of leisurely time to see the area at our own pace which was well worth the extra money. Tom (from New Zealand) was an outstanding tour director. We saw almost everything in the area in the...


More 


"
FansOf,Toronto,Canada,,,"Toronto, Ontario, Canada,Palm - Eagle Beach, Aruba,Oranjestad, Aruba,",[],"Fireflow Yoga, Toronto"," Health Clubs
",,5 of 5 stars,"
We've been doing private ashtanga classes with Jonathan at Fireflow for almost one year. I'm 41 and my partner is 51. Prior to these classes, I had been practicing yoga sporadically for approximately 10 years. However, my partner had never practiced. We now attend twice a week for 60-75 minute sessions, and unlike other physical activity, we really look forward...


More 


"
Aceroni,Toronto,Canada, female , 25-34 ,"Kralendijk, Bonaire,Cozumel, Mexico,Chicago, IL, USA,Ithaca, NY, USA,Las Vegas, NV, USA,Markham, Ontario, Canada,Toronto, Ontario, Canada,Willemstad, Curacao,Burlington, Ontario, Canada,Cape Breton Island, Nova Scotia, Canada,Chichen Itza, Mexico,Grand Canyon National Park, AZ, USA,",[],"Fireflow Yoga, Toronto"," Health Clubs
",,5 of 5 stars,"
Great classes with Amanda before she suddenly left. Then I was disappointed that the teachers weren't consistent. But along came Rachael and all is fantastic in the studio again. I love her style because she isn't rigid. Rachael figures out what boundaries we can push and her style is right up my alley. I feel peace with the way she...


More 


"
Dons44,,,,,"Livorno, Italy,Nice, France,Temecula, CA, USA,Toronto, Ontario, Canada,",[],"Roads to Italy Tour- Day Tours, Toronto",,,5 of 5 stars,"
We were on a cruise ship and booked a tour of the Amalfi coast. Renato picked us up ahead of our scheduled time a took us on a beautiful tour of the Amalfi coast, including Positano, Amalfi and Ravello. He was very knowledgable, friendly and allowed us to see all we wanted to see. I would highly recommend using this...


More 


"
mcoulter2,Bellevile,Ontario,,,"New York City, NY, USA,Paradise Island, Bahamas,Elmore, VT, USA,Montreal, Quebec, Canada,Ontario,Port of Spain, Trinidad and Tobago,Toronto, Ontario, Canada,Amsterdam, The Netherlands,Athens, Greece,Belleville, Ontario, Canada,Bruges, Belgium,Collingwood, Ontario, Canada,",[],"Roads to Italy Tour- Day Tours, Toronto",,,5 of 5 stars,"
We recently returned from the trip of a lifetime - made especially memorable by the Road to Italy tour group. This was a well organized, stress free trip from the moment we arrived in Venice until we left Rome. Everything ran smoothly - the tour guides were exceptional, the connections seemless, the hotels top quality and the result .......as near...


More 


"
cossyann,crail,crail,,,"Toronto, Ontario, Canada,Orlando, FL, USA,St Andrews, UK,Anstruther, UK,Edinburgh, UK,Pittenweem, UK,Ashby-de-la-Zouch, UK,Aspley Guise, UK,Crail, UK,Paisley, UK,Tampa, FL, USA,Upper Largo, UK,",[],"Niagara Falls Day Tour, Toronto"," Tours
",,5 of 5 stars,"
We booked this Through Canadian Affair who we travelled with and it is a great day out. We were picked up at our hotel at 8.30 in a mini bus type vehicle and the driver was also our tour guide and he was excellent. We learnt so much about the area and saw so much including the Falls, whirlpool, floral...


More 


"
patto800,,,,,"Toronto, Ontario, Canada,",[],"Niagara Falls Day Tour, Toronto"," Tours
",,5 of 5 stars,"
Picked up and taken to the Falls. Enroute we had the opportunity to stop and visit the clock and the winery. The falls were amazing and definitely worth the visit. Having utilised the tour company it was all issue free and enough time to spare for us to have a wander round on our own. Definitely worth taking a day...


More 


"
jfmack,toronto,toronto,,,"Toronto, Ontario, Canada,Amsterdam, The Netherlands,Vancouver, British Columbia, Canada,London, UK,Montreal, Quebec, Canada,Paris, France,Sonoma, CA, USA,Las Vegas, NV, USA,Napa, CA, USA,New York City, NY, USA,Singapore, Singapore,St Lawrence Gap, Barbados,",[],"Linwood Essentials, Toronto",,,5 of 5 stars,"
This place is clearly for those who want to enjoy a nice cocktail or two. There are too many great ones for me to pick a favorite (or perhaps my head remains fuzzy from the experience). It is quite interesting to chat with the owner/bartender who has clearly dedicated himself to the design concept and delivery of each cocktail selection....


More 


"
kamk8,Toronto,Canada,,,"Toronto, Ontario, Canada,",[],"Linwood Essentials, Toronto",,,5 of 5 stars,"
Excellent selection of cocktails. I enjoyed the Lion in a Coma most -- nice and spicy. The choices of scotch and beer are also pretty deep. I'd recommend the food menu as well if you need something before you head out -- good quick alternatives .. as well as some more substantial choices too.
"
txipironensutinta,Toronto,Canada, female , 25-34 ,"Barcelona, Spain,Toronto, Ontario, Canada,San Sebastian - Donostia, Spain,Rome, Italy,San Miguel de Allende, Mexico,Igualada, Spain,London, UK,Mississauga, Ontario, Canada,Ontario,Pals, Spain,Penetanguishene, Ontario, Canada,Peratallada, Spain,",[],"Linwood Essentials, Toronto",,,5 of 5 stars,"
I have been more than once to Linwood Essentials. It never lets you down.
Their cocktail list is intense...there are so many interesting drinks that it makes it very difficult to get only one of them. So far the Artisanal Middle Finger is my favourite...there are lots that I have to try yet though. Their prices go from $13-$15 which...


More 


"
tanimac,Toronto,Canada,,,"Toronto, Ontario, Canada,Cayo Coco, Cuba,Tamarindo, Costa Rica,",[],"Toronto Antiques on King, Toronto"," Antique Shops
","We specialize in one-of-a-kinds, vintage fashions, fine jewels and decorator finds. We select items from around the world that best represent Victorian, Edwardian, Art Deco and Retro periods. We are particularly passionate about vintage and antique engagement rings. We love being a part of your romance.",5 of 5 stars,"
When my boyfriend and I first talked about getting engaged I knew I wanted to shop for a vintage ring. The first place we went was to Cynthia Findlay Antiques and after hours of trying on rings I found THE PERFECT RING.. It is a 1928 platinum antique. Last week my now fianc proposed and I couldn't be happier with...


More 


"
Pihlajtr,Sault Ste. Marie,Canada, female , 50-64 ,"London, UK,Toronto, Ontario, Canada,Amsterdam, The Netherlands,Folkestone, UK,Petoskey, MI, USA,Basel, Switzerland,Bexley, UK,Mackinac Island, MI, USA,East Molesey, UK,Kingston, Ontario, Canada,Banff, Alberta, Canada,Barbados, Caribbean,",[],"Linwood Essentials, Toronto",,,5 of 5 stars,"
Our son took us here for a drink. It was a Saturday night and was quiet - just my style. Apparently it is very busy on Friday nights... Will have to go back when visiting my son again and try the food.
Great selection of cocktails - and trinkets served with them to make it more fun! I ordered the...


More 


"
Ten-Seven,Toronto,Canada, male , 50-64 ,"Toronto, Ontario, Canada,Berlin, Germany,Maspalomas, Spain,New York City, NY, USA,Palm Springs, CA, USA,Guardalavaca, Cuba,Bridgetown, Barbados,Buenos Aires, Argentina,Chicago, IL, USA,Colonia del Sacramento, Uruguay,Holguin, Cuba,Montreal, Quebec, Canada,",[],"Black Eagle, Toronto",,,5 of 5 stars,"
This is gay bar for an older mature crowd. The place is a bit dumpy and needs to be renovated. It has two floors with a private patio. The bar is long and narrow. It has a back room.
The bar is dark and cruisy. 3rd Thursday of every month is clothing optional. Generally, this is leather and denim space....


More 


"
14Hem,Toronto,Canada,,,"Toronto, Ontario, Canada,",[],"Linwood Essentials, Toronto",,,5 of 5 stars,"
Dropped by at the end of the day after a long day on campus, and really did not focus on the drink list though I know it is great. However ... I really enjoyed the food! Two of us shared the Terrine, Honey Toast and Bombas. All had excellent taste and really interesting flavour combos ... but the Bombas were...


More 


"
eee8128,Toronto,Canada,,,"Toronto, Ontario, Canada,Wiarton, Ontario, Canada,",[],"Toronto Antiques on King, Toronto"," Antique Shops
","We specialize in one-of-a-kinds, vintage fashions, fine jewels and decorator finds. We select items from around the world that best represent Victorian, Edwardian, Art Deco and Retro periods. We are particularly passionate about vintage and antique engagement rings. We love being a part of your romance.",5 of 5 stars,"
Cynthia Findlay's Antiques is a most incredible store where you will find not only the most unique pieces, but also the most knowledgeable staff to help you. Cynthia and her staff helped my fianc to pick out the perfect ring and went above and beyond the call of duty to make sure that we were perfectly satisfied with his purchase....


More 


"
deschwartzbear,Toronto,Canada,,,"Toronto, Ontario, Canada,",[],"Toronto Antiques on King, Toronto"," Antique Shops
","We specialize in one-of-a-kinds, vintage fashions, fine jewels and decorator finds. We select items from around the world that best represent Victorian, Edwardian, Art Deco and Retro periods. We are particularly passionate about vintage and antique engagement rings. We love being a part of your romance.",5 of 5 stars,"
We had the greatest experience choosing an engagement ring at Cynthia Findlay Antiques. Not only was it stress free but it was fun - the way it should be! There were so many rings to choose from at all price points. We could spend hours looking and trying everything on. All the staff at Cynthia Findlay Antiques are extremely kind,...


More 


"
Greg_S_trip2go,Toronto,Canada,,,"Toronto, Ontario, Canada,",[],"Toronto Antiques on King, Toronto"," Antique Shops
","We specialize in one-of-a-kinds, vintage fashions, fine jewels and decorator finds. We select items from around the world that best represent Victorian, Edwardian, Art Deco and Retro periods. We are particularly passionate about vintage and antique engagement rings. We love being a part of your romance.",5 of 5 stars,"
Not only is Antiques on King jam packed with goods from another time, Cynthia Findlay and her staff operate with a grace and courtesy that youd think only existed when the stores treasures were new. Cynthias sincerity in making sure we got exactly what we wanted, went well beyond the ordinary.
We came to the store looking for a sapphire...


More 


"
deb1981,Windsor,Canada, female , 50-64 ,"Windsor, Ontario, Canada,Naples, FL, USA,Toronto, Ontario, Canada,Indian Rocks Beach, FL, USA,Chicago, IL, USA,Detroit, MI, USA,London, Ontario, Canada,Port Stanley, Ontario, Canada,Vancouver, British Columbia, Canada,Niagara-on-the-Lake, Ontario, Canada,Saint Pete Beach, FL, USA,Indian Shores, FL, USA,",[],"Toronto Antiques on King, Toronto"," Antique Shops
","We specialize in one-of-a-kinds, vintage fashions, fine jewels and decorator finds. We select items from around the world that best represent Victorian, Edwardian, Art Deco and Retro periods. We are particularly passionate about vintage and antique engagement rings. We love being a part of your romance.",5 of 5 stars,"
I am just back from picking up antique, sterling silver cufflinks that we purchased for a very special gift. After having purchased these at this store we asked could they be engraved. The salesperson said that would not be a problem and we left them there to be engraved. When we returned two weeks later to pick them up we...


More 


"
loonygrl,Toronto,Canada, female , 25-34 ,"Placencia, Belize,Puerto Viejo de Talamanca, Costa Rica,Cayo,Manzanillo, Costa Rica,San Ignacio, Belize,Toronto, Ontario, Canada,Alexandria, Egypt,Bangkok, Thailand,Beijing, China,Belize City, Belize,Bloomfield, Ontario, Canada,Bohol Island, Philippines,",[],"Toronto Antiques on King, Toronto"," Antique Shops
","We specialize in one-of-a-kinds, vintage fashions, fine jewels and decorator finds. We select items from around the world that best represent Victorian, Edwardian, Art Deco and Retro periods. We are particularly passionate about vintage and antique engagement rings. We love being a part of your romance.",5 of 5 stars,"
My fiance and I had a great experience choosing my engagement ring at Cynthia Findlay Antiques. I went in with very little knowledge about antique rings, except that I wanted a unique ring to complement my vintage aesthetic. Cynthia was very patient while I tried on a dozen rings and never made me feel rushed. She was respectful of our...


More 


"
seashells123,england,england, female , 25-34 ,"Akumal, Mexico,Monastir, Tunisia,Salou, Spain,Toronto, Ontario, Canada,Ayia Napa, Cyprus,Benidorm, Spain,Birmingham, UK,Blackpool, UK,Edinburgh, UK,Heraklion, Greece,Hersonissos, Greece,London, UK,",[],"Bonnie Gordon College of Confectionary Arts, Toronto"," Baby buggy parking, Lockers / storage, Bathroom facilities, Wheelchair access ",Bonnie Gordon College of Confectionary Arts is the place to be to learn everything from baking and pastry arts to cake decorating and cultivating a love for confections! Choose from fun one day classes to certificate and diploma programs. Day classes include subjects in: -Baking & Pastry Arts-Cake Decorating & Design-Sweet Treats-Specialty Skills.,5 of 5 stars,"
If you want to learn the art of making something beautiful, then this is the place for you. Thats their mission statement and its so true!
A well ran course for those who want to take their career of baking to the next level. Professional teachers and staff who want to help you flourish to leave there feeling confident and...


More 


"
dizanddan,Cardiff,United Kingdom,,,"Arriate, Spain,Combermere, Ontario, Canada,Everglades City, FL, USA,Gravenhurst, Ontario, Canada,La Tania, France,Miami, FL, USA,Niagara Falls, Ontario, Canada,Niagara-on-the-Lake, Ontario, Canada,Sanibel Island, FL, USA,Toronto, Ontario, Canada,Newcastle Emlyn, UK,",[],"Osha Paddle Boarding & Yoga, Toronto"," ""Classes/Workshops""
","osha osha is a stand up paddle boarding (SUP) company in Toronto's western beaches offering paddle board lessons, tours and paddle-yoga at Sunnyside Beach. Beautiful and exciting lessons and tours are led multiple times daily by Paddle Canada certified guides along the lakeshore and up the Humber River. Explore the lakeshore and rivers while gaining a new perspective of the city and connection to the water, wildlife and natural environment.",5 of 5 stars,"
We had an amazing time with the lovely Jenifer learning how to paddle board down at Sunnyside beach. The sun was setting, the lake was tranquil and the relaxed approach she brought to the occasion meant it was a very chilled experience - despite my nerves! The children took to it very easily and had a great experience. We would...


More 


"
McDarknTwisty,Boston,Massachusetts,,,"Toronto, Ontario, Canada,",[],"Beach Toyz, Toronto", Activities for older children ,,5 of 5 stars,"
John is a very calm and friendly guy who makes sure his customers get the best experience possible. We rented a bike and bought one. He made sure the bikes were fitting and we had a good feeling about them. Great guy!
"
PerthJon,Perth,Perth,,,"Perth, Australia,Fremantle, Australia,Ho Chi Minh City, Vietnam,Singapore, Singapore,Mandurah, Australia,Toronto, Ontario, Canada,Mullaloo, Australia,Napier, New Zealand,Subiaco, Australia,Cottesloe, Australia,Hillarys, Australia,Howick, New Zealand,",[],"Zoom Tours Toronto to Niagara Falls, Toronto"," Tours
","Zoom Tours - Niagara Falls the Best Sightseeing Tours from Toronto. Fully Guided Tour includes Hornblower Boat Cruise Tour, Free time at the Falls to explore, Journey Behind the Falls (optional) Niagara Helicopter Ride (optional) Niagara-on-the-Lake (Free Time to Explore), Floral Clock, Whirlpool, Winery (free wine tasting), Scenic Niagara Parkway, Scenic drive by Niagara Hydro Station, and much much more. All in one by only Zoom Tours Toronto.",,"
To objectively review a tour such as this, you have to put aside the awesomeness that is Niagara Falls and look at the tour company in isolation. The tour guide Tudi is a little hard to understand at first but he is very knowledgable and easy going and does a good job picking people up from all over the place...


More 


"
adidas0203,Toronto,Toronto, Female ,,"Toronto, Ontario, Canada,Ajax, Ontario, Canada,Paris, France,Montreal, Quebec, Canada,Oshawa, Ontario, Canada,Quebec City, Quebec, Canada,Niagara Falls, Ontario, Canada,Antigua, Antigua and Barbuda,Buffalo, NY, USA,Dania Beach, FL, USA,Erie, PA, USA,Hollywood, FL, USA,",[],"Body Blitz Spa, Toronto"," Health Clubs, Spas
",,,"
I had been here years before and went back recently with a girl friend. Despite the years in between, nothing has changed and that's a great thing! Friendly staff and such a great atmosphere. We went early Saturday morning and it was fairly empty yet quiet. We did the water circuit which took us almost 2 hours. The spa was...


More 


"
JMacTravels,Toronto,Canada,,,"Toronto, Ontario, Canada,",[],"Spa Four Seasons, Toronto"," Spas
",,5 of 5 stars,"
The Spa at the four seasons was amazing! The staff are friendly and very professional, the facilities were 1st class. I could spend a whole day there just relaxing. They have everything you need, a pool, hot tub, steam room, and a beautiful dressing room and waiting area.
Definitely one of the best Spa's I've ever been to, and I've...


More 


"
mulbo,Toronto,Canada,,,"Calgary, Alberta, Canada,Ko Chang, Thailand,Krabi Town, Thailand,Vancouver Island, British Columbia, Canada,Toronto, Ontario, Canada,",[],"Purebeauty Salon & Spa, Toronto",,"Our unique ""everything beauty under one roof"" philosophy offers clients both express services and a full menu of luxurious signature treatments allowing you to customize your experience in one convenient beauty destination. We welcome you to Purebeauty Salon & Spa, where you can enjoy 'everything beauty under one roof' and look forward to having you as our special guest.",5 of 5 stars,"
I was treated to a manicure here when I was in town in July. From the moment I entered I felt like an absolute princess. I've been to a lot of spas and this one is at the very top of my list. They really make you feel like a VIP. Get there in advance of your treatment and avail...


More 


"
Aga2012,Keene,New Hampshire,,,"Keene, NH, USA,Toronto, Ontario, Canada,Niagara Falls, NY, USA,Montreal, Quebec, Canada,Cleveland, OH, USA,New York City, NY, USA,Boston, MA, USA,Cheektowaga, NY, USA,Amherst, MA, USA,Baltimore, MD, USA,Brattleboro, VT, USA,San Francisco, CA, USA,",[],"Ontario Spring Water Sake Company, Toronto",,,5 of 5 stars,"
This is not really a tour as you will spend the whole time sitting and listening to the guide. Fortunately, the tour guide that we had was just fantastic. He was extremely entertaining. We got to try different sakes and the guide explained how sake is brewed and what are the differences between certain types. He also showed us some...


More 


"
calakehead,Toronto,Canada,,,"Toronto, Ontario, Canada,Agra, India,Albany, NY, USA,Alexandria, Egypt,Amsterdam, The Netherlands,Arusha, Tanzania,Atlanta, GA, USA,Banff, Alberta, Canada,Beverly Hills, CA, USA,Bikaner, India,Boston, MA, USA,Buffalo, NY, USA,",[],"Advanced Approaches to Massage, Toronto"," Spas
","Advanced Approaches to Massage offers a serene environment focusing on your well being. Owner Su Willson is a massage therapist who has been practicing in Torontos Beach community for over 20 years. The clinic offers various modalities to optimize your health, and has a staff of four qualified Registered Massager Therapists.",5 of 5 stars,"
I have been to Advanced Massages twice. The first time was excellent with Mary. She gave me a professional deep tissue massage.
The second massage was with Su Wilson and it was the best massage I have had in my life. I was in a lot of pain before I went and she helped relieve so much of the pain....


More 


"
vivace38,Toronto,Canada,,,"Chicago, IL, USA,Toronto, Ontario, Canada,",[],"Tall Ship Boat Cruise - Empire Sandy, Toronto"," Boat Tours
",,5 of 5 stars,"
My guest and I had a wonderful time on the Empire Sandy Air Show Cruise on Sept 1st, 2014.
It was my first time on this type of cruise.
The crew was polite and attentive.
I saw parts of the Toronto islands that I didn't know existed - wow!
Also an amazing view of the Toronto skyline from the lake....


More 


"
lisacanadaToronto,Toronto,Toronto,,,"Toronto, Ontario, Canada,New York City, NY, USA,Chicago, IL, USA,Kingston, Ontario, Canada,Whistler, British Columbia, Canada,Albuquerque, NM, USA,Fort Lauderdale, FL, USA,Fort Myers, FL, USA,Ka'anapali, HI, USA,Kuala Lumpur, Malaysia,Milton, Ontario, Canada,Picton, Ontario, Canada,",[],"Elmwood Spa, Toronto"," Spas
",,,"
This was my first visit to Elmwood. I was expecting a lot and was so disappointed with my visit.
This is not like a pedicure I have ever had. The chair is the most uncomfortable chair to sit in for anything. A portable silver basin is used to wet your feet. The aesthetician did not massage my feet for very...


More 


"
Harriszoo134,Toronto,Canada,,,"Toronto, Ontario, Canada,",[],"Urban Capers, Toronto", 2-3 hours ,,5 of 5 stars,"
We had a team of two adults and four 13 year old boys on the Haunted Toronto caper this past weekend. It was spooky, but so much fun! We all learned so much that we had never known about our own city. Jodi is super flexible and fun, which made it an easy and perfect birthday activity.
"
Mommzie,Markham,Canada,,,"St. Anton am Arlberg, Austria,Toronto, Ontario, Canada,",[],"Urban Capers, Toronto", 2-3 hours ,,5 of 5 stars,"
We did this as a family with friends and it was so much fun!! We have all grown up in Toronto and we surprisingly learned something new at each clue we went to. If you have a chance this is a really entertaining way to spend an evening in Toronto. Thanks so much Jodi for a fantastic hunt. We will...


More 


"
