name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Jeanc47,Calgary,Canada, male , 65+ ,"Edmonton, Alberta, Canada,Calgary, Alberta, Canada,Puerto Morelos, Mexico,Bangkok, Thailand,Hua Hin, Thailand,Avanos, Turkey,Hong Kong, China,Jasper National Park, Alberta, Canada,New York City, NY, USA,Sherwood Park, Alberta, Canada,Surrey, British Columbia, Canada,Banff, Alberta, Canada,","[u'Love travelling to Europe and Asia for the food and scenery. I take lots of photos and I like hiking. However, my travel preference is leaning towards comfort travelling. I prefer travelling in small group or private guided tours that allow you to visit museums and various sites without waiting in line as I am not a fan of crowds. I love to try different foods in local eateries. There is little I will not try. ']","Classic Canadian Tours Polar Bear Safari, Calgary"," Tours
",,5 of 5 stars,"
From the booking to the return home, the trip was a great experience without a flaw:
1. The booking was fast and all extra information provided quickly.
2. Upon arrival at the parking (free), there was an attendant to assist us and guide us to the terminal.
4. Boarding was fast and coffee and tea provided in the lounge
5....


More 


"
Suzyzcabo,Vernon,Canada,,,"Calgary, Alberta, Canada,San Francisco, CA, USA,Cabo San Lucas, Mexico,Houston, TX, USA,Vernon, British Columbia, Canada,Montreal, Quebec, Canada,Red Deer, Alberta, Canada,Saskatoon, Saskatchewan, Canada,Banff, Alberta, Canada,Lake Louise, Alberta, Canada,Medicine Hat, Alberta, Canada,Vancouver, British Columbia, Canada,",[],"Stavros Pizza & Sports Bar, Calgary",,,,"
Haven't been in years and actually went to the one on 4th Street NW.
Had:
French onion soup - excellent!
Mixed platter typical pub deep fried with three sauces- excellent
Mexican Pizza - Delicious, that came with sides of sour cream and salsa.
Beef and onion extra cheese Pizza- delicious as well with a crunchy crust just how I like...


More 


"
Kevman1980,Calgary,Canada, male , 25-34 ,"Las Vegas, NV, USA,New York City, NY, USA,San Francisco, CA, USA,Calgary, Alberta, Canada,Orlando, FL, USA,Halifax, Nova Scotia, Canada,London, UK,Canmore, Alberta, Canada,Kelowna, British Columbia, Canada,Washington DC, DC, USA,Brooklyn, NY, USA,Montreal, Quebec, Canada,",[],"Atlantic Trap and Gill - Calgary, Calgary",,,,"
New Year's Eve was my first experience at the Trap and Gill. There was a live band playing Newfie-inspired music and it was great for dancing and made the whole atmosphere feel very ""eastern!"" Food was good, drinks were quick and waitstaff and bartenders were friendly. I would definitely return.
"
gordonramsy1984,Nelson,Canada,,,"Nelson, British Columbia, Canada,Calgary, Alberta, Canada,",[],"The Unicorn Pub, Calgary",,,5 of 5 stars,"
Horrible steak sandwich. Overpriced and tastes like the dishwasher made it. Go elsewhere if you wanna eat. If you want good steak in calgary it's not here.
"
AB_Travellor,Alberta,Canada,Male ,,"Lethbridge, Alberta, Canada,Las Vegas, NV, USA,Calgary, Alberta, Canada,Varadero, Cuba,Drumheller, Alberta, Canada,Golden, British Columbia, Canada,West Yellowstone, MT, USA,Laurel, MT, USA,Mazatlan, Mexico,Nuevo Vallarta, Mexico,Seattle, WA, USA,West Wendover, NV, USA,",[],"Yuk Yuk's Comedy Club, Calgary",,,,"
Calgary Yuk Yuks has recently re-opened (located in the Elbow Casino) after the Calgary floods. Nothing like a good laugh to help shake off the hard work people have been doing to clean up after the flood.
The MC was great as well as the 2nd opener. The first lady on stage was somewhat awkward and brought about a lot...


More 


"
FuudJunkie,Salem,Virginia,,,"Washington DC, DC, USA,Rome, Italy,New York City, NY, USA,Orlando, FL, USA,San Francisco, CA, USA,Las Vegas, NV, USA,Sydney, Australia,Venice, Italy,Banff, Alberta, Canada,Coronado, CA, USA,Mont Tremblant, Quebec, Canada,Roanoke, VA, USA,",[],"James Joyce Irish Pub Calgary, Calgary",,,,"
Had a late lunch at the bar after traveling the better part of the day! Choice was fish and chips with a couple of pints of Harp complete with a great malt vinegar and side of slaw. Some of the best fish and chips I've tasted ! And not oily . Nothing else try the fish & chips!
"
stevesdar,Calgary,Canada,,,"Kihei, HI, USA,Calgary, Alberta, Canada,Honolulu, HI, USA,Haleakala National Park, HI, USA,Lahaina, HI, USA,",[],"Three Crowns Pub, Calgary",,,5 of 5 stars,"
Have never been to the one in the southwest but they recently opened up on bonaventure drive at canyon meadows southeast. The food was fabulous and very reasonable!! Staff were awesome! Will gladly go back again
"
Tranur,Calgary,Canada,,,"Calgary, Alberta, Canada,Hilton Head, SC, USA,Naples, FL, USA,Louisbourg, Nova Scotia, Canada,Louisville, KY, USA,Grand Pre, Nova Scotia, Canada,Ka'anapali, HI, USA,Prince Albert, Saskatchewan, Canada,Anaheim, CA, USA,Auckland Region, New Zealand,Beijing, China,Buenos Aires, Argentina,",[],"Three Crowns Pub, Calgary",,,,"
This is our neighborhood pub and we love it. The food is always good. A great place to meet or take friends and family. Often see friends or other acquaintances here. Some of out friends would like to see some new items on the menu but I am happy with it. The staff are great.
"
PeaceLove111,Parksville,Canada,,,"Calgary, Alberta, Canada,Parksville, British Columbia, Canada,New Westminster, British Columbia, Canada,",[],"The Blues Can, Calgary"," Blues Bars
",,5 of 5 stars,"
Today Was My Third Day In Calgary. I Went Into Town In The Afternoon, Stopping At A Local Coffee Shop Called Second Cup For A Matcha Latte & The Chance To Use The Wifi To Look For Some Live Entertainment To Dance To Tonight. I Came Across ""The Blues Can"", It Sounded Exactly Like What I Was I Looking For,...


More 


"
CubaTrip3,Richmond Hill,Canada, Female ,,"Varadero, Cuba,Akumal, Mexico,Calgary, Alberta, Canada,Playa del Secreto, Mexico,Niagara Falls, NY, USA,Punta Cana, Dominican Republic,Cayo Santa Maria, Cuba,Chicago, IL, USA,Las Vegas, NV, USA,Niagara Falls, Ontario, Canada,Daytona Beach, FL, USA,Pembroke, Ontario, Canada,",[],"The Blues Can, Calgary"," Blues Bars
",,5 of 5 stars,"
Headed to the Blues Can after the last Flames game of the season.. All started out well, then quickly went downhill when we decided to settle up and head out at 11pm... I had obviously made the mistake of starting a tab at the bar by leaving my credit card with them. When it was time for us to ask...


More 


"
Calgary_CanadaMarlon,Calgary,Canada,,,"Calgary, Alberta, Canada,Banff, Alberta, Canada,Banff National Park, Alberta, Canada,New York City, NY, USA,Penticton, British Columbia, Canada,Alberta,Cochrane, Alberta, Canada,Las Vegas, NV, USA,Abbotsford, British Columbia, Canada,Airdrie, Alberta, Canada,Athens, Greece,Barcelona, Spain,",[],"The Blues Can, Calgary"," Blues Bars
",,5 of 5 stars,"
Place was packed so grabbed a double Jack & white wine for the gal & hit the dance floor, what a gas. Plenty of
giggles & digging the Blues!
Previous visit went for the grub & not big on the frog legs but the gumbo ain't bad!
"
Maureen K,Farnborough,Hampshire, Female ,,,[],"The Blues Can, Calgary"," Blues Bars
",,5 of 5 stars,"
Being a blues music lover, I couldn't wait to finally check out The Blues Can in Calgary's historic Inglewood neighborhood. My husband and I dropped by on a Tuesday night, and found the bar more than half full, populated by a mix of young and old, some white haired Santa doubles and obvious middle-aged groups of girls night out, plus...


More 


"
FmmFoodie,Fmm,Fmm,,,"Fort McMurray, Alberta, Canada,Calgary, Alberta, Canada,Victoria, British Columbia, Canada,Osoyoos, British Columbia, Canada,Edmonton, Alberta, Canada,Sooke, British Columbia, Canada,Phoenix, AZ, USA,SeaTac, WA, USA,Sidney, British Columbia, Canada,Kananaskis Country,Los Angeles, CA, USA,Seattle, WA, USA,",[],"The Blues Can, Calgary"," Blues Bars
",,5 of 5 stars,"
This is a great little place....old and needs some updating...but if you are only going for the entertainment....the acts are great....open up 1:00 am. Can even walk from downtown...if you are in the good shape to walk back after the night
"
Ernie1976,Saskatoon,Saskatoon, female , 35-49 ,"Saskatoon, Saskatchewan, Canada,Calgary, Alberta, Canada,San Diego, CA, USA,Regina, Saskatchewan, Canada,Edmonton, Alberta, Canada,Moose Jaw, Saskatchewan, Canada,Revelstoke, British Columbia, Canada,Batoche, Saskatchewan, Canada,Hinton, Alberta, Canada,Huatulco, Mexico,Lake Country, British Columbia, Canada,Lucea, Jamaica,",[],"James Joyce Irish Pub Calgary, Calgary",,,5 of 5 stars,"
The food was excellent, and the atmosphere was fun. Had great Irish charm, and our waitress spoke with a strong Irish accent. Lots of fun.
"
travelingtoday,Denver,Colorado, female , 25-34 ,"Denver, CO, USA,Calgary, Alberta, Canada,Hong Kong, China,Boulder, CO, USA,Fort Worth, TX, USA,Albuquerque, NM, USA,Antigua, Guatemala,Arlington, TX, USA,Georgetown, IN, USA,Lake Louise, Alberta, Canada,Nashville, TN, USA,Rincon, Puerto Rico,",[],"Yuk Yuk's Comedy Club, Calgary",,,,"
Overall Yuk-Yuks was great fun and cheap! It was located inside the casino, ticketing was easy to find. Tickets were 18 bucks a piece-cheap I think for 3 comedians. The theater was easy to find as well and not located on the floors as the box office. (Using the stairs). Layout of the theater and stage allows for all seats...


More 


"
marros1960,Ridgecrest,California, female , 50-64 ,"Ridgecrest, CA, USA,San Carlos, Mexico,Tucson, AZ, USA,Wendover, UT, USA,El Centro, CA, USA,San Felipe, Mexico,Bakersfield, CA, USA,Buena Park, CA, USA,Death Valley National Park, CA, USA,Calgary, Alberta, Canada,Elgin, AZ, USA,Ensenada, Mexico,","[u'Enjoy travelling, walks along a beach (or thru a store or two), snorkeling, hate snakes. ']","Mikeys Juke Joint & Eatery, Calgary",,,5 of 5 stars,"
I have been here a few times - always for the Friday late afternoon entertainment. Last Friday was great as per normal. Mikey even went and found us a table up front.
The happy hour wings for $5 are varied and you will find one that you like - try them all - they are all delicious.
"
SammyCleo,Calgary,Calgary, female , 35-49 ,"Calgary, Alberta, Canada,New York City, NY, USA,Salmon Arm, British Columbia, Canada,Palm Springs, CA, USA,Napa, CA, USA,Playa del Carmen, Mexico,San Francisco, CA, USA,Banff, Alberta, Canada,Brooklyn, NY, USA,Chase, British Columbia, Canada,Field, British Columbia, Canada,Invermere, British Columbia, Canada,",[],"Yuk Yuk's Comedy Club, Calgary",,,,"
Say Paul Reiser and he was very funny. Not a swear word or uncomfortable audience participation moment. Just good humour! The room felt like a crowded Legion hall. Service was good, but eat first, the food is just Bad. The Hummus was like sand without the flavour, and the wings were over done, by far. With the right comic it's...


More 


"
Five_Aces_Tx,Dallas,TX, male , 35-49 ,"Mesquite, TX, USA,Dallas, TX, USA,Las Vegas, NV, USA,Garland, TX, USA,New Orleans, LA, USA,San Francisco, CA, USA,Durango, CO, USA,Broken Bow, OK, USA,Halifax, Nova Scotia, Canada,Calgary, Alberta, Canada,Charlottetown, Prince Edward Island, Canada,Saint John, New Brunswick, Canada,","[u""I love to travel! I'm four states away from seeing all 50. This past summer (2014) I went to Las Vegas (twice), New Orleans, San Francisco (twice), Calgary (and Banff and Lake Louise), Massachusetts, New Hampshire, Maine, Nova Scotia, Prince Edward Island and New Brunswick. Did I mention I like to travel? ""]","Yuk Yuk's Comedy Club, Calgary",,,,"
Decent comedy club for $19 admission. The Emcee was funny, the opening act was decent, the guy behind him was awful and the headliner earned his money. I probably would have enjoyed the show more had the numbskull one table over not been so incredibly drunk (Yeah, I remember my first beer too), talking on his cell phone and then...


More 


"
wick1979,Dallas,Texas, male , 25-34 ,"Dallas, TX, USA,Calgary, Alberta, Canada,Marrakech, Morocco,New Orleans, LA, USA,Kansas City, MO, USA,San Juan, Puerto Rico,Orlando, FL, USA,San Antonio, TX, USA,Wichita, KS, USA,Chicago, IL, USA,Irving, TX, USA,Reno, NV, USA,",[u'Myself and a small group of people spend our summer and fall seeing the world. With my new site www.ourtravellife.com I hope to share experiences with you first hand with my long term partner in Trip Advisor. '],"The Milk Tiger Lounge, Calgary",,,,"
Not much of a cocktail lounge more of a locals pub when a good bartender. Interior is all wood and not what you would expect from one of the top rated lounges in town. Had a Manhattan was served neat which I didn't care for at all. Service was extremely poor, we ordered a round of drinks and never saw...


More 


"
MThomson902,Alberta,Canada, female , 25-34 ,"Halifax, Nova Scotia, Canada,Drumheller, Alberta, Canada,Dartmouth, Nova Scotia, Canada,Calgary, Alberta, Canada,Moncton, New Brunswick, Canada,Toronto, Ontario, Canada,Banff, Alberta, Canada,Cavendish, Prince Edward Island, Canada,Gambo, Newfoundland and Labrador, Canada,Truro, Nova Scotia, Canada,Boston, MA, USA,Edmonton, Alberta, Canada,",[],"Twisted Element, Calgary",,,,"
Love to Dance! Close to hotels and love the entertainment. They always have different events to check them out online to make sure the tickets to get in is not more.
"
emailgreg,Calgary,Alberta, male , 25-34 ,"Banff, Alberta, Canada,Calgary, Alberta, Canada,Playa del Carmen, Mexico,Cancun, Mexico,Las Vegas, NV, USA,Silver Sands, Barbados,Honolulu, HI, USA,Nassau, Bahamas,Orlando, FL, USA,Petra - Wadi Musa, Jordan,Puerto Vallarta, Mexico,Cozumel, Mexico,",[],"The Laugh Shop, Calgary"," Comedy Clubs
","The Laugh Shop prides itself on its atmosphere. We offer the best MCs, Openers and Headliners as well as the best talent development program in the industry. Our talent is second to none and it shows. The Laugh Shop also provides the best service. With drink and food service provided, prior and during shows, our staff is friendly, knowledgeable and the Team Ideal of the Laugh Shop is demonstrated every time you walk in the door.",,"
I went to see Roseanne Barr at the Laugh Shop this Friday past. When we first arrived our seats were given to another party. They offered us seats in the VIP area, behind the stage where there was more room but we wouldn't be able to see the performers so we declined. They then moved the people who were sat...


More 


"
turbinux,Edmonton,Canada, male , 25-34 ,"Edmonton, Alberta, Canada,Mexico City, Mexico,Banff, Alberta, Canada,Las Vegas, NV, USA,Drumheller, Alberta, Canada,Montreal, Quebec, Canada,Calgary, Alberta, Canada,Lake Louise, Alberta, Canada,Merida, Mexico,Quebec City, Quebec, Canada,San Juan Teotihuacan, Mexico,Acapulco, Mexico,",[],"Sunridge Mall, Calgary",,,,"
The Sunridge mall is a good place to visit if you are near the airport and you have time and money to lose, they have different stores, many of them are common in canada so there's nothing out of the ordinary, but the place is good, you can eat there and have a good time.
"
protection,Calgary,Calgary,,,"Calgary, Alberta, Canada,Monterosso al Mare, Italy,",[],"Rubaiyat, Calgary",,"For over 35 years, Rubaiyat has been providing Calgary with work from the best international artisans and craftsman. This 6000 sqft space serves as a casual gallery for browsing and a retail source for shopping. Boasting one of North America's largest blown glass collections and and an extensive range of jewelry lines, there is no shortage of inspiring pieces peruse.",5 of 5 stars,"
One should visit the Rubaiyat for many reasons and to see some excellent objects but one must go and see the brilliant fine art jewelry of a master ,John Blair. He is making the best work in his lengthy career and one should see this before it sells.
"
KatelynToronto,Toronto,Toronto,,,"Calgary, Alberta, Canada,",[],"I Appeal, Calgary",,,5 of 5 stars,"
My husband and I had an afternoon in Calgary to do some shopping. We decided to go to Kensington. It is a great outdoor shopping district. My favorite store was called i appeal. I appeal is a gift store with a great selection of jewelry and gifts. I especially enjoyed the selection of Canadian designers. I purchased necklaces made by...


More 


"
jenstanfel,Edmonton,Canada,,,"Edmonton, Alberta, Canada,Calgary, Alberta, Canada,",[],"Art Gallery of Calgary, Calgary",,,5 of 5 stars,"
The building is small, but organized in a really cool way. When we visited last weekend, the exhibit was Off the Beaten Path: violence, women and art - a collection of really powerful pieces. I like that the admission is donate what you like - I have no problem donating a good amount, it's just refreshing, coming from Edmonton, where...


More 


"
MASH16,,,,,"Kingston, Ontario, Canada,Calgary, Alberta, Canada,Toronto, Ontario, Canada,Winnipeg, Manitoba, Canada,Sault Ste. Marie, MI, USA,Blind River, Ontario, Canada,Canmore, Alberta, Canada,Napanee, Ontario, Canada,Friendswood, TX, USA,Picton, Ontario, Canada,Sault Ste. Marie, Ontario, Canada,Fort Lauderdale, FL, USA,",[],"Signal Hill Shopping Centre, Calgary",,,,"
Travelled to this North West Mall area! Found all our needs from Superstore, for special items, easier than the Big Malls! Would definitely go again! Easy to find lots of choice! Lots of parking! Good signage!
"
Jennsar2014,Langley City,Canada, female , 35-49 ,"Ottawa, Ontario, Canada,Nanaimo, British Columbia, Canada,Las Vegas, NV, USA,Honolulu, HI, USA,Langley City, British Columbia, Canada,Whistler, British Columbia, Canada,Calgary, Alberta, Canada,Haleiwa, HI, USA,Lahaina, HI, USA,Waimanalo, HI, USA,Los Angeles, CA, USA,Vancouver, British Columbia, Canada,",[],"Eau Claire Market, Calgary"," Shopping centres, Cinemas
",,5 of 5 stars,"
What an easy place to find and get to with lots of parking around. I am from out of town (Vancouver) and was shocked to have to pay only $3.15 for parking downtown!!
Taste of Calgary was going on at the time. We were treated to so many great food vendors it's difficult to pick a favorite! There was a...


More 


"
WalleyGog,Calgary,Calgary, male , 50-64 ,"Calgary, Alberta, Canada,London, UK,Vancouver, British Columbia, Canada,Las Vegas, NV, USA,San Diego, CA, USA,Saskatoon, Saskatchewan, Canada,Paris, France,New York City, NY, USA,Chicago, IL, USA,Montreal, Quebec, Canada,Winnipeg, Manitoba, Canada,Airdrie, Alberta, Canada,",[],"Eau Claire Market, Calgary"," Shopping centres, Cinemas
",,5 of 5 stars,"
Located just east of the downtown on the Bow River - many small shops, and a few good bars. Is a venue for many cultural events, and open music festivals. Great fun - use the parkade under the cinema, buck up for valet at the nearby Hotel.
"
tlhjar,Bowie,MD, female , 50-64 ,"Washington DC, DC, USA,Annapolis, MD, USA,Baltimore, MD, USA,North Conway, NH, USA,Dallas, TX, USA,Banff, Alberta, Canada,Alexandria, VA, USA,Arlington, VA, USA,Staunton, VA, USA,Calgary, Alberta, Canada,New Bern, NC, USA,Cleveland, OH, USA,",[],"Eau Claire Market, Calgary"," Shopping centres, Cinemas
",,5 of 5 stars,"
Really enjoyed this place. Ethnic clothing and gift shops, eating places ranging from fast food on up, a couple of salons, massage chairs in lobby. Parking in lot outside. $8 for 3 hrs ($6 for 3 hrs at lunchtime), and $2 flat rate after 5pm. They have a sign something like ""we're not like all the others"". This is true....


More 


"
Ellama1,Calgary,Canada,,,"Lahaina, HI, USA,Montreal, Quebec, Canada,Burlington, Ontario, Canada,Calgary, Alberta, Canada,Kailua-Kona, HI, USA,Puunene, HI, USA,Wailuku, HI, USA,",[],"Forzani's Tech Shop, Calgary"," Jogging, Shopping
",,5 of 5 stars,"
My partner and I both needed comfortable walking shoes, so we decided to go to the Forzani Tech Shop, on 4th Street SW, in Calgary, Alberta. The shop is beautifully laid out and neat as well. We were immediately greeted by a sales person, who offered to help us with what we were looking for. After asking us a few...


More 


"
highlandancer,Toronto,Canada, Female ,,"Calgary, Alberta, Canada,Toronto, Ontario, Canada,Vancouver, British Columbia, Canada,Montreal, Quebec, Canada,Banff, Alberta, Canada,Banff National Park, Alberta, Canada,Cambridge, Ontario, Canada,Drumheller, Alberta, Canada,Portree, UK,Edinburgh, UK,Pickering, Ontario, Canada,North Vancouver, British Columbia, Canada,",[],"The Beehive, Calgary",,,5 of 5 stars,"
This store is located on 10th Street NW in trendy Kensington (Sunnyside Hillhurst), Calgary. It is an unassuming place - back a little from the street, in a small house painted yellow, appropriately enough! The Beehive sells all things buzzy - pure natural handmade soaps, creams, balms, ointments and body care products. They also sell farm fresh honey, bee pollen...


More 


"
MASH16,,,,,"Kingston, Ontario, Canada,Calgary, Alberta, Canada,Toronto, Ontario, Canada,Winnipeg, Manitoba, Canada,Sault Ste. Marie, MI, USA,Blind River, Ontario, Canada,Canmore, Alberta, Canada,Napanee, Ontario, Canada,Friendswood, TX, USA,Picton, Ontario, Canada,Sault Ste. Marie, Ontario, Canada,Fort Lauderdale, FL, USA,",[],"Marda Loop, Calgary",,,5 of 5 stars,"
Love to walk the Main Street through Marda Loop! Unique stores, gifts, clothing, bakery,coffee shops, etc. Every time I find something a little different! Love to stop for a great coffee, Phil & Sebastian's. A wonderful Chesse shop with a huge selection plus preserves, and olives that I could not resist! Restaurants, wine stores, custom cookies! Plus a delicious take...


More 


"
TheoM_75,Exeter,United Kingdom,,,"Betws-y-Coed, UK,Calgary, Alberta, Canada,Felpham, UK,Llanwrtyd Wells, UK,",[],"Galleria Arts & Crafts, Calgary",,,5 of 5 stars,"
The Galleria is a welcome breath of fresh air after visiting dozens of shops selling mass-produced tourist tat (half of it made overseas). They sell a huge range of artwork including paintings, drawings, sculpture, pottery, glassware, textiles and woodwork, all of it made by Canadian artists and crafts-people. Styles range from traditional to contemporary, but it is all high quality....


More 


"
TJ0315,Toronto,Canada,,,"Calgary, Alberta, Canada,",[],"The Cellar, Calgary",,,5 of 5 stars,"
Great selection and the staff will walk around with you recommending wines based on the occasion. Loved the red wines and the way they have the wines organized makes it easy to find what you're looking for (if the staff haven't already taken you there).
"
Ottawajester,Ottawa,Ottawa, male , 35-49 ,"Calgary, Alberta, Canada,Portland, OR, USA,Vancouver, British Columbia, Canada,Whitefish, MT, USA,Dundee, OR, USA,Burlington, VT, USA,Louisville, KY, USA,Halifax, Nova Scotia, Canada,Nashville, TN, USA,Seattle, WA, USA,Cincinnati, OH, USA,Ottawa, Ontario, Canada,",[],"The Cellar, Calgary",,,5 of 5 stars,"
So let's start by being clear - this isn't an attraction. It is a high end wine store in downtown Calgary. I always drop in when I am in town to see what is being offered up as they have a great selection of higher end wines, beer and spirits. You will always fine good stuff but the price matches...


More 


"
pixcee,pixcee,pixcee, female , 25-34 ,"Cape Breton Island, Nova Scotia, Canada,Calgary, Alberta, Canada,Chiang Mai, Thailand,Las Vegas, NV, USA,Patong, Thailand,Ingonish, Nova Scotia, Canada,Cavendish, Prince Edward Island, Canada,Hunter River, Prince Edward Island, Canada,Kelowna, British Columbia, Canada,Bangkok, Thailand,Brisbane, Australia,Louisbourg, Nova Scotia, Canada,","[u""I have worked in retail for many years and went to school for Eco Adventure & Niche Market Tourism - I now work at a Travel Agency full time and love to share my passion for the world with others. My travel bucket list just keeps growing and growing and it makes my heart break that I know I will never get to see all the places in the world I want to before I die....but I will try my damnedest!!! :) When I travel I don't mind roughing it a bit but I also like some comforts of home...depends on the place and the day I guess.... My favourite place in the entire world is Nova Scotia, Canada (and most of the Maritimes) and I easily fell in love with Thailand when I was there.... If you have any questions, or just wanna talk travel (or photography or books!) please don't be afraid to message me! ""]","Crossroads Market, Calgary"," Speciality Shops
",,5 of 5 stars,"
I love this market so much. I love getting up on a weekend morning and driving down here with my other half to buy my fruits and veggies. I dont mind spending a bit more (not to mention the gas to get there across town) because the people who work there are friendly and helpful and the food is fresh...


More 


"
linyip,Calgary,Canada, female , 35-49 ,"Calgary, Alberta, Canada,Hong Kong, China,Akumal, Mexico,Honolulu, HI, USA,St. John's, Newfoundland and Labrador, Canada,Saskatoon, Saskatchewan, Canada,Edmonton, Alberta, Canada,Kailua, HI, USA,Portugal Cove, Newfoundland and Labrador, Canada,Abbotsford, British Columbia, Canada,Aberdeen, UK,Agassiz, British Columbia, Canada,","[u""Blessed or cursed with eternally itchy feet, I love to travel and am fortunate to have the resources to indulge from time to time. Over the past years, I've tried many varieties: 5 star resorts, bike tours, backpacking, and in-between.\nThe Gran Bahia Principe was my first experience with a 5-star, beach destination, and it was heaven not to stress the wedding details. Or any details, except to apply more sunscreen. ""]","Crossroads Market, Calgary"," Speciality Shops
",,5 of 5 stars,"
My husband and I are foodies. We love food, cooking and especially eating, and consider it worth the time, effort and expense to shop locally and buy in season. We don't mind paying higher prices if it's worth it. Until it moved to Blackfoot Trail, the Calgary Farmer's Market (CFM) was our goto weekend place. Prices were a little high,...


More 


"
singingmel,Calgary,Canada, female , 35-49 ,"Victoria, British Columbia, Canada,Calgary, Alberta, Canada,Seattle, WA, USA,Everett, WA, USA,Parksville, British Columbia, Canada,Revelstoke, British Columbia, Canada,",[],"Crossroads Market, Calgary"," Speciality Shops
",,5 of 5 stars,"
We went to the Crossroads Market for the first time this past weekend. It does have a less swanky vibe than the Calgary Farmers Market, but the prices are a little less. However. I was under the impression that most of the produce was sourced locally or at least in Canada BC etc. My husband bought a bag of plums...


More 


"
YUMtummyinCALGARY,calgary,calgary,,,"Calgary, Alberta, Canada,",[],"Crossroads Market, Calgary"," Speciality Shops
",,5 of 5 stars,"
A delightful and delicious market that will titillate and tantalize your senses.
Every day it's different and in some corners the same. We've travelled there BC and AD, before and after kids deliveries. A span of over 25 years for us, we take our visitors there too.
Fresh foods from around the world from vendors who are both international, pioneers...


More 


"
miekamonster,alberta,alberta, female , 35-49 ,"Calgary, Alberta, Canada,Havana, Cuba,Mazatlan, Mexico,Cochrane, Alberta, Canada,Kamloops, British Columbia, Canada,Bragg Creek, Alberta, Canada,Fort Macleod, Alberta, Canada,Seville, Spain,St. John's, Newfoundland and Labrador, Canada,Varadero, Cuba,Merida, Mexico,",[],"Crossroads Market, Calgary"," Speciality Shops
",,5 of 5 stars,"
If you want a shopping experience where you get to know the people who run small food businesses, here's the place to come. The market recently expanded by getting rid of the junk shops, thankfully! There's a wonderful Cambodian stand, and a fabulous German bakery as some of the newest editions. The cheese shop is the only place to get...


More 


"
926Rene,Calgary,Canada, male , 65+ ,"Calgary, Alberta, Canada,Leon, Nicaragua,Mexico City, Mexico,Vancouver, British Columbia, Canada,Krakow, Poland,Havana, Cuba,Las Vegas, NV, USA,Los Angeles, CA, USA,San Antonio, TX, USA,San Francisco, CA, USA,Houston, TX, USA,Quetzaltenango, Guatemala,",[],"Crossroads Market, Calgary"," Speciality Shops
",,5 of 5 stars,"
Excellent place to go shopping for fresh vegetables, antiques, collectibles, trinkets. It's an experience shopping for food. The German bakery and the cheese store are unique. Lots of stuff for people interested in rare items and old books.
"
cobalt753,Edmonton,Canada, female , 35-49 ,"Las Vegas, NV, USA,Red Deer, Alberta, Canada,Louisbourg, Nova Scotia, Canada,New York City, NY, USA,Calgary, Alberta, Canada,Barcelona, Spain,Mdina, Malta,Banff, Alberta, Canada,Mahone Bay, Nova Scotia, Canada,Puerto Vallarta, Mexico,Rome, Italy,Valletta, Malta,",[],"Crossroads Market, Calgary"," Speciality Shops
",,5 of 5 stars,"
I love going to farmers markets and this one did not disappoint. On their website, it says they are open on Thursdays, which is a little misleading. They do sell products but not everything is open for business. So we came back the next day, Friday. The stores inside are varied and unique. From meat, to bread, personal products, flea...


More 


"
Ottawajester,Ottawa,Ottawa, male , 35-49 ,"Calgary, Alberta, Canada,Portland, OR, USA,Vancouver, British Columbia, Canada,Whitefish, MT, USA,Dundee, OR, USA,Burlington, VT, USA,Louisville, KY, USA,Halifax, Nova Scotia, Canada,Nashville, TN, USA,Seattle, WA, USA,Cincinnati, OH, USA,Ottawa, Ontario, Canada,",[],"The Beehive, Calgary",,,5 of 5 stars,"
This little yellow building on 10th Street is a real oddity. It is focused on all products related to bees - honey, wax, candle, cosmetics. If you are on 10th Street, stop in but don't make a detour to see this place. Surprised that a little shop like this can be viable... but I know bees need all the help...


More 


"
Crystalwolf,Airdrie,Canada,,,"Airdrie, Alberta, Canada,Calgary, Alberta, Canada,",[],"The Beehive, Calgary",,,5 of 5 stars,"
I love this little shop! I am always looking for natural products and more affordable bee pollen and this place is wonderful. They have a terrific assortment of bath bombs, soaps, creams, candles, honey, bee pollen, pet care and child care products, a special line for men. I really enjoyed looking through the store and bringing home some special items...


More 


"
FootSpecialist,Calgary,Canada, male , 35-49 ,"Calgary, Alberta, Canada,",[],"Forzani's Tech Shop, Calgary"," Jogging, Shopping
",,5 of 5 stars,"
I have been running for 20 years and this is the only place I go for shoes. It is independently owned an operated. So its no part of sportchek. Its a franchise. They are the best about finding what type of foot you have and suggesting the proper shoes accordingly. You should let them pick the shoes and bring them...


More 


"
BrianneK,Victoria,Canada, female , 25-34 ,"Edmonton, Alberta, Canada,Calgary, Alberta, Canada,Kamloops, British Columbia, Canada,Victoria, British Columbia, Canada,",[],"Forzani's Tech Shop, Calgary"," Jogging, Shopping
",,5 of 5 stars,"
I purchased a Groupon for this run shop thinking that it couldn't be any worse than a certain large running chain and figured I could take a hit in service for a good deal. When I tried to make my first purchase, I was informed that I couldn't use the deal for anything under $50. This is stated NO WHERE...


More 


"
