name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
MJtripreview,MJtripreview,MJtripreview,,,"New York City, NY, USA,",[],"Exhale Spa - Madison Ave., New York City"," Spas
",,5 of 5 stars,"
I found this spa because I was seriously hunting for the best place to get my eyebrows waxed. I decided to spend the fee and try them out. Thankfully, I was so impressed by the woman who did my eyebrow waxing that I would go back and pay the expenses into the city every couple of months. However, on one...


More 


"
Lucky_Suerte,New York City,New York, male , 35-49 ,"New York City, NY, USA,Bronx, NY, USA,Brooklyn, NY, USA,St. Petersburg, Russia,Jersey City, NJ, USA,Peterhof, Russia,Pushkin, Russia,Albany, NY, USA,Aspen, CO, USA,Assisi, Italy,Athens, Greece,Atlantic City, NJ, USA,",[],"Marco Polo Cruises - Private Tours, New York City"," Tours
",,5 of 5 stars,"
I went on Independence Day Family Fireworks Cruise of New York Harbor on the Jewel Yacht. I got the tickets through Goldstar, so at least I only paid half. The whole point of this ""cruise"" is to SEE the fireworks. Unfortunately, the entire upper deck is covered in some sort of a tent, so only those who got there early...


More 


"
scr108,New York,New York,,,"New York City, NY, USA,",[],"Exhale Spa - Madison Ave., New York City"," Spas
",,5 of 5 stars,"
Exhale boasts a quiet, peaceful oasis in the middle of an urban jungle, but I beg to differ. The front desk was a beehive of activity, with people checking in, quests trying to pay for their services, and guests asking questions about retail. To top it off, the front desk are accepting calls to reserve future appointments when they should...


More 


"
Brooklyn21,Brooklyn,New York, female , 25-34 ,"East Branch, NY, USA,New York City, NY, USA,",[],"Exhale Spa - Madison Ave., New York City"," Spas
",,5 of 5 stars,"
I came here for a massage and a facial and will never, ever go back again!
The place was far from relaxing, with a frantic front desk staff and loud exercise classes going on while you are awaiting your treatments.
My facial was fine, but my massage was horrible. I left after a few minutes. The masseuse was Ron. He...


More 


"
Disappointed55138,Knoxville,Tennessee,,,"New York City, NY, USA,",[],"Marco Polo Cruises - Private Tours, New York City"," Tours
",,5 of 5 stars,"
I booked with oncruises.com for the Fourth of July cruise on The Audabon. It was the worst experience with customer service that I have ever had. The ad is misleading and the cruise is nothing like it is advertised. I booked three tickets online. First, the cruise office called and said I had to purchase four tickets, not three. I...


More 


"
bellevillecheri,Belleville,Belleville,,,"New York City, NY, USA,Belleville, Ontario, Canada,Brooklyn, NY, USA,Ottawa, Ontario, Canada,Chicago, IL, USA,Kissimmee, FL, USA,Montreal, Quebec, Canada,Niagara Falls, Ontario, Canada,Orlando, FL, USA,Punta Cana, Dominican Republic,Toronto, Ontario, Canada,Vancouver, British Columbia, Canada,",[],"Marco Polo Cruises - Private Tours, New York City"," Tours
",,5 of 5 stars,"
I Had spent 600 dollars for my 13 year old myself and husband to go on the July 4 cruise on the Jewel Yacht in New York city. It was to be the highlight of our visit to NY city ..it became the biggest disappointment. We waited 1hr in the very hot sun in the wrong line before we boarded...


More 


"
atlastravel,New York City,New York,,,"Rincon, Puerto Rico,Providenciales, Turks and Caicos,Syracuse, NY, USA,Amsterdam, The Netherlands,New York City, NY, USA,Provincetown, MA, USA,Skaneateles, NY, USA,Sturbridge, MA, USA,",[],"Exhale Spa - Madison Ave., New York City"," Spas
",,5 of 5 stars,"
This is not a spa. Sure, they have treatments. But, the atmosphere is not relaxing, nor is it very clean. The massage that I had was absolutely, by far, the worst I have ever had. The masseuse also seemed to get agitated with me because my back was ""tight."" I have never had a bad experience with any masseuse and...


More 


"
261shannon73,Sausalito,California,,,"Hua Hin, Thailand,New York City, NY, USA,Phnom Penh, Cambodia,Jaco, Costa Rica,",[],"Exhale Spa - Madison Ave., New York City"," Spas
",,5 of 5 stars,"
I bought my brother a giftcard in December and, not only did the spa refuse to accept it once he got there, but they then put a completely unauthorized charge on my card for $270. AND they charged my brother.
I called multiple times to clear it up--no answer. I emailed twice--no reply. I posted a review on their site...


More 


"
Daydreamt,,,,,"Dublin, Ireland,Ano Mera, Greece,New York City, NY, USA,Naples, FL, USA,Belfast, UK,Bristol, UK,Galway, Ireland,Granada, Spain,Howth, Ireland,Malahide, Ireland,",[],"Marco Polo Cruises - Private Tours, New York City"," Tours
",,5 of 5 stars,"
Boat was 3 hours late for new years eve cruise in New York. We cut our losses at 11pm after no sign of any boat and hundreds of people leaving. A complete mess reflecting a complete mess of a company. I'd be more than ashamed to work for this company. I sure as hell will continue to advise against this...


More 


"
CAmbo-Jones,Bronx,United States,,,"New York City, NY, USA,",[],"Marco Polo Cruises - Private Tours, New York City"," Tours
",,5 of 5 stars,"
This company is very unprofessional and has complete disregard for clients and guests. I had my wedding reception on the Jewel and its several weeks now that I cannot get someone to at least have a decent discussion about issues I had concerning service I paid for.
Staff were rude to my guests, some of my items I brought in...


More 


"
Raich-11,Avoca Beach,Australia,,,"New York City, NY, USA,Terrigal, Australia,Pattaya, Thailand,Sydney, Australia,Patong, Thailand,Abu Dhabi, United Arab Emirates,Athens, Greece,Chaweng,Denarau Island, Fiji,Fira, Greece,Ko Samui, Thailand,Antalya, Turkey,",[],"Marco Polo Cruises - Private Tours, New York City"," Tours
",,5 of 5 stars,"
We attended the 4th July 2013 cruise. A total disaster. The boat was 3 hours late and we were left in the boiling sun with nowhere to go. When the boat finally arrived it had missed the security launch and therefore never left the pier....hence no fireworks cruise. Food and overall hygiene below average. After complaining no response from the...


More 


"
dvf_diva,New York City,New York,,,"Orlando, FL, USA,New York City, NY, USA,New Orleans, LA, USA,Philipsburg, St Maarten-St Martin,Paris, France,",[],"Exhale Spa - Madison Ave., New York City"," Spas
",,5 of 5 stars,"
Sadly, it seems like Exhale does not listen to customer complaints because the service here is still terrible.
I totally loved the core fusion classes here -- really great instructors -- and I would come back just for them. However, the spa side and front desk/admin side has been very stressful and on this side of unprofessional. I'm undecided about...


More 


"
Christine_Matthews,London,United Kingdom,,,"London, UK,Seaton, UK,Venice, Italy,Auckland, New Zealand,Paro, Bhutan,Rome, Italy,Beer, UK,New York City, NY, USA,Aberdeen, UK,Acapulco, Mexico,Ajaccio, France,Andalsnes, Norway,",[],"Marco Polo Cruises - Private Tours, New York City"," Tours
",,5 of 5 stars,"
Friendly ship with like-minded people. Food very good and staff all helpful. Weather was snowy and at times windy which meant that the itinerary had to be changed but can't control the weather. Saw the Northern Lights twice, once on the outing at Alta and again while at sea.
"
CrystalAnn56,Oklahoma City,Oklahoma, female , 25-34 ,"Oklahoma City, OK, USA,Washington DC, DC, USA,New Orleans, LA, USA,New York City, NY, USA,Santa Fe, NM, USA,Austin, TX, USA,Denver, CO, USA,Tulsa, OK, USA,Albuquerque, NM, USA,Dallas, TX, USA,Cabo San Lucas, Mexico,Naples, FL, USA,",[],"After Work Cruises, New York City",,,5 of 5 stars,"
I bought this on a Groupon and am so glad we did this. We got to see great views of the skyline and the Statue of Liberty. The drinks on board were a little pricey but whatever. The upstairs level was more fo viewing and the downstairs for dancing. We saw all types on board- locals, out of towners like...


More 


"
Brino99,Tulsa,OK, male , 50-64 ,"Honolulu, HI, USA,Philadelphia, PA, USA,Puerto Vallarta, Mexico,Palm - Eagle Beach, Aruba,Riviera Nayarit,Cancun, Mexico,Los Angeles, CA, USA,New York City, NY, USA,Oahu, HI, USA,Tulsa, OK, USA,Bucerias, Mexico,Chicago, IL, USA,","[u'I own a corporate relocation company. We try to make three trips a year...one to a beach (usually Mexico), one on a cruise and lately, the Pro Bowl in Hawaii. ']","Marco Polo Cruises - Private Tours, New York City"," Tours
",,5 of 5 stars,"
I just wandered on here and I must say I am shocked by the reviews...which appear to be over a year old. Anyway, we had booked a hotel two blocks from the Hudson River only to find out several days before the 4th of July that Macy's had moved the fireworks to the East River and the Brooklyn Bridge. We...


More 


"
menkingw,London,United Kingdom,,,"London, UK,New York City, NY, USA,Bracknell, UK,Paris, France,Bloomington, MN, USA,Brisbane, Australia,Cape Town Central, South Africa,Bulawayo, Zimbabwe,Calais, France,Mumbai (Bombay), India,Agra, India,Amsterdam, The Netherlands,",[],"City Tours Direct, New York City",,,,"
They sell packages but there is no way you can use them. When the bus arrives at popular destinations , it is a bun fight to get on with a lot of time wasting. Also sell as a 24 hour ticket but it stops at 10pm and the night tour runs once at 6pm
"
Jenkie1818,Chicago,Illinois,,,"New York City, NY, USA,",[],"Vada Spa, New York City"," Spas
",,5 of 5 stars,"
We were visiting from Chicago and stopped by this spa for a manicure and pedicure and hair style. Actually we just wanted a manicure but the pedicure chairs looked really comfortable and they had an opening so we said why not. Leyla was really terrific as she was very meticulous with my nails and cuticles and we got a glass...


More 


"
AW4NYC,New York City,New York,,,"New York City, NY, USA,",[],"Vada Spa, New York City"," Spas
",,5 of 5 stars,"
The welcome wagon to this spa is a joke. There were three women all on the phone when we entered, barking at us to sit down and wait until we were called before squaring away a solution for us given a specific problem we had. We ordered a package deal from Travelzoo (which may have been the problem with their...


More 


"
vitonet,Fort Worth,Texas,Male ,,"New York City, NY, USA,Grandview, TX, USA,Toronto, Ontario, Canada,Hurst, TX, USA,San Antonio, TX, USA,Port Lavaca, TX, USA,Abilene, TX, USA,Ackerly, TX, USA,Amarillo, TX, USA,Anaheim, CA, USA,Ardmore, OK, USA,Austin, TX, USA,",[],"Vada Spa, New York City"," Spas
",,5 of 5 stars,"
I bought a groupon and visited this place with my partner for massages while visiting New York recently. The place is in an okay location next to he old school gayborhoods but that is about all I can say for it.
1. The receptionists had no personally and you could tell would be the type to talk about you when...


More 


"
Peachezs,,,,,"New York City, NY, USA,",[],"Vada Spa, New York City"," Spas
",,5 of 5 stars,"
The women are rude at the front desk , the staff is rude as well . Once was too much .
Do not waste your time
"
plowed,New York City,New York,,,"New York City, NY, USA,Nyack, NY, USA,Toronto, Ontario, Canada,Bronx, NY, USA,Brooklyn, NY, USA,Chicago, IL, USA,Nassau, Bahamas,",[],"Vada Spa, New York City"," Spas
",,5 of 5 stars,"
Just ... just ... run away. there are too many great spas and salons (that are affordable!) in the city to spend a dime in this place. The people working there do not want to work there. And it's obvious. Nothing about my experience was acceptable. Spend your money elsewhere. Pay the bum on the corner a dime to file...


More 


"
AV22,Norwood,Massachusetts, female , 25-34 ,"New York City, NY, USA,Tamandare, Brazil,Rio de Janeiro, Brazil,North Adams, MA, USA,Norwood, MA, USA,",[],"OPEN LOOP New York, New York City",,"OPEN LOOP New York is the Big Apple's newest and most exciting sightseeing tour offering. Our new fleet of double-decker buses shows you the best of New York City, and gives you the flexibility to ""hop on hop off"" at 40 different stops on both our Uptown and Downtown tour loops, sightseeing at your own pace. You'll see and experience New York's most important sights: from the Empire State Building to the Brooklyn Bridge, from Times Square and Broadway Theatres to Central Park and the Metropolitan Museum of Art, and so much more!",5 of 5 stars,"
My husband and I decided a bus tour would be a great way to spend an afternoon seeing the city. There's a ton of people on the street trying to sell you tours and this one caught our eye for some reason. I wish we never purchased the tickets.
We boarded the bus at Columbus Circle (59th and 8th) at...


More 


"
NYCguy04,,,,,"Cairo, Egypt,Kiev, Ukraine,New York City, NY, USA,",[],"Vada Spa, New York City"," Spas
",,5 of 5 stars,"
Had a day off for the first time in two months
And was really looking for place to help me with the knots in my shoulders. I normally go to Elizabeth Arden Red door spa for any type of massage work. My girlfriend bought me This voucher off Groupon and it's been sitting on my desk so I finally decided...


More 


"
Betsy712,Endwell,New York,,,"New York City, NY, USA,Endicott, NY, USA,Bethlehem, PA, USA,Rome, Italy,Saint Augustine, FL, USA,Endwell, NY, USA,Saint Augustine Beach, FL, USA,Samana Province,Stephens City, VA, USA,Acapulco, Mexico,Alanya, Turkey,Albany, NY, USA,",[],"Vada Spa, New York City"," Spas
",,5 of 5 stars,"
I had an excellent facial at the Vada Spa. My technician, Irena, was professional and superb at delivering a very relaxing experience. I chose an anti aging facial that left my skin refreshed and vibrant looking, I was extremely pleased with the results. There are many different types of facials as well as other spa services at this day spa...


More 


"
Mike-Bod,Arvada,Colorado,,,"Cabo San Lucas, Mexico,New York City, NY, USA,Arvada, CO, USA,Denver, CO, USA,",[],"OPEN LOOP New York, New York City",,"OPEN LOOP New York is the Big Apple's newest and most exciting sightseeing tour offering. Our new fleet of double-decker buses shows you the best of New York City, and gives you the flexibility to ""hop on hop off"" at 40 different stops on both our Uptown and Downtown tour loops, sightseeing at your own pace. You'll see and experience New York's most important sights: from the Empire State Building to the Brooklyn Bridge, from Times Square and Broadway Theatres to Central Park and the Metropolitan Museum of Art, and so much more!",5 of 5 stars,"
I would recommend going with any of the other bus tour companies. While we waited nearly an hour for our bus, several other tour companies came and left multiple times. When the bus did arrive, the crowd was too big to all fit on the bus. There were a lot of angry people standing on the sidewalk.
There is a...


More 


"
Jnekhala,,,,,"New York City, NY, USA,",[],"Vada Spa, New York City"," Spas
",,5 of 5 stars,"
My friend & I went for a messages recently and all I can say is WOW, it was amazing. They were so friendly, accomodating and professional. I would certainly recommend Vada Spa. Cannot wait to go back!
"
funseeker15,New York,New York,,,"Bavaro, Dominican Republic,Bronx, NY, USA,Cork, Ireland,Faa'a, French Polynesia,New York City, NY, USA,Port Charlotte, FL, USA,Punta Cana, Dominican Republic,Rotorua, New Zealand,Acapulco, Mexico,Athens, Greece,Atlantic City, NJ, USA,Boston, MA, USA,",[],"OPEN LOOP New York, New York City",,"OPEN LOOP New York is the Big Apple's newest and most exciting sightseeing tour offering. Our new fleet of double-decker buses shows you the best of New York City, and gives you the flexibility to ""hop on hop off"" at 40 different stops on both our Uptown and Downtown tour loops, sightseeing at your own pace. You'll see and experience New York's most important sights: from the Empire State Building to the Brooklyn Bridge, from Times Square and Broadway Theatres to Central Park and the Metropolitan Museum of Art, and so much more!",5 of 5 stars,"
I have been on hop and off busses all over the world and this was the worst experience. The narrative was a terrible, I didn't learn a thing about any historic stop from the tour. What a shame that the popular and most exciting city with such an intriguing history would offer such an uninformative and costly tour.
"
Liferenewed,New York City,USA,,,"New York City, NY, USA,Bronx, NY, USA,Ewing, NJ, USA,Jay, VT, USA,Langhorne, PA, USA,New Brunswick, NJ, USA,Riverhead, NY, USA,Toronto, Ontario, Canada,Yonkers, NY, USA,",[],"Vada Spa, New York City"," Spas
",,,"
I went there because of a groupon deal(shellac manicure and pedicure). When I arrived there was a women smoking outside. I went in and was greeted, that part was fine. I was told to pick a colour for my shellac manicure. There were only maybe 12 colours to choose from, 20 at most. There were different design combos on display...


More 


"
161Johnson,Calgary,Canada,,,"Montego Bay, Jamaica,New York City, NY, USA,Great Falls, MT, USA,Calgary, Alberta, Canada,",[],"OPEN LOOP New York, New York City",,"OPEN LOOP New York is the Big Apple's newest and most exciting sightseeing tour offering. Our new fleet of double-decker buses shows you the best of New York City, and gives you the flexibility to ""hop on hop off"" at 40 different stops on both our Uptown and Downtown tour loops, sightseeing at your own pace. You'll see and experience New York's most important sights: from the Empire State Building to the Brooklyn Bridge, from Times Square and Broadway Theatres to Central Park and the Metropolitan Museum of Art, and so much more!",5 of 5 stars,"
We bought a pass for Oct 5-6.The bus was new and clean and earphones were provided.The CONTENT was often 2 blocks AFTER we passed a landmark.It was cutesy but FACTS were lacking.Many landmarks were not named.There were long periods of loud music instead of info.We waited 30 to 45 minutes in the downtown on Sunday.They need more buses during busy...


More 


"
zatrix,Marietta,Marietta, female , 35-49 ,"Marietta, GA, USA,New York City, NY, USA,Waikoloa, HI, USA,Williamsburg, VA, USA,Atlanta, GA, USA,Chicago, IL, USA,San Diego, CA, USA,Dunwoody, GA, USA,Florham Park, NJ, USA,Jacksonville, FL, USA,Kyoto, Japan,Miami, FL, USA,",[],"OPEN LOOP New York, New York City",,"OPEN LOOP New York is the Big Apple's newest and most exciting sightseeing tour offering. Our new fleet of double-decker buses shows you the best of New York City, and gives you the flexibility to ""hop on hop off"" at 40 different stops on both our Uptown and Downtown tour loops, sightseeing at your own pace. You'll see and experience New York's most important sights: from the Empire State Building to the Brooklyn Bridge, from Times Square and Broadway Theatres to Central Park and the Metropolitan Museum of Art, and so much more!",5 of 5 stars,"
Terrible don't do it, even if you have a discount. You will spend all your time waiting for a bus to show up while you watch buses from other companies come and go and see all those happy tourists while you're miserable and wasting time. One driver blew right by us as we were waving our arms like crazy people...


More 


"
Gnampf17,,,,,"New York City, NY, USA,",[],"Central Park Bicycle Shop, New York City"," Speciality Shops, Tours
",,5 of 5 stars,"
We booked our four bicycles in a shop near Intrepid-museum. All bicycles were on a good state. We cycled the Hudson river up till central park. We crossed the town and made a round on central park.then we went back aside the east river. There is no way for perhaps a half mile at the UN building.
Over battery park...


More 


"
swjRockville_MD,Rockville,MD,Male ,,"Nashville, TN, USA,New York City, NY, USA,Portland, OR, USA,Charleston, SC, USA,Cleveland, OH, USA,Honaunau, HI, USA,Rockville, MD, USA,Amman, Jordan,Amsterdam, The Netherlands,Athens, Greece,Auckland Region, New Zealand,Barcelona, Spain,",[],"New York Gallery Tours, New York City",,,,"
Tour in TriBeCa 11/23/13. Guide seemed unprepared, commentary was trite and uneducated as to background and significance of art viewed. Almost entirely relied on New York Times reviews. Shame, Rafael has gotten great reviews previously.
"
happy_red30,England,England, female , 25-34 ,"Glasgow, UK,Agra, India,Dundas, Ontario, Canada,East Kilbride, UK,Kendal, UK,New Delhi, India,New York City, NY, USA,Rotorua, New Zealand,Sheffield, UK,Auckland, New Zealand,Blenheim, New Zealand,Chester, UK,",[],"Central Park Bicycle Shop, New York City"," Speciality Shops, Tours
",,5 of 5 stars,"
We are visiting NY for a few days and found out about this bike rental place and really recommend it. We booked online a few hours before our collection time to get cheaper prices. This place is actually located within a jewellery repair shop but don't be out off by that. The web address is http://www.centralparkbicycleshop.com/
Included in the price...


More 


"
sheilamcglarry,Peekskill,New York, female , 35-49 ,"Honolulu, HI, USA,Orlando, FL, USA,Washington DC, DC, USA,London, UK,Laie, HI, USA,Myrtle Beach, SC, USA,Mahopac, NY, USA,White Plains, NY, USA,Peekskill, NY, USA,Alexandria Bay, NY, USA,New Paltz, NY, USA,New York City, NY, USA,",[],"Central Park Bicycle Shop, New York City"," Speciality Shops, Tours
",,,"
My son and I took the subway to Columbus Circle where we were going to rent bikes to ride around in Central Park. As we came up from the subway we were instantly approached by a guy who offered a better deal, $25.00 for 2 bikes for 3 hours. Very good deal!! So we followed him a block away and...


More 


"
RedBull_Trekker,Calgary,Canada, male , 35-49 ,"New York City, NY, USA,",[],"Central Park Bicycle Shop, New York City"," Speciality Shops, Tours
",,,"
My wife, friends and I (group of 4) decided a ride around central park would be fun. We reserved the bikes ahead of time via the website. When we arrived we (like other reviewers) were some what concerned about the legitimacy of the outfit given that you rent the bikes from a watch repair store, and then get the bikes...


More 


"
TravelZ2013,New York City,New York,,,"Cancun, Mexico,New York City, NY, USA,",[],"New York Gallery Tours, New York City",,,,"
Let me start with the basics:
1. Mr.Rafael Risemberg needs to take a shower and dry clean that puffy winter jacket when he is around his paying costumers. While you do not hire the professor to give you a runway show or smell him (but rather guide you through the galleries of his choice) you do have to stand his...


More 


"
grammatt,Ohio,Ohio, male , 35-49 ,"New York City, NY, USA,Nassau, Bahamas,Castries, St. Lucia,Gulf Shores, AL, USA,Sandusky, OH, USA,South Bend, IN, USA,Cleveland, OH, USA,Ocho Rios, Jamaica,Puerto Morelos, Mexico,Mansfield, OH, USA,Mobile, AL, USA,Playa del Carmen, Mexico,","[u'Our group consists of three/four couples, all in our mid to late thirties. We are not particularly affluent, so we vacation for a week every other year. We typically stay at the higher end all-inclusives where there are no children. ']","Central Park Bicycle Shop, New York City"," Speciality Shops, Tours
",,,"
Our family of 4 rented 2 tandems for 2 hours at $60. What a great way to experience Central Park. The bike seats were adjusted for us before we left. Check in and check out were smooth. Would have been nice to see the handles and helmets disinfected, but overall a good value/experience.
"
AdamZ031560,West Hartford,Connecticut, male , 50-64 ,"West Hartford, CT, USA,Hartford, CT, USA,Kohler, WI, USA,Farmington, CT, USA,St. Helena, CA, USA,Brooklyn, NY, USA,New Britain, CT, USA,New York City, NY, USA,Sheboygan, WI, USA,Avon, CT, USA,Bristol, CT, USA,Garden City, NY, USA,",[],"New York Gallery Tours, New York City",,,5 of 5 stars,"
We took the Chelsea Gallery tour with Dr. Rafael Risemberg. It was a great experience. Dr. Risemberg reviews the current offerings of the Chelsea galleries and picks the 7 best for his tour. We visited 7 galleries in two hours, so the tour is fast paced and covers all different types of art. Dr. Risemberg did his homework in advance...


More 


"
cdnhart,ottawa,on, female , 35-49 ,"Toronto, Ontario, Canada,New York City, NY, USA,Fort Lauderdale, FL, USA,Freeport, Bahamas,Oyster Pond, St Maarten-St Martin,Edinburgh, UK,Mont Tremblant, Quebec, Canada,St Maarten-St Martin, Caribbean,Baie Nettle, St Maarten-St Martin,Bronx, NY, USA,Grand Case, St Maarten-St Martin,Hamilton Parish,",[],"Central Park Bicycle Shop, New York City"," Speciality Shops, Tours
",,,"
Booked a two hour rental to circle Central Park. Fantastic way to visit many areas of the park. The service at this shop was well organized and very efficient. Bikes for adults and kids and offer locks and baskets for no extra charge.
"
TMG_Escape,Lufkin,Texas,,,"Las Vegas, NV, USA,New York City, NY, USA,Boston, MA, USA,Lexington, MA, USA,Fajardo, Puerto Rico,Lufkin, TX, USA,Beaumont, TX, USA,Brooklyn, NY, USA,Friday Harbor, WA, USA,Irving, TX, USA,San Juan, Puerto Rico,San Juan Islands,",[],"Central Park Bicycle Shop, New York City"," Speciality Shops, Tours
",,,"
My husband and son absolutely loved renting bikes and riding around Central Park however being a middle aged woman not in great shape I was not prepared for the last half of the Central Park route to be all uphill. I was not sure I was going to make it back to the bike shop if you're in good condition...


More 


"
ozweb,London,London, male , 50-64 ,"St Brelade, UK,Las Vegas, NV, USA,Philadelphia, PA, USA,New York City, NY, USA,San Francisco, CA, USA,Trinity, UK,Castiglion Fiorentino, Italy,Fish Camp, CA, USA,Mammoth Lakes, CA, USA,Siena, Italy,Vasilikos, Greece,Alderminster, UK,",[],"Central Park Bicycle Shop, New York City"," Speciality Shops, Tours
",,,"
Our experience was in agreement with the previous review titled ""Avoid this outfit"" without the expletives or confrontation. It is indeed a shoe repair shop, you can use street view for the address and clearly see this. There is no evidence these people know anything about bicycles, their maintenance, safety or otherwise. I checked out the address when I booked...


More 


"
elizadlttl,New York,New York,,,"New York City, NY, USA,",[],"Azure Day Spa and Laser Center, New York City",,,,"
Miserable owner ... horrible customer service.
Mediocre massage. Miserable owner with no customer service skills.
Bait and switch tactics when using a gift certificate - spend your hard earned money elsewhere with an owner and staff who appreciate and respect you as a client. I have never been in a facility where the owner was downright hostile.
"
MG22,new york,new york,,,"New York City, NY, USA,",[],"Azure Day Spa and Laser Center, New York City",,,,"
N-E-V-E-R go here! I have never experienced such poor, rude, disrespectful behavior from any establishment, let alone a spa which is supposed to be a place you can go to for a serene, relaxing time!
I purchased 4 groupons and booked an evening at this spa for me and my family. Unfortunately my mother in law fell ill and I...


More 


"
Michiii,New York City,New York,,,"New York City, NY, USA,",[],"Azure Day Spa and Laser Center, New York City",,,,"
Just like the previous post and comments...STAY AWAY FROM THE PLACE!!! I also purchased my package through lifebooker, and boy are they rude! They give me an attitude for showing up early, and when I was late 13 min for my last session, the owner/esthetician was the rudest business person I have ever met. I don't how can someone treat...


More 


"
xxxNewYorkxxx,new york,new york,,,"New York City, NY, USA,",[],"Eve Salon, New York City",,,,"
The worst spa/experience ever. I had made a 15 min appointment for electrolysis with this lady(I think there is only one who does this service). She decided that she only wanted to work on me for 10min. because that's what I was booked in for(crap). The front desk staff were not that pleasant either but they made some story to...


More 


"
cante87,Albuquerque,New Mexico,,,"Kingston, Jamaica,Christiansted, U.S. Virgin Islands,Nassau, Bahamas,Albuquerque, NM, USA,Boston, MA, USA,New York City, NY, USA,San Juan, Puerto Rico,Jamaica, Caribbean,Jemez Springs, NM, USA,Ocho Rios, Jamaica,Harbour Island, Bahamas,Malibu, CA, USA,",[],"Russian & Turkish Baths, New York City"," Spas
",,,"
This bath house fit right in to the historic neighborhood. I enjoyed the historical aspect of this place. I went in on a Sunday morning. Between 8 and 2 it is men only. Not sure how it is during the coed times, but when I was there everyone simply walked from place to place in small towels or completely naked....


More 


"
angelizoliba,nyc,nyc,,,"New York City, NY, USA,",[],"Broadway Spa, New York City",,,,"
Friggen gross, as the other person mentioned....dirty and old...the website is a complete lie and the place needs to definetly be gutted out completely. Not to mention the massuse's (however you spell it) had dirty clothes on and looked like they came in off the street...I don't think those pictures on the site were of actual employees...I came in expecting...


More 


"
Pandora1979,Nyc,Nyc,,,"New York City, NY, USA,Tamarindo, Costa Rica,Myrtle Beach, SC, USA,Puerto Plata, Dominican Republic,Charleston, SC, USA,East End,Glen Cove, NY, USA,Huacas, Costa Rica,Jamaica, NY, USA,Point Pleasant Beach, NJ, USA,Poughkeepsie, NY, USA,Bangkok, Thailand,",[],"Queen Jane Day Spa, New York City",,,,"
I love this place. I go at least once a year. But this time it was a lot less relaxing as the door to the relaxation room ( where U wait for ur services) was left open and I could hear building tenants coming up and down the stairs.
Also I was asked if I wanted a service without being...


More 


"
rooties,Leeds,United Kingdom,,,"New York City, NY, USA,Leeds, UK,Pudsey, UK,Rotherham, UK,Abel Tasman National Park, New Zealand,Akaroa, New Zealand,Alexandra, New Zealand,Altrincham, UK,Amsterdam, The Netherlands,Anaheim, CA, USA,Aoraki Mount Cook National Park (Te Wahipounamu), New Zealand,Arrowtown, New Zealand,",[],"Soundwalk, New York City",,,5 of 5 stars,"
Simply said, it was a great way to explore. would definitely recommend!
"
Crabby74,St. Louis,MO, female , 25-34 ,"New York City, NY, USA,Athens, Greece,Atlanta, GA, USA,Baltimore, MD, USA,Branson, MO, USA,Cancun, Mexico,Chicago, IL, USA,Denver, CO, USA,Dublin, Ireland,Florence, Italy,Frankfurt, Germany,Gatlinburg, TN, USA,",[],"De Novo European Beauty Spa, New York City",,,,"
My friend and I visited New York recently and wanted to get a mani/pedi, but we didn't want to spend a TON of money on it. We researched spas before we left and decided upon DeNovo due to the other reviews and the price of their mani/pedis. The actual manicure and pedicure wasn't bad. They did everything they were supposed...


More 


"
Gringuita19,New York City,New York, Female ,,"New York City, NY, USA,Boston, MA, USA,Freeport, ME, USA,Kittery, ME, USA,Miami Beach, FL, USA,Bali, Indonesia,London, UK,Los Angeles, CA, USA,Paris, France,Rio de Janeiro, Brazil,Sao Paulo, Brazil,",[],"The Art Students League of New York, New York City",,,,"
This is an excellent place for almost any kind of artist. Workshops galore. Have been attending weeklyworkshops and even just a weekend seminar on occasion and the teachers are superb.
"
BeachMama96,New York City,New York,,,"New York City, NY, USA,Orlando, FL, USA,Palm - Eagle Beach, Aruba,",[],"Shija Day Spa, New York City",,,,"
After reviewing the website for Shija Day Spa, I booked a couples package for me and my husband. It was my 30th birthday and neither one of us had ever had a massage and were not sure what to expect. I had always heard that messages were very relaxing and we were excited to try it. We were a little...


More 


"
issy212,new york,new york,,,"Orlando, FL, USA,Seoul, South Korea,New York City, NY, USA,Newport, RI, USA,Lake Tahoe (Nevada),Cayman Islands,Grand Cayman, Cayman Islands,San Juan, Puerto Rico,Seven Mile Beach, Cayman Islands,Bangkok, Thailand,Cabo San Lucas, Mexico,Puerto Rico, Caribbean,",[],"Shija Day Spa, New York City",,,,"
Shija is the worst spa i've ever been to! DO NOT waste your money here. the website is deceiving. that white couch you see on the website? now its all yellow and dirty and so gross-looking you wouldnt want to sit on it. the ""gorgeous views"" of union square they claim to have? The windows were permanently covered. i booked...


More 


"
