name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
jeffmd49,pennsylvania,pennsylvania, male , 50-64 ,"Philadelphia, PA, USA,Paris, France,Amsterdam, The Netherlands,Berlin, Germany,Istanbul, Turkey,New Orleans, LA, USA,Alexandria, VA, USA,Myrtle Beach, SC, USA,Frigate Bay, St. Kitts and Nevis,London, UK,San Francisco, CA, USA,Venice, Italy,",[],"Big Bus Tours, San Francisco"," Bus Tours, Tours
","Enjoy the beautiful city of San Francisco on top of an open top, double-decker bus. Experience the diverse culture of the city by visiting the unique neighborhoods including Fisherman's Wharf, North Beach, Haight/Ashbury District, Union Square, SoMa, Civic Center, Alamo Square.Journey through Golden Gate Park and cross the infamous Golden Gate Bridge! Hop on and hop off at any of our 20 stops located throughout the city. All tickets include free bike rental and walking tours of North Beach neighborhood and Chinatown. Visit us at our San Francisco Visitor Center at 99 Jefferson Street in Fisherman's Wharf.",5 of 5 stars,"
If you want an economical tour of all the sights of San Francisco, this is the one. For $50, you get a two day ""hop on, hop off"" experience and even get a free night tour thrown in. The bus has an enclosed lower level and an open air upper level. Try to get on the upper level even if...


More 


"
miriamd43,london,london,,,"San Francisco, CA, USA,Bourton-on-the-Water, UK,Littlehampton, UK,Beaconsfield, UK,Boston, UK,Dublin, Ireland,Sausalito, CA, USA,",[],"Big Bus Tours, San Francisco"," Bus Tours, Tours
","Enjoy the beautiful city of San Francisco on top of an open top, double-decker bus. Experience the diverse culture of the city by visiting the unique neighborhoods including Fisherman's Wharf, North Beach, Haight/Ashbury District, Union Square, SoMa, Civic Center, Alamo Square.Journey through Golden Gate Park and cross the infamous Golden Gate Bridge! Hop on and hop off at any of our 20 stops located throughout the city. All tickets include free bike rental and walking tours of North Beach neighborhood and Chinatown. Visit us at our San Francisco Visitor Center at 99 Jefferson Street in Fisherman's Wharf.",5 of 5 stars,"
Brilliant tour bus, enjoyed every time we got on, daytime and the night tour apart from the fog which came in and made it very cold on top of that bus!!) excellent value! great guides.
"
hols20,uk,uk,,,"Halifax, UK,San Francisco, CA, USA,Agios Nikolaos, Greece,Alimos, Greece,Bodrum City, Turkey,Bradford, UK,Corfu, Greece,Fethiye, Turkey,Heraklion, Greece,Kardamena, Greece,Las Palmas de Gran Canaria, Spain,Lassi, Greece,",[],"Big Bus Tours, San Francisco"," Bus Tours, Tours
","Enjoy the beautiful city of San Francisco on top of an open top, double-decker bus. Experience the diverse culture of the city by visiting the unique neighborhoods including Fisherman's Wharf, North Beach, Haight/Ashbury District, Union Square, SoMa, Civic Center, Alamo Square.Journey through Golden Gate Park and cross the infamous Golden Gate Bridge! Hop on and hop off at any of our 20 stops located throughout the city. All tickets include free bike rental and walking tours of North Beach neighborhood and Chinatown. Visit us at our San Francisco Visitor Center at 99 Jefferson Street in Fisherman's Wharf.",5 of 5 stars,"
Excellent tour guide , was actually very funny ! Forgot his name now but the driver was frank. Apart from been very funny was actually very informative. Would recommend !
"
jollytammy,Winterville,North Carolina, female , 50-64 ,"San Francisco, CA, USA,New Bern, NC, USA,Kitty Hawk, NC, USA,Hendersonville, NC, USA,Duck, NC, USA,Flat Rock, NC, USA,Savannah, GA, USA,Kill Devil Hills, NC, USA,Maastricht, The Netherlands,Asheville, NC, USA,Lumberton, NC, USA,Myrtle Beach, SC, USA,",[u'Librarian in a public library for 30 years. Love to travel and see old movies. '],"San Francisco Comprehensive Shuttle Tours, San Francisco"," Tours
","San Francisco Tours are a great way to see the San Francisco area. We offer tours to Yosemite, Muir Woods, wine country, Carmel and private tours from San Francisco",5 of 5 stars,"
There were so many choices on the web, but so glad this was our choice. We did this tour our FIRST day in San Francisco. We visited the highlights of San Francisco and hit all the photo stops. Bathroom stops were good and there was just the right amount of walking. We could have done all these stops on our...


More 


"
kathyedwards2014,Los Osos,United States,,,"San Francisco, CA, USA,",[],"San Francisco Comprehensive Shuttle Tours, San Francisco"," Tours
","San Francisco Tours are a great way to see the San Francisco area. We offer tours to Yosemite, Muir Woods, wine country, Carmel and private tours from San Francisco",5 of 5 stars,"
This was our 37th wedding anniversary, I had never been to San Francisco before but always wanted to. My husband planed this to my surprise & it turned out to be the most wonderful experience. This my friends is a 9 hour tour that takes you everywhere you could imagine & then some. However if it weren't for the Fantastic...


More 


"
LLLbelgium,Antwerp,Belgium, female , 18-24 ,"Antwerp, Belgium,London, UK,Dubai, United Arab Emirates,Bruges, Belgium,Bangkok, Thailand,Ayutthaya, Thailand,Las Vegas, NV, USA,Monteverde,Drake Bay, Costa Rica,Grand Canyon National Park, AZ, USA,La Fortuna de San Carlos, Costa Rica,Lop Buri, Thailand,",[],"San Francisco Comprehensive Shuttle Tours, San Francisco"," Tours
","San Francisco Tours are a great way to see the San Francisco area. We offer tours to Yosemite, Muir Woods, wine country, Carmel and private tours from San Francisco",5 of 5 stars,"
We booked the Napa Valley Wine Tour and even though the weather wasn't great we had a wonderful day. Cary, our guide and driver, was very knowledgeable and made the drive interesting and fun! We visited 4 different vineyards where you can do a little tour and do wine tastings. You get good value wines for the small tasting fees....


More 


"
Gillian_M112,Toronto,Canada,,,"Puerto Vallarta, Mexico,Bora Bora, French Polynesia,Faa'a, French Polynesia,Papetoai, French Polynesia,Huahine, French Polynesia,San Francisco, CA, USA,Scottsdale, AZ, USA,Hamilton Parish,Bracebridge, Ontario, Canada,Maharepa, French Polynesia,Moorea, French Polynesia,",[],"San Francisco Comprehensive Shuttle Tours, San Francisco"," Tours
","San Francisco Tours are a great way to see the San Francisco area. We offer tours to Yosemite, Muir Woods, wine country, Carmel and private tours from San Francisco",5 of 5 stars,"
This company did not get great reviews and I'm not sure why because I had an excellent experience. The representatives were right where they said they'd be and were very helpful. Our tour guide Molly was excellent. The tour delivered exactly what it said it would. All in all it was a good experience in a smallish shuttle bus.
"
jacqui d,belfast,belfast,,,"Blackpool, UK,",[],"San Francisco Comprehensive Shuttle Tours, San Francisco"," Tours
","San Francisco Tours are a great way to see the San Francisco area. We offer tours to Yosemite, Muir Woods, wine country, Carmel and private tours from San Francisco",5 of 5 stars,"
Mondavi etc wine tour was a great day. Always on time at each vineyard was appreciated by all. Vicky was our tour guide and a load of fun! I loved her bubbly personality!!! Tour of Mondavi was excellent, tasting and lunch at Andretti was fantastic - Jack the guide at Andretti was very informative and helpful. We felt four wineries...


More 


"
BethlehemPaUSA,Bethlehem,Pennsylvania, male , 35-49 ,"Bethlehem, PA, USA,Philadelphia, PA, USA,Rome, Italy,New York City, NY, USA,Las Vegas, NV, USA,Naples, Italy,Amsterdam, The Netherlands,Vatican City, Vatican City,Yellowstone National Park, WY, USA,Berlin, Germany,Milan, Italy,Cape May, NJ, USA,",[],"Royal Thai Spa, San Francisco"," Spas
","Offering traditional Thai massage in a clean, relaxing environment, Royal Thai Spa is a much-needed urban escape.What makes Royal Thai Spa massage different? For starters, its performed on comfortable mats on the raised hardwood floor, allowing your therapist to go deeply into the knots and bunches of your back and neck.Thai massage also incorporates stretching and yoga-like postures, leaving you feeling open, light, and aware of your entire body.This style of bodywork has been practiced for centuries, and is rapidly gaining new followers with its recent resurgence.Try Royal Thai Spas convenient online booking, and see just how easy it can be to find the relief that so many others have known about for years.",5 of 5 stars,"
I searched for this place and the reviews looked good, then discovered it was at the Marriott Fishermans Warf. Not part of the Marriott chain, but they are able to bill your massage to your room. We went for a couples massage and enjoyeed it a lot. Only downside was a lot of noise from the staff moving laundry around...


More 


"
Jdypsb,,,,,"London, UK,Montbron, France,Cardiff, UK,Paris, France,Barcelona, Spain,Calpe, Spain,Durban, South Africa,San Francisco, CA, USA,St. Petersburg, Russia,Venice, Italy,Agra, India,Albufeira, Portugal,",[],"Royal Thai Spa, San Francisco"," Spas
","Offering traditional Thai massage in a clean, relaxing environment, Royal Thai Spa is a much-needed urban escape.What makes Royal Thai Spa massage different? For starters, its performed on comfortable mats on the raised hardwood floor, allowing your therapist to go deeply into the knots and bunches of your back and neck.Thai massage also incorporates stretching and yoga-like postures, leaving you feeling open, light, and aware of your entire body.This style of bodywork has been practiced for centuries, and is rapidly gaining new followers with its recent resurgence.Try Royal Thai Spas convenient online booking, and see just how easy it can be to find the relief that so many others have known about for years.",5 of 5 stars,"
Good firm massage! Place highly recommended. Clean. Staff wete cery friendly and helpful. Would definitely visit again.
"
texasSchneiders,,,,,"Cabo San Lucas, Mexico,Austin, TX, USA,San Francisco, CA, USA,Boca Raton, FL, USA,Colorado Springs, CO, USA,Idaho Springs, CO, USA,Houston, TX, USA,Kittredge, CO, USA,Lubbock, TX, USA,Manitou Springs, CO, USA,Messina, Italy,New York City, NY, USA,",[],"Royal Thai Spa, San Francisco"," Spas
","Offering traditional Thai massage in a clean, relaxing environment, Royal Thai Spa is a much-needed urban escape.What makes Royal Thai Spa massage different? For starters, its performed on comfortable mats on the raised hardwood floor, allowing your therapist to go deeply into the knots and bunches of your back and neck.Thai massage also incorporates stretching and yoga-like postures, leaving you feeling open, light, and aware of your entire body.This style of bodywork has been practiced for centuries, and is rapidly gaining new followers with its recent resurgence.Try Royal Thai Spas convenient online booking, and see just how easy it can be to find the relief that so many others have known about for years.",5 of 5 stars,"
One of the best massages I've had. Firm at times. Very thorough. Hubby went along too. We did the aroma terry massage but they included some Thai in also. Very clean.
"
WorldCitizen713,Houston,Texas,,,"San Francisco, CA, USA,Cabo San Lucas, Mexico,Phoenix, AZ, USA,Houston, TX, USA,",[],"Royal Thai Spa, San Francisco"," Spas
","Offering traditional Thai massage in a clean, relaxing environment, Royal Thai Spa is a much-needed urban escape.What makes Royal Thai Spa massage different? For starters, its performed on comfortable mats on the raised hardwood floor, allowing your therapist to go deeply into the knots and bunches of your back and neck.Thai massage also incorporates stretching and yoga-like postures, leaving you feeling open, light, and aware of your entire body.This style of bodywork has been practiced for centuries, and is rapidly gaining new followers with its recent resurgence.Try Royal Thai Spas convenient online booking, and see just how easy it can be to find the relief that so many others have known about for years.",5 of 5 stars,"
I was able to book a couple Thai massage hours before my desired time. Only a few blocks from our hotel we were greeted by a warm staff and exceptional clean environment, with authentic Thai decor. Our therapist even took pictures with and of us. This was my first thai massage that incorporated shiatsu and that was fantabulous. These ladies...


More 


"
JMMil,,,,,"San Francisco, CA, USA,Fernandina Beach, FL, USA,Jacksonville, FL, USA,",[],"Royal Thai Spa, San Francisco"," Spas
","Offering traditional Thai massage in a clean, relaxing environment, Royal Thai Spa is a much-needed urban escape.What makes Royal Thai Spa massage different? For starters, its performed on comfortable mats on the raised hardwood floor, allowing your therapist to go deeply into the knots and bunches of your back and neck.Thai massage also incorporates stretching and yoga-like postures, leaving you feeling open, light, and aware of your entire body.This style of bodywork has been practiced for centuries, and is rapidly gaining new followers with its recent resurgence.Try Royal Thai Spas convenient online booking, and see just how easy it can be to find the relief that so many others have known about for years.",5 of 5 stars,"
Highly recommend the 30 minute foot massage! Had a mani and pedi and the staff was friendly and very good at their business. This place offers a nice respite after a long morning of shopping. Value for service was fair. I will definitely go again if I come back to the union square area.
"
1122334455WENWA,SEATTLE,SEATTLE,,,"San Francisco, CA, USA,Wenatchee, WA, USA,Cusco, Peru,New Orleans, LA, USA,Cusco Region,East Wenatchee, WA, USA,Lima, Peru,Rome, Italy,Spokane, WA, USA,Cozumel, Mexico,",[],"Royal Thai Spa, San Francisco"," Spas
","Offering traditional Thai massage in a clean, relaxing environment, Royal Thai Spa is a much-needed urban escape.What makes Royal Thai Spa massage different? For starters, its performed on comfortable mats on the raised hardwood floor, allowing your therapist to go deeply into the knots and bunches of your back and neck.Thai massage also incorporates stretching and yoga-like postures, leaving you feeling open, light, and aware of your entire body.This style of bodywork has been practiced for centuries, and is rapidly gaining new followers with its recent resurgence.Try Royal Thai Spas convenient online booking, and see just how easy it can be to find the relief that so many others have known about for years.",5 of 5 stars,"
Only negative thing to say is that if you get the foot massage you need to wear clothing that allows you to roll up your pants to your knees. They don't provide any alternative clothing even though we followed the foot massage with a relaxation massage. That's it, just be sure to wear comfy clothes!
"
Mankoosha,New York City,New York,,,"Sydney, Australia,Cartagena, Colombia,New York City, NY, USA,Auckland, New Zealand,Port Douglas, Australia,Waitomo Caves, New Zealand,Rotorua, New Zealand,San Francisco, CA, USA,Wellington, New Zealand,Abu Dhabi, United Arab Emirates,Amsterdam, The Netherlands,Atlanta, GA, USA,",[],"Royal Thai Spa, San Francisco"," Spas
","Offering traditional Thai massage in a clean, relaxing environment, Royal Thai Spa is a much-needed urban escape.What makes Royal Thai Spa massage different? For starters, its performed on comfortable mats on the raised hardwood floor, allowing your therapist to go deeply into the knots and bunches of your back and neck.Thai massage also incorporates stretching and yoga-like postures, leaving you feeling open, light, and aware of your entire body.This style of bodywork has been practiced for centuries, and is rapidly gaining new followers with its recent resurgence.Try Royal Thai Spas convenient online booking, and see just how easy it can be to find the relief that so many others have known about for years.",5 of 5 stars,"
I flew in from NYC for work and desperately needed a massage. I did a quick review search and found this place with awesome reviews. I was bale to book an appointment within the same hour I called!
The staff was amazingly friendly. I had tried to book through the online app in order to get the discount but the...


More 


"
ndemandmike,oklahoma city,oklahoma city,,,"San Francisco, CA, USA,",[],"Vin Ambassador, San Francisco"," Tours
",,5 of 5 stars,"
This was my 4th trip to san francisco and 4th wine tour and by far the best one ive ever been on! Andres and vin ambassador really know how to show a great time. The wineries they took us to were by far my favorite ones ive ever been to , the wine was nothing less than superb and the...


More 


"
KSham,Santa Barbara,California,,,"San Francisco, CA, USA,New York City, NY, USA,West Hollywood, CA, USA,Boston, MA, USA,Seattle, WA, USA,Santa Barbara, CA, USA,Albuquerque, NM, USA,Anaheim, CA, USA,Chicago, IL, USA,Dallas, TX, USA,Denver, CO, USA,Ensenada, Mexico,",[],"Vin Ambassador, San Francisco"," Tours
",,5 of 5 stars,"
I first tasted with Andres of Vin Ambassador in February of this year, and based on that experience, I knew I never needed to consider anyone else for another trip this fall. This second trip was different than the first and every bit as excellent. Andres really puts effort into making his trips fit the people on them, and he...


More 


"
starisel22,Coral Gables,Florida, female , 35-49 ,"San Juan, Puerto Rico,New York City, NY, USA,Paris, France,Grand Cayman, Cayman Islands,Chattanooga, TN, USA,Isla Verde, Puerto Rico,Miami, FL, USA,Yountville, CA, USA,Beaver Creek, CO, USA,Coral Gables, FL, USA,Las Vegas, NV, USA,Lookout Mountain, GA, USA,","[u'The world is a book, and those who do not travel read only a page.\n*St. Augustine* ']","Vin Ambassador, San Francisco"," Tours
",,5 of 5 stars,"
Andres is so personable and knowledgeable! We had the most amazing experience ever. We enjoyed off the beaten path, private vineyards. Having traveled to Napa once before and touring the more ""touristy"" vineyards, this trip with Andres totally surpassed all of our expectations. The one-on-one attention was there from the moment he picked us up and all throughout our journey....


More 


"
TGeoff,Covington,Georgia,,,"Rome, Italy,Montepulciano, Italy,Asheville, NC, USA,Carmel, CA, USA,Tuscany,New York City, NY, USA,Florence, Italy,Palm Coast, FL, USA,San Francisco, CA, USA,St. Helena, CA, USA,Calistoga, CA, USA,Monterosso al Mare, Italy,",[],"Vin Ambassador, San Francisco"," Tours
",,5 of 5 stars,"
This company is the entire reason I joined Trip Advisor to give reviews. We had booked a trip for some friends as a wedding gift in 2012 through Vin Ambassador (at the recommendation of the Ritz Carlton Half Moon Bay) and our friends raved about Andres. Naturally, when we visited Napa last year, we decided to give them a try...


More 


"
boubou33,bruxelles,bruxelles, female , 35-49 ,"Nancy, France,San Francisco, CA, USA,Agadir, Morocco,Genk, Belgium,Laughlin, NV, USA,Les Sables-d'Olonne, France,Namur, Belgium,Norwalk, CA, USA,Paris, France,",[],"Go Californie, San Francisco", Activities for older children ,"Go'Californie is a receptive operator based in San Francisco, California. We provide tourist services exclusively designed to families and individuals visiting California. At Go'Californie we strive to make you feel important and we want to give you the best service possible. Far from uncomfortable crowds, we offer a wide variety of activities to enhance your experience. Let us show you California, the one only few get to see while visiting.",5 of 5 stars,
bahamas95,Nancy,France, Female ,,"San Francisco, CA, USA,Saint-Georges-d'Oleron, France,Antananarivo, Madagascar,Panama City, Panama,Paraty, Brazil,Amsterdam, The Netherlands,Athens, Greece,Bar Harbor, ME, USA,Barcelona, Spain,Biarritz, France,Boston, MA, USA,Brooklyn, NY, USA,",[],"Go Californie, San Francisco", Activities for older children ,"Go'Californie is a receptive operator based in San Francisco, California. We provide tourist services exclusively designed to families and individuals visiting California. At Go'Californie we strive to make you feel important and we want to give you the best service possible. Far from uncomfortable crowds, we offer a wide variety of activities to enhance your experience. Let us show you California, the one only few get to see while visiting.",5 of 5 stars,
186338Fiona,London,United Kingdom, male , 35-49 ,"Prades, France,San Francisco, CA, USA,",[],"Cycles of History, San Francisco, San Francisco",,,5 of 5 stars,"
I accompanied a group of undergraduate students from King's College London on one of Chris Carlsson's cycle tours of San Francisco. For many of the students, the tour was the highlight of their week long field visit to the Bay Area. Having read some of Chris's writings on the politics and labour histories of the Bay Area, the tour was...


More 


"
wahajock,Fochabers,United Kingdom, male , 35-49 ,"Honolulu, HI, USA,San Francisco, CA, USA,Elgin, UK,Bristol, UK,St Helier, UK,Valletta, Malta,Aberdeen, UK,Ayr, UK,Fochabers, UK,Glasgow, UK,Huntly, UK,Aberlour, UK,",[],"City Sightseeing San Francisco, San Francisco"," Tours
","Offering Hop On Hop Off Double-Decker Bus tours of San Francisco, Alcatraz Tickets, Sausalito, Wine Country, Yosemite National Park, Monterey and more. We also offer discounts on many other San Francisco Attractions.",5 of 5 stars,"
I took the 72hr ticket which covers all 4 tours (red/purple/green/blue) and a trip to Alcatraz didn't do as i have already been.
There are good views of the city,the bay and the bridges (golden gate & oakland bay).
The only grumbles i had was with the PURPLE tour that goes over the GGB to Sausalito and the north-south view...


More 


"
Mickdave,Melbourne,Melbourne, male , 50-64 ,"San Francisco, CA, USA,Vienna, Austria,",[],"City Sightseeing San Francisco, San Francisco"," Tours
","Offering Hop On Hop Off Double-Decker Bus tours of San Francisco, Alcatraz Tickets, Sausalito, Wine Country, Yosemite National Park, Monterey and more. We also offer discounts on many other San Francisco Attractions.",5 of 5 stars,"
Had the greatest orientation to San Francisco on this tour. During two hours we were entertained, enthalled, educated and enlightened by Matt who is a remarkable tour guide. Starting at Fisherman's Wharf, there are multiple stops with get on and off opportunities. However, we opted to enjoy the extraordinary commentary for the full two hours and are pleased we did....


More 


"
ClaudiaF234,Steinhagen,Germany, female , 35-49 ,"Hurghada, Egypt,Playa de Palma, Spain,San Francisco, CA, USA,",[],"City Sightseeing San Francisco, San Francisco"," Tours
","Offering Hop On Hop Off Double-Decker Bus tours of San Francisco, Alcatraz Tickets, Sausalito, Wine Country, Yosemite National Park, Monterey and more. We also offer discounts on many other San Francisco Attractions.",5 of 5 stars,"
Originally we wanted to take the tour with another operator but were advised by the tourist office at pier 39 that this tour operator was the best. The tour is only interesting if you are fluent in English. Young people not all from San Francisco are the tour guides. The city tours were mainly pointing out bars and resturants and...


More 


"
JinxieCLT,Charlotte,NC,,,"San Francisco, CA, USA,Charleston, SC, USA,Georgetown, SC, USA,Amsterdam, The Netherlands,Pawleys Island, SC, USA,Rome, Italy,Paris, France,",[],"City Sightseeing San Francisco, San Francisco"," Tours
","Offering Hop On Hop Off Double-Decker Bus tours of San Francisco, Alcatraz Tickets, Sausalito, Wine Country, Yosemite National Park, Monterey and more. We also offer discounts on many other San Francisco Attractions.",5 of 5 stars,"
Overall, we had a great experience with City Sightseeing. I chose this company because of their trip to Muir Wood that allowed us to stay in the park for several hours and catch one of several shuttles back to Sausalito. That worked great, but our driver for the trip over the Golden Gate Bridge and to the park was a...


More 


"
Samantha1589,Saskatoon,Canada,,,"San Francisco, CA, USA,New York City, NY, USA,",[],"City Sightseeing San Francisco, San Francisco"," Tours
","Offering Hop On Hop Off Double-Decker Bus tours of San Francisco, Alcatraz Tickets, Sausalito, Wine Country, Yosemite National Park, Monterey and more. We also offer discounts on many other San Francisco Attractions.",5 of 5 stars,"
My boyfriend and I took this tour 100% by accident. We had bought tickets for a different company and got on the wrong bus. I am so glad we did. Our driver/tour guide was Josh. He let us know right away that he was covering for someone who was sick and that he wasn't taking his usual route. Even though...


More 


"
WNCTrvlr,Sacramento,California, Female ,,"Asheville, NC, USA,Placerville, CA, USA,Chico, CA, USA,Grass Valley, CA, USA,Napa, CA, USA,Orlando, FL, USA,Sacramento, CA, USA,San Francisco, CA, USA,Truckee, CA, USA,Woodside, CA, USA,",[],"City Sightseeing San Francisco, San Francisco"," Tours
","Offering Hop On Hop Off Double-Decker Bus tours of San Francisco, Alcatraz Tickets, Sausalito, Wine Country, Yosemite National Park, Monterey and more. We also offer discounts on many other San Francisco Attractions.",5 of 5 stars,"
The viral video depicting this group insulting Chinatown residents could just have well been our tour. We heard similar derogatory remarks about SF residents and communities. Also, we got zero historical info. The guide spent most of her time talking about restaurants she had heard were good (not that she'd actually eaten at any of them) and making nonsensical remarks....


More 


"
PeterGarrido,Santo Domingo Province,Dominican Republic, male , 25-34 ,"San Francisco, CA, USA,Oakville, CA, USA,St. Helena, CA, USA,Santo Domingo, Dominican Republic,",[],"City Sightseeing San Francisco, San Francisco"," Tours
","Offering Hop On Hop Off Double-Decker Bus tours of San Francisco, Alcatraz Tickets, Sausalito, Wine Country, Yosemite National Park, Monterey and more. We also offer discounts on many other San Francisco Attractions.",5 of 5 stars,"
I had a great deal with these guys, saved a lot of money. In the green line i had Spencer for drive, that guy is the best.
I did have a little problem but thanks to Morgan she really made it up, great service and great job!
If i had to do this again totally would do it with this...


More 


"
ERICJEEP,,,,,"San Francisco, CA, USA,",[],"GoCar GPS Guided Tours, San Francisco"," Tours
","GoCar, the Worlds First Storytelling CarFold up the map  put away the guidebook  and prepare for a city adventure you wont soon forget! These clever yellow talking convertibles navigate for you, point out the sights, and tell you about the citys culture and history. But thats not all  your GoCar mobile tour guide has a personality and a human voice  it cracks jokes, recommends the good restaurants, and tells you the stories that bring the city to life. Its like having a local give you a private guided tour.GoCar gives clear driving directions using GPS satellite technology. Just follow the friendly audio directions and relax!",5 of 5 stars,"
Jay at the beach st location was great the go car tour was fun we modified our tour the map kept us on track and we rejoined the gps tour on the different city tours. Easy easy to drive felt very safe. This was way better than driving my truck through the streets and way easier to park and take...


More 


"
csilver2,Redwood City,California,,,"San Francisco, CA, USA,San Pedro, Belize,Austin, TX, USA,Boston, MA, USA,Cabo San Lucas, Mexico,Cancun, Mexico,Capri, Italy,Chicago, IL, USA,Dallas, TX, USA,Florence, Italy,Fort Lauderdale, FL, USA,George Town, Cayman Islands,",[],"GoCar GPS Guided Tours, San Francisco"," Tours
","GoCar, the Worlds First Storytelling CarFold up the map  put away the guidebook  and prepare for a city adventure you wont soon forget! These clever yellow talking convertibles navigate for you, point out the sights, and tell you about the citys culture and history. But thats not all  your GoCar mobile tour guide has a personality and a human voice  it cracks jokes, recommends the good restaurants, and tells you the stories that bring the city to life. Its like having a local give you a private guided tour.GoCar gives clear driving directions using GPS satellite technology. Just follow the friendly audio directions and relax!",5 of 5 stars,"
we had some much fun and learned a lot about SF. It was a beautiful day, the gocar and gps worked perfectly. The sights were spectacular.
"
aabcdd,,,,,"Montreal, Quebec, Canada,San Francisco, CA, USA,Calgary, Alberta, Canada,New York City, NY, USA,Markham, Ontario, Canada,North Conway, NH, USA,Brossard, Quebec, Canada,Banff National Park, Alberta, Canada,Irvine, CA, USA,Lake Louise, Alberta, Canada,Millbrae, CA, USA,Orlando, FL, USA,",[],"GoCar GPS Guided Tours, San Francisco"," Tours
","GoCar, the Worlds First Storytelling CarFold up the map  put away the guidebook  and prepare for a city adventure you wont soon forget! These clever yellow talking convertibles navigate for you, point out the sights, and tell you about the citys culture and history. But thats not all  your GoCar mobile tour guide has a personality and a human voice  it cracks jokes, recommends the good restaurants, and tells you the stories that bring the city to life. Its like having a local give you a private guided tour.GoCar gives clear driving directions using GPS satellite technology. Just follow the friendly audio directions and relax!",5 of 5 stars,"
I did this with a friend on our first day visiting SF. Dennis helped us in the beginning to make sure we were ready for the drive, made sure the vehicle was ready, and made sure we were good to ride. He was sooo nice and so helpful!! (Since i'm sure he could sense we were a little scared at...


More 


"
RIVA14,Paris,France, male , 50-64 ,"San Francisco, CA, USA,",[],"A Pied Tours, San Francisco"," Tours
",,5 of 5 stars,
AUS_in_US_13,Norfolk,Virginia,,,"Bardstown, KY, USA,Charleston, SC, USA,Baltimore, MD, USA,Lahaina, HI, USA,Las Vegas, NV, USA,New York City, NY, USA,San Francisco, CA, USA,Boulder City, NV, USA,Front Royal, VA, USA,Haleakala National Park, HI, USA,Hana, HI, USA,Shenandoah National Park, VA, USA,",[],"GoCar GPS Guided Tours, San Francisco"," Tours
","GoCar, the Worlds First Storytelling CarFold up the map  put away the guidebook  and prepare for a city adventure you wont soon forget! These clever yellow talking convertibles navigate for you, point out the sights, and tell you about the citys culture and history. But thats not all  your GoCar mobile tour guide has a personality and a human voice  it cracks jokes, recommends the good restaurants, and tells you the stories that bring the city to life. Its like having a local give you a private guided tour.GoCar gives clear driving directions using GPS satellite technology. Just follow the friendly audio directions and relax!",5 of 5 stars,"
We were first timers to San Fran and wanted to get an idea of what San Fran had to offer without the crowds often experienced on the more conventional bus tours; what a great decision!! We effectively conducted a self-paced, GPS guided tour of the majority of San Franciscos main attractions with our personal tour guide providing audio descriptions of...


More 


"
soiz34,Castelnau-le-Lez,France,,,"Le Grau-du-Roi, France,San Francisco, CA, USA,",[],"A Pied Tours, San Francisco"," Tours
",,5 of 5 stars,
Wolf170962,Swindon,United Kingdom,,,"San Francisco, CA, USA,Seville, Spain,Benidorm, Spain,Las Vegas, NV, USA,",[],"GoCar GPS Guided Tours, San Francisco"," Tours
","GoCar, the Worlds First Storytelling CarFold up the map  put away the guidebook  and prepare for a city adventure you wont soon forget! These clever yellow talking convertibles navigate for you, point out the sights, and tell you about the citys culture and history. But thats not all  your GoCar mobile tour guide has a personality and a human voice  it cracks jokes, recommends the good restaurants, and tells you the stories that bring the city to life. Its like having a local give you a private guided tour.GoCar gives clear driving directions using GPS satellite technology. Just follow the friendly audio directions and relax!",5 of 5 stars,"
We took a Go-car tour after I talked the wife into it by explaining it was a great way to see the city in a short time. These little three wheeled Hi-Viz yellow trikes are GPS guided and the instructions are fairly easy to follow even for a middle aged Brit abroad. We took the larger engined version to keep...


More 


"
JohnBaucum,Houston,United States,,,"San Francisco, CA, USA,",[],"A Pied Tours, San Francisco"," Tours
",,5 of 5 stars,"
We met Ryan Russo of A Pied Tours in the late afternoon at Fishermans Warf, where he gave us an overview of the landscape, including a fabulous view of the Golden Gate Bridge, Pier 39, and Alcatraz Island.
From the Warf, Ryan offered to take us on an extended tour of North Beach Little Italy, Chinatown and other areas within...


More 


"
daniv2005,Houston,Texas,,,"Austin, TX, USA,Las Vegas, NV, USA,Houston, TX, USA,Chicago, IL, USA,Mexico City, Mexico,San Francisco, CA, USA,Albany, NY, USA,Albuquerque, NM, USA,Brownsville, TX, USA,Cancun, Mexico,Charleston, SC, USA,Ciudad del Carmen, Mexico,",[],"A Pied Tours, San Francisco"," Tours
",,5 of 5 stars,"
My boyfriend and I went to San Francisco for the first time and really had no plans to do any type of tours. However we met Ryan and proceeded to make our way through the city, starting at Pier 39 and making our way through North Beach, Chinatown and other areas of town. Ryan's tour was filled with history and...


More 


"
