name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
KASMEI,London,UK,,,"['london', 'prague', 'brighton', 'farnborough', 'isola rossa', 'kingston upon thames', 'santa margherita di pula', 'gros islet', 'new brighton']","[' uk', ' czech republic', ' italy', ' st. lucia']",[],"River Wellbeing Spa, London"," Spas
",,1 of 5 stars,"Bought 2 Wowcher vouchers for the Wellbeing Spa, Kensington on 25th November. Tried to redeem the vouchers all this past week but:
1. No one answers the phone;
2. No one has responded to my email
So it is impossible to redeem the vouchers (one of which was a gift). Have now contacted Wowcher to get a refund.
Don't bother with this spa - they won't bother with you..."
Millsy31,London,United Kingdom,,,"['bath', 'banff', ' alberta', 'london', 'vancouver', ' british columbia', 'jasper', ' alberta', 'central saanich', ' british columbia', 'exeter', 'pitlochry']","[' uk', ' canada']",[],"River Wellbeing Spa, London"," Spas
",,2 of 5 stars,"I booked a 2 for 1 Spa day for my Mum and I via lastminute.com. I wish I'd read the reviews before booking. The hotel and hotel reception were pleasant enough and but it was almost as though things completely changed when we got out the lift at the spa. There were members of staff chatting between themselves and nobody seemed keen to help us. Eventually we were taken by a member of staff to the changing room. My immediate thought was wanting to leave. The changing rooms were dirty with one of the shower cubicles covered in sand. There were dirty towels around and we needed coins for the lockers. We were provided gowns (mine already had lipstick on) and slippers. We used the sauna (only enough space for 2) and the steam room (that still has the broken seat as per another review 8 months previously). The jacuzzi was fine although quite small. The water and plastic glasses were on a table which was in the gym. Felt uncomfortable walking through the gym area in my 'spa attire' to get to the 'relaxation room' where there were yet more dirty glasses. Sat on ripped leather sofas and then it was time for our coconut wrap treatment. This was the best bit of the day. The two girls were funny good, asking us if the pressure was right and were we comfortable. We then had to walk back past reception, with our spa product 'soaking in' to get to the showers. The showers were fine. We then had our champagne in the relaxation room which was pleasant enough. Although relaxation rooms for me at spas do not generally have a television in. Generally I was disappointed. As a paying guest at the hotel the spa would suffice, but as a day visitor I was highly disappointed and most definitely will not be going back here again."
Tillmill,London,United Kingdom,,,"['battambang', 'ho chi minh city', 'hoi an', 'kolkata (calcutta)', 'london', 'mayfield', 'nha trang', 'pokhara']","[' cambodia', ' vietnam', ' india', ' uk', ' nepal']",[],"River Wellbeing Spa, London"," Spas
",,1 of 5 stars,"My husband and I were bought a Couples Spa Day through Buyagift and were really looking forward to it. However, when I called up to book the day, the staff were rude and unhelpful and despite me suggesting various dates for our spa day, I was informed that they were full for the next 2 months! So I finally booked a date some two-three months later. On the day we were due to go, I received a phone call to say that they would have to cancel as the Therapist had called in sick! I was unimpressed to say the least but managed to book another date in with them for this Sunday 14th July (bearing in mind i'd been trying to book this spa day for nearly 6 months!). Much to my annoyance I again received a phonecall on Sunday morning to say that the Therapist had called in sick so our spa day was cancelled yet again!

I am now in the process of getting a refund from Buyagift but I would definitely advise against booking anything through this clearly unprofessional establishment."
harriet12345London,London,London,,,['london'],[' uk'],[],"River Wellbeing Spa, London"," Spas
",,1 of 5 stars,"This spa is so promising when you look at the website. I bought this gift on buyagift.com and booked a spa day for a couple of months later (they hardly had any free Saturdays). Our spa day promised a massage and a facial, champagne, and full use of the spa facilities including sauna, steam room, jacuzzi and swimming pool. When the weekend finally came around we got to the spa to be told that there were no therapists in that day due to 'snow' (it was literally spitting outside, we had no trouble travelling from one side of London to the other to get there)! We were told we could use the facilities and rebook our massages for a different time. This was really frustrating but we gave them the benefit of the doubt... We were then taken through to the 'spa' - this consists of a tiny jacuzzi, a freezing cold swimming pool that is about 1m deep and 2m in length. The sauna was nice, if a bit small, and the steam room smelt of damp and had no steam in it whatsoever. So using the spa facilities literally consisted of sitting in the tiny jacuzzi as there was nothing else to do!

With regard to the relaxation room and champagne you have to ask to get any of it as they do not explain or offer it to you. The relaxation room is a little room with a few sofas in - hardly what is promised on the website.

We were offered no reimbursement or discounts or extra treatments to compensate for the inconvenience. The experience was not cheap and we hadn't been able to have what I had booked the spa day for in the first place!! The girl on reception was extremely rude and did not listen to me at all or apologise for what had happened. To make matters worse everybody in the changing room informed me they had had their massages so we had clearly been lied to and they had just over booked and didn't have enough therapists!!

So we rebooked - the soonest appointment we could have was 3 months later..! No effort was made to squeeze us in any sooner, the service was appalling.

We came back for the second time and I have to say the massage and facial were really good. But again the staff on reception were very rude and the facilities really are not up to much. We were then told that they no longer gave out locker keys and that we had to go and get changed then come back out to reception to give them our things! We then left our bags behind reception with everybody elses and there was no ticketing system or proof that your bag was yours. It was shambolic with bags everywhere and no one knowing what was going on - so unsafe and unsettling for what was supposed to be a relaxing treat!

The changing rooms are horrible - there are two showers which are very dirty and the drainage system does not work so the whole of the changing room floor floods whenever anybody has a shower. Both times I had to wait for a shower as there are only 2 and the changing room is tiny.


Overall I would say do not use this spa. The hotel seems nice but I couldn't comment as I have not stayed. All in all - rude staff, terrible facilities, not at all what is advertised, and no customer service whatsoever. This is unfortunate as the therapists were lovely and did a really good job. The whole thing was just a bit of a mess and no one really seemed to know what was going on or have any kind of systems. I will not be going back and it was definitely not worth the money - a real let down."
Nicola137,London,United Kingdom,,,['london'],[' uk'],[],"River Wellbeing Spa, London"," Spas
",,1 of 5 stars,"I went to the hotel for a spa day to celebrate a friend's birthday and it could not have been further from the experience we were looking forward to. To advertise the experience as a 'Spa Day Getaway' was very misleading but even more surprising and disappointing was the way the hotel dealt with the complaint and I would not want any visitor to have the same experience I had.

Numerous things were wrong at the spa on the day we went there including:

My robe had make-up and dried blood on it, my friend's robe was damp
The cake we ordered had a hair in it
We were given a small locker to share and told we could leave other things behind reception despite this not being manned constantly
I was told by the hotel before booking there was a swimming pool which was not the case. The hydrotherapy pool was cold
The sauna did not work twice during the day and could only seat 3 people, the hotel were slow to respond to this
The jacuzzi could also only seat 3 people and was full for most of the day given the lack of other spa facilities
The relaxation room did not live up to its title, it was freezing and it took 2 hours with a portable heater to warm up and there were not enough seats for everyone participating in the spa day to sit down
Our package included a glass of champagne but we were served prosecco in plastic glasses instead
The atmosphere was far from relaxing, the receptionist was rude when we arrived and there were people hoovering around the gym, which you had to walk through to get to the relaxation room, and the only place where both water and glasses were available
It was not easy to get the drinks included, there was only 1 person on reception and it was made clear that we would need to request anything included in our package

In terms of the way the hotel dealt with my complaint this has surprised and disappointed me the most. On the day itself I waited 45 minutes to speak to someone and the outcome involved eating at the expensive hotel restaurant - we were offered an additional 20% off the bill which did not even cover the 11 we paid for the cake with the hair in it and the fact we were served a glass of prosecco when the package should have included champagne.

I have since emailed the Manager and upon each time of calling been assured he would call me back, this did not happen and the hotel even implemented a new complaints procedure which I also followed to still have no reply from the Manager. After 3 very frustrating weeks and several hours of my time trying to resolve the issues above I was offered a complimentary treatment but the last thing I would do now is go back to this hotel. If I had received a reply from my email or an apology from the Manager or resolution earlier I would have been much happier with the outcome.

I understand things can go wrong but have never had so many things go wrong with any hotel I have visited, or anyone take a customer complaint less seriously. I would not want anyone to have the same experience I had with this hotel and would never visit it again, or recommend anyone to do so"
emom57,London,United Kingdom, female , 25-34 ,"['moofushi island', 'london', 'brockenhurst', 'bath', 'greta bridge', 'luton', 'rotherwick', 'warwick']","[' asia', ' uk', 'maldives', 'sabi sand game reserve']",[],"River Wellbeing Spa, London"," Spas
",,3 of 5 stars,"My boyfriend booked a couples' day for my birthday and I was a bit nervous having read the TripAdvisor reviews. However, we had a lovely time and some of the best treatments we have had (we go to a spa 3-4 times a year).

The deal included a 60 minute treatment, juice and a glass of champagne. We both had a massage and facial and our therapists were great. If you come to this spa, do it for the treatments rather than the facilities or ambiance. In total we spent about 2 hours there including treatments- it is not the place to spend a whole day nor is it ideal for groups. There is a small jacuzzi, steam room and sauna and we were lucky that it was quiet and we didn't have to wait.

The spa is in quite an odd area. We couldn't work out why it had been built in the middle of an industrial/housing estate and it was a 15 minute walk from Clapham Junction. I wouldn't have been happy to walk it alone at night. For people considering this spa who are not from London, you should be aware that there is not a tube nearby but the overground train is just as easy.

In summary, if you want great treatments and are not so bothered by facilities, this place is great. However, if you want to spend a whole day relaxing or if you want to come in a group this is unlikely to be the right destination."
LadyLisaP,London,London,,,"['london', 'marbella', 'port el kantaoui', 'palma de mallorca', 'new york city', ' ny', 'stoke-on-trent', 'hanley', 'nicosia', 'shoreham-by-sea', 'birmingham', 'luton', 'prague']","[' uk', ' spain', ' tunisia', ' usa', ' cyprus', ' czech republic']",[],"River Wellbeing Spa, London"," Spas
",,2 of 5 stars,"As a treat for some of my friends, I booked 2 x Couples Spa days so that we could all enjoy some spa treatments together.

I had the exfoliating back massage and my other friend had the facial. It was ok, but the therapist I had was quite noisy so it wasn't very relaxing and you could hear the therapists talking in the corridor outside which didn't help. Otherwise it wasn't bad but not worth the money paid.

The jacuzzi and sauna were fine, but the small pool was out of order and the button was broken. The steam room is small and one of the chairs broken. It still worked but took a while to get any heat in the room.

There were no bins in the changing area - just a sanitary bin :/ and there was no where to put used towels and robes - except the floor. One of the showers had a drainage issue and was blocked and also the temperature control was broken and had fallen off.

Apparently we were told on arrival that we had to ask for our glass of champagne and Aloe Vera juice - but I don't recall this being communicated to me. In most spas this is usually brought out to you or you are reminded that this is to be consumed.

I sent an email to feed back to the spa. I thought that it may have been good business sense to have invited us back to have our champagne and juice and use the facilities as a goodwill gesture - perhaps I might have even booked another treatment had this been offered? After all a visit to use the facilities wouldn't have been any cost to the spa.

Our visit to the spa was quite disappointing. It has such potential, but there are a number of things that need to be addressed if it is to succeed as a spa in it's own right. At the moment it is just a very poor bolt on extra to the hotel.

Fortunately, we had a lovely afternoon tea by the riverside. The sandwich and cake portions were huge and there was also chocolate fondue to add to the tea and champagne. The service was rather slow but that was probably because they were quite busy.

Great afternoon tea but poor spa. Sadly not enough for us to return any time soon."
katieh91,Guildford,United Kingdom, female , 18-24 ,"['london', 'guildford', 'stoke row', 'aachen', 'aberystwyth', 'alcudia', 'amsterdam', 'basingstoke', 'bath', 'berlin', 'birmingham', 'bonn']","[' uk', ' germany', ' spain', ' the netherlands']",[],"May Spa, London"," Spas
",,4 of 5 stars,"I went here during a day out in London as birthday treat for my Mum. The spa is tucked away in a lovely area in Mayfair near Shepherd Market, and, while the outside doesn't look like anything special, it's gorgeous inside. We were taken downstairs to the treatment rooms by two friendly therapists, where I was offered a number of therapies, varying from aromatherapy massage, reflexology and hot stones. I chose the hot stones massage, as it's something I'd always wanted to try. It's definitely something I'd recommend, especially if, like me, you find it hard to relax during a massage. I left feeling as though I was in a different body! Definitely worth a visit."
SallyH947,London,United Kingdom,,,['london'],[' uk'],[],"May Spa, London"," Spas
",,1 of 5 stars,"I bought 3 (yes 3) massages at a cost of 75 thr' Living Social. Unfortunately I was unable to get in touch with May Spa to make an appointment. My 10 emails were never read, let alone replied to. Everytime I rang (2x a day for a month) I just got a phone queuing system, so couldn't leave a message. I am formally complaining to Living Social as this is just theft, quite honestly. Please keep your money and time for a better place."
thompssj,New York City,New York,,,"['ixtapa', 'london']","[' mexico', ' uk']",[],"The Chelsea Day Spa, London",N/A,,1 of 5 stars,"Book in here at your own risk. Their concept of customer service is non-existent. You have to pay in advance for your appointments, if you are a tourist or expat without a uk credit card they will not take your card over the phone and you have to go in and pay for your services just to get a booking. If you change your mind about a service or are booked into the wrong service as happened to me, they will not refund you but give you a credit which means you have to go back. Customer service is unhelpful. The receptionist is rude and and they are extremely inflexible. Not to mention the services themselves are nothing special. Waxing is ok, nail services are mediocre. Take your business where it's actually appreciated. Not worth the hassle here."
Aishakhanum,,,,,"['brighton', 'london', 'antalya', 'marrakech']","[' uk', ' turkey', ' morocco']",[],"York Hall Leisure Centre, London"," Health Clubs
",,2 of 5 stars,"My sister Jusna khanam booked a surprise spa treat for both of us here.
A day after Boxing Day..

My sister rang in the morning to confirm our booking and was told everything is fine and they look forward to seeing us quarter past two to ensure health paper work is done quickly.

On arrival, the receptionist told us our treatment times and even wrote it down for us. She did not however told us that there would be an hours delay due to a member of staff calling in sick.

We were both given a spa bag with robes and towels and was directed to the spa changing rooms. We both had at least an hour to sped at the spa before one of us go for a body treatment. The spa area is lovely, shame there isn't a hydro pool but the sauna and steam rooms are clean and really good. They have a heated seating area and another room to relax and read magazines or help yourself to water.

My sister went 5minutes late for her treatment, was no bother at all. While I waited I continued with the spa facilities... When it came for my time for the facial and body treatmen. I went to the receptionist and was told to come back in 15 minutes.
I then went back to the receptionist and was told to come back in half hours time. Someone will come as get you. No one did come and get me, I went again to see when's my treatment by this time it was 5clock the ladies behind the receptionist said because of a sick staff, they have had to re shuffle? So I was promised this time that by 5.30 I will be seen. At 5.50 I was becoming really tired of the steam rooms and sauna and just wanted my facial and body massage. I went back again, the receptionist did apologise and have me a spa day access for two gift card. I was still contemplating for my sister to get a refund because I didn't want to get on a later train.

I was then told by a therapist who came out of a treatment room to come come. I finally had my facial and it was a great one.
Lots of Elemis products, you head and scalp gets attention too. After my wonderful facial I went straight into my body massage in another room. Again the lady was nice, she have the right kind of pressure and attention to my tired shoulders.

Overall, the spa experience was ruined by the heavy time delays and was stressful because I wasn't sure if I would be seen or not, or wether I have been forgotten? Wouldn't come back here for a treatment. I have been to Hilton and Sofitel hotels and I think I will stick to hotels. More organised and communication is far better."
unhappy1_13,London,United Kingdom,,,['london'],[' uk'],[],"May Spa, London"," Spas
",,1 of 5 stars,"I bought a 3 massage package and now cannot get hold of them to book! Been months of calling! I have called and waited for 25 minutes before not getting through, I have emailed repetitively, I have been in and left my number with a masseuse who said she couldn't book and that I would be called. I had a wonderful first massage so brought a 3 massage package, very disappointed and lost as to what to do!"
MariaMaceiras,London,United Kingdom,,,"['london', 'bologna', 'florence', 'kempten', 'milan', 'munich', 'naples', 'siena', 'anacapri', 'beirut', 'capri', 'jitta']","[' uk', ' italy', ' germany', ' lebanon']",[],"The Chelsea Day Spa, London",N/A,,1 of 5 stars,"I wont go anymore in this place.
There are 2 east european girls who was speaking just in theyr language, laughing and may be making joke of me while I was waiting.
Then I been call from a girl who gave me massage, THE MOST TERRIBLE MASSAGE I EVERN HAD IN MY LIFE!!!
It's so expensive, terrible staff, and they must to know that is uneducated talk in another language when there are custumers around!!!"
naominicoll,Leamington Spa,Leamington Spa,,,"['santa eulalia del rio', 'amsterdam', 'london', 'stratford-upon-avon', 'warwick']","[' spain', ' the netherlands', ' uk']",[],"York Hall Leisure Centre, London"," Health Clubs
",,2 of 5 stars,"My friend and I went to London Spa a couple of years ago and were quite impressed with the facilities for the price you pay. However, we have just returned and things have seriously gone downhill. The place is filthy - the facilities and the changing rooms. The cups for getting water ran out and took ages to be replaced, as did the water. There is a really strong heavy smell of mould, especially in the steam rooms. I wouldn't be surprised if someone fell ill after being in the conditions in the spa. Not a pleasant experience."
salimr1,London,United Kingdom,,,['london'],[' uk'],[],"May Spa, London"," Spas
",,1 of 5 stars,"
So I also bought this deal through living social. I could not get a hold of anyone to set up an appointment. In time my voucher expired.
I contacted Living Social about this issue and they refused to give me my refund. Both MaySpa and Living Social are thieves! Shame one them.
"
Pixiepops,Hertfordshire,Hertfordshire, female , 25-34 ,"['argostolion', 'london', 'cap estate', 'karteradhos', 'kendal', 'liverpool', 'playa del carmen', 'skala', ""trou d'eau douce"", 'agia efimia', 'amsterdam', 'antalya']","[' greece', ' uk', ' st. lucia', ' mexico', ' africa', ' the netherlands', ' turkey']",[],"Aquilla Health and Fitness Club, London",,,5 of 5 stars,"I went here with 2 girlfriends on the 19th May for a relaxing spa day. We had 2 mini treatments each which we all agreed were excellent. We then had full use of the facilities but just used the steam room, sauna, Jacuzzi and the pool.

The place is very well maintained and clean. They provide you with towels, slippers and a robe.

The girls that did our treatments were really nice and friendly.

I would recommend this spa. We had a lovely day and great service."
harmony3London,london,london,,,['london'],[' uk'],[],"River Wellbeing Spa, London"," Spas
",,1 of 5 stars,"Sadly this day did not deliver its promise. Spa facilities very limited and not able to cope with the amounts of guests booked in. Only 2 showers in total! Really inadequate for the promise of a relaxing spa day. On the good side the treatments were excellent but seemed to be managed separately from the spa- thank goodness. Changing room was very wet, slippery and no privacy to change or hang clothes wet or dry. 1 shower blocked with water spilling out onto floor- wet hair and tissues on floor- not a relaxing experience at all. The spa could only hold 3 people and steam room and sauna out of action - oh dear what did we come for. Worst frustration is that the management have not replied to any of our concerns - really worry there is a serious health and safely issue here- don't use ."
ckiteou,London,United Kingdom,,,"['avallon', 'london', 'agra', 'aguas calientes', 'amsterdam', 'arequipa', 'athens', 'auckland', 'ayia napa', 'baden-baden', 'bangkok', 'barbados']","[' france', ' uk', ' india', ' peru', ' the netherlands', ' greece', ' new zealand', ' cyprus', ' germany', ' thailand', ' caribbean']",[],"York Hall Leisure Centre, London"," Health Clubs
",,1 of 5 stars,"After our visit to York Hall spa, I would like to write a review to warn others of what to expect. Overpriced, disorganised staff, and filthy.

Their website describes the experience as an 'affordable luxury day'. 'Luxury'?? Really??? I don't think so. That would be like describing Joey Essex as an 'intellectual' or Tony Blair as a 'humanitarian'.

Changing rooms are dirty, cramped and falling apart. Showers drains were blocked and the shower cubicle stank.

The steam room and sauna were not 'that bad' (only slight good points). The rest of the areas were dire. There was a room, similar to the sauna, just a lot larger and a bit cooler. This looked like the kind of place that the CIA would use to hold rendition prisoners awaiting torture. Not surprisingly it was empty. Another room, which guests could use to rest and sleep, looked remarkably like an NHS hospital ward.

Now, the back, neck and shoulder massage treatment. This is what p***ed me off the most.

We booked two 50 min sessions, only to be told, just prior to the treatment, that in fact in fact it was only for 25 min. They had made a mistake. Nice.To add insult to injury, the clueless staff were also unsure of what treatment we had booked. Lovely.

My masseur. I'm pretty sure that trying very hard to break someone's ribs and/or collar bone using your elbow is not 'a massage'. I had the impression that, after a massage you are supposed to feel relaxed - not end up with a painful lump right next to your left shoulder blade. No, unfortunately I am not exaggerating.

In summary, I went with a feeling of anticipation and excitement. I left with a feeling of disgust and disappointment....and great pain.

Avoid, unless you like wasting your hard earned money."
dtpcz,London,London, female , 25-34 ,"['lachania', 'khao lak', 'krabi town', 'new york city', ' ny', 'ko lanta', 'st. john', 'barcelona', 'ko samui', 'london', 'alicante', 'anaheim', ' ca', 'antigua']","[' greece', ' thailand', ' usa', ' u.s. virgin islands', ' spain', ' uk', ' antigua and barbuda']",[],"York Hall Leisure Centre, London"," Health Clubs
",,4 of 5 stars,"I've been to the spa at York Hall twice - once around Valentines day and it was pretty busy, but the second time it was nearly empty, both were Sundays. It's very clean, relaxing and not too expensive compared to other day spas in London. We easily spent 90-120 mins in there going through the different heat rooms and relaxing in the chill out area, having a little snooze. Each time we left there completely relaxed and refreshed, perfect after a stressful week at work. Good to go with friends or partners."
robrt,london,london, male , 50-64 ,"['london', 'chatham', 'ashton-under-lyne', 'cape town central', 'elstree', 'leavesden', 'stratford-upon-avon', 'sunninghill', 'table mountain national park', 'wembley', 'ascot', 'brighton']","[' uk', ' south africa']",[],"York Hall Leisure Centre, London"," Health Clubs
",,1 of 5 stars,"since it been turned in to a up market spa ,
from the time you arrive to the time you leave , can not see , what warrent such a high entrance fee . staff male and female wander around with nothering better to do
whilst showering in the males changeing rooms ( naked ) female staff just wander in and out ,
the area meant for resting in , seats are dripping wet from people sitting on them , in wet swim wear ,( please tell me , our u suppose to dry swim wear u wearing before sitting down )
never had this promlen in the old york hall on single sex days , as people made sure there dried there body , after showering
gone are the days when you could enjoy a massage exchange , unless you now want to pay there up market prices for a massages , which honest , the person given u the massage is only intrested in your money
i now wait to im abroad to enjoy property steams in countrys like germany or austra , no such silly rules to worry about ,as you can enjoy steam the way you are meant to
healthy and nude"
MGutale,London ,United Kingdom,,,"['london', 'paris']","[' uk', ' france']",[],"York Hall Leisure Centre, London"," Health Clubs
",,4 of 5 stars,"I have been to the leisure centre few times year and have found the facility and staff very good. The pool and changing rooms seemed clean and tidy and staff were helpful.

I like the fact that its a historical building and situated close to me. The gym is very well programmed and has decent equipments and membership can be used across all the GLL centres in the borough."
Chris2006,London,London, male , 65+ ,"['london', 'bangkok', 'bridgetown', 'barbados', 'budapest', 'chiang mai', 'copenhagen', 'bathsheba', 'union hall', 'athens', 'berlin']","[' uk', ' thailand', ' barbados', ' caribbean', 'christ church parish', ' hungary', ' denmark', ' greece', ' germany']",[],"York Hall Leisure Centre, London"," Health Clubs
",,1 of 5 stars,"When I went to the Turkish Baths there a few years ago it was filthy and unhygienic - I asked for my money back and walked out. After a multi-million pound makeover it is still - filthy and unhygienic. Indeed the smell is rank especially in the steam room and showers. It used to have a vibrant atmosphere of multi-cultural clientele - it is in the East End after all. Now few of the regulars go there and the clientele is mainly white females who can't afford the higher prices of more upmarket spas. The problem is that it is owned by the infamous Tower Hamlets Council who have contracted it out to a private organisation 'Greenwich Leisure Ltd [GLL]' trade marked 'Better.' They have in turn imposed draconian rules that have completely spoiled the ambiance of the place. When I was there in November 2012 The floors were scummy with dirt from people's shoes (it was raining outside). The price was 20+ as a visitor. There was no more free of charge traditional Yiddish schmeis. The draconian 'etiquette' rules on the website state: ""Treatments will only be provided by GLL trained therapists, or qualified third parties who are in possession of an appropriate license and insurance."" And they are so expensive that they have priced the previous multi-cultural clientele well out of using the place. And female staff wandered into the men's changing area; (I understand that male staff also wander into the female changing area). If you value your health avoid this place. Not a patch on more professional Turkish Baths and spas on the Continent."
mary1000000000,London,United Kingdom,,,['london'],[' uk'],[],"York Hall Leisure Centre, London"," Health Clubs
",,1 of 5 stars,"I go the the swimming pool and I do it only because I have back problems.
I never came across a swimming pool that unclean.

The showers smell wee and are never cleaned during the day
so you have all sorts of hair on floor, walls and other wastes.

The floor is also quite disguising because other people do walk with shoes
where you walk without shoes.
The showers are not properly working neither (very hot water and then cold).
The good point is that most of the time it is not that busy in the pool.
I prefer to not think at the quality of the water.

Going there is taking the pleasure to swim.

The management is terrible.
Lots of employees, none of them to keep the changing room clean neither.
The council should do something."
CWlondonLondon,London,London,,,"['london', 'oludeniz', 'playa de las americas', 'marlow', 'leeds', 'liverpool', 'alice springs', 'arona', 'charmouth', 'headingley', 'jasper', ' alberta', ""st. john's""]","[' uk', ' turkey', ' spain', ' australia', ' canada', ' antigua and barbuda']",[],"York Hall Leisure Centre, London"," Health Clubs
",,5 of 5 stars,"
I have been to spa London a few times with friends and really enjoyed it. It's a great venue and really good value. Looking forward to the Wimbledon one opening next year!
"
Alice56Hampshire,Hampshire,Hampshire, Female ,,"['london', 'bath', 'camberley', 'farnborough', 'guildford', 'madrid', ""st mary's"", 'tresco', 'avignon', 'bagshot', 'burley', 'grayshott']","[' uk', ' spain', ' france']",[],"York Hall Leisure Centre, London"," Health Clubs
",,4 of 5 stars,"My daughter lives nearby, so we thought we would give this a try. The spa itself was clean and we enjoyed the hot rooms. There is a plunge pool, bucket shower and ice available to cool you down.
I am glad that I had not read the other reviews before I went, because our experience was very different. Sunday is a mixed day and it was mainly young couples - from a range of different nationalities. I think I was probably 20 about years older than the rest of the clientelle!
To be quite honest, I have never seen so many men in a spa - I think they had booked to get themselves back on their feet after a stag do - they were leaving as we arrived!
We booked the Escape London Experience and the treatments were excellent. We had an hour to warm up in the spa then a salt scrub, sea algae facial and a swedish massage. Both therapists were well trained, friendly and knowledgable. The spa is due to change to Elemis in the near future, but the algae facial was one of the best I have ever had. The therapist told me that they have a number of regulars who come just for that.
The therapist who did the swedish massage only works at weekends - she works at a hospital during the week. She was excellent and knew a lot about sports massage too.
Yes, there are a few things that could be put right - a broken hairdryer, a toilet door with a dodgy lock, and putting furniture that is not water resistant in the rest room - people sit down wearing swim suits leaving a wet patch for the next person - not pleasant!
However, the hot rooms are great and we found that the treatments were too.
I think they have men only days twice a week, women only days and mixed at the weekend - but check to make sure."
goldenlane,London,London,,,"['copenhagen', 'london', 'naples']","[' denmark', ' uk', ' italy']",[],"York Hall Leisure Centre, London"," Health Clubs
",,1 of 5 stars,This was the last traditional turkish baths int he East End closed in 2005 and re-opened by the local council as a Day Spa that costs 21 admission. They heavily up-sell 'treatments' such a beauty treatments ranging from 15 to 75. The atmosphere of the turkish baths has completely vanished. The multicultural clientele has also been banished and the spa is patronised by a small number of middle class white women with self-image anxieties.
boypolar,London,London,,,"['belfast', 'brodick', 'london', 'manchester']",[' uk'],[],"York Hall Leisure Centre, London"," Health Clubs
",,2 of 5 stars,"
Basic membership is 41.45 basic
Min 2 months contract
37.50 joining fee
No towels provided.
Children potentially in the pool
Nuff said.
"
Kate_t51,London,United Kingdom, female , 25-34 ,"['london', 'denia', 'york', 'marrakech', 'paris', 'cromer', 'leeds', 'prague', 'rome', 'vinales', 'warwick', 'bishop auckland']","[' uk', ' spain', ' morocco', ' france', ' czech republic', ' italy', ' cuba']",[],"River Wellbeing Spa, London"," Spas
",,3 of 5 stars,"My mum and I had pre booked a 2 or 1 experience through a experience website, which was meant to be a half day experience with massage, facial and pedicure / manicure. Which they were informed of over the phone on booking. When we arrived the experience had morphed into the deal that they were currently promoting which was the massge and body wrap / facial. We decided to let this pass, as we both quite liked the idea of the wrap.
We were given our locker keys and a brief tour, and then it was time for the treatments, which were great. We were both treated at the same time, and the wrap followed straight on from the massage which was great.
After the treatments we decided to use the facilities for a while, and we were lucky as the jacuzzi only holds three people and the sauna and steam room could sensibly hold no more than 4.
The main problem that we found was the size / layout of the changing room, and the number of people trying to use it at the same time! There are two showers, and two benches for getting changed on, but about 20 lockers. When we were there there were a number of other people comging and going and it was very cramped - especially when a hen party arrived! There was also only one small basket for used towels / gowns, which was overflowing and made for a chotic experience as people kept on misplacing which items were theirs!
As we were finishing our treatment one of the staff asked if we had received our free champagne yet, which we didn't know about. We had to ask the receptionist as we were leaving, as I don't think she would have mentioned this otherwise! The bar was lovely,with a great view, and the champagne itself was nice, a great end to the day!
Overall I would say great treatments, but use more to receive treatements than have a relaxing spa experience."
Paddyfeeney89,,,,,"['gorran haven', 'london', 'shanklin', 'stsaviour', 'trinity', 'belfast', 'berlin', 'bruges', 'dortmund', 'dublin', 'dusseldorf', 'hamburg']","[' uk', ' germany', ' belgium', ' ireland']",[],"River Wellbeing Spa, London"," Spas
",,4 of 5 stars,"Me and my girlfriend were given a spa voucher for Christmas and it included a 30min massage and a 30min treatment. We both had a back and neck massage and then a body wrap.

Upon arrival to the hotel where the spa is situated the receptionist showed us to the elevator and programmed the correct floor in. He was very polite and happy to help. Once in the spa the reception we sat down to fill out the form prior to treatment. Once this was done we were given a quick tour of the spa and shown the gym. At the time the steam room was not working and they apologised for this. The staff were able to push our treatment back so that we had a little bit more time to get changed and spend a little bit of time in the jacuzzi before going though to have our treatment.

Me and my girlfriend were taken through to the treatment room and was able to have this done together. The therapists were very friendly and explained what they were doing throughout the treatment. They made sure that you were not uncomfortable while the treatment was carried out. The treatment itself was good and both me and my girlfriend were very relaxed.

On completion we were escorted back through to where the other facilities were and we was allowed to spend as much time using them. We had our champagne in their relaxation room which gave a lovely view over the river. We finished off in the jacuzzi and one of the staff offered to change our shoes because they were damp.

We found the staff very pleasant and polite. They were always happy to help and the therapists were very polite and professional. l think they have done well with the space that they have available to them as it isn't the biggest. We enjoyed ourself and came out feeling relaxed and refreshed."
LunaYoga,London,United Kingdom, female , 25-34 ,"['paphos', 'berlin', 'madrid', 'lyon', 'sant joan de labritja', 'avrig', 'benidorm', 'derby', 'fagaras', 'kissonerga', 'london', 'watford']","[' cyprus', ' germany', ' spain', ' france', ' romania', ' uk']","[""I didn't travel much in my youth but I am making up for it now! ""]","The Chelsea Day Spa, London",N/A,,4 of 5 stars,"I had a facial and massage here in January 2014. I attended the Hollywood Road branch and had a groupon voucher.

I did initially feel a little unimportant. I was left to sit in the corner whilst the receptionsit had an argument with a client one the phone who had cancelled at the last minute. I could see her point but it wasn't a great start to the session.

That said, I had a fantastic massage by Naomi. One of the best I have had. I would like to go back but it is a bit of a pain for me to travel to despite living in London."
