name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Sharm713,Hudson,New Hampshire,,,"Boston, MA, USA,Portsmouth, NH, USA,Auckland, New Zealand,Belfast, ME, USA,Rotorua, New Zealand,Cambridge, MA, USA,Chelmsford, MA, USA,Colombo, Sri Lanka,Nashua, NH, USA,Pepperell, MA, USA,Providence, RI, USA,Rockport, ME, USA,",[],"Boston Strolls, Boston"," Tours
","Boston Strolls offers 90 minute walking tours highlighting the lesser known tales and trivia in three of Boston's most historic neighborhoods. Beacon Hill Uncensored: Stroll through Boston Common and the scenic streets of Beacon Hill as we discuss the seedy past of this now upscale neighborhood and the more colorful characters whose mark on history is often overlooked - a sleepwalking murderer and Boston's earliest known nudist, just to name a few! Back Bay Deconstructed: The story of the Back Bay is a comprehensive look at Bostons history, exploring geography, immigration, and technology. By examining this Victorian era transformation, we will link Winthrops Puritans and the effects of the American Revolution to Bostons iconic twentieth century skyscrapers. North End Underground: With Bostons oldest neighborhood as a backdrop, we will reveal underground activity and under the ground oddities such as the infamous Brinks heist, the pirated cherubim of Old North Church, and contents from the areas most famous privy.",5 of 5 stars,"
We had previously taken the Harvard tour from another company and given the shorter walk (<1 mile) thought it would be a good tour for my aunt and parents vising Boston. I did call prior to booking the tour to check if the walk could be done by people in their 80s and was informed that its a slow pace...


More 


"
BlkBetty,Miami Shores,Florida, male , 35-49 ,"Boston, MA, USA,New York City, NY, USA,Isla de Vieques, Puerto Rico,San Francisco, CA, USA,San Jose del Cabo, Mexico,Arenal Volcano National Park, Costa Rica,Half Moon Bay, CA, USA,Ko Nakha Yai, Thailand,Las Vegas, NV, USA,London, UK,Miami Beach, FL, USA,Miami, FL, USA,",[],"Spa InterContinental, Boston"," Spas
",,5 of 5 stars,"
The spa at the InterContinental hotel, while small, is fantastic. Brenda is a great masseuse. They can pamper you like no others. Come early and relax in the steam room and give yourself sometime before your massage in the quiet room. They have great services for your face and feet too. Enjoy.
"
doctorstephanie,Chicago,Chicago, female , 35-49 ,"Boston, MA, USA,Niagara-on-the-Lake, Ontario, Canada,Mackinac Island, MI, USA,Scottsdale, AZ, USA,",[],"Spa InterContinental, Boston"," Spas
",,5 of 5 stars,"
The technicians were so nice and friendly. Great nail salon and comfy pedicure chairs. If you are used to posh luxury, this is not the spa for you but it has all of the basics and will work in a pinch...especially if you are staying at the hotel. I've been to better spas
"
NyTuristas16,LI,NY, female , 25-34 ,"San Juan, Puerto Rico,Boston, MA, USA,Tannersville, PA, USA,Las Vegas, NV, USA,Culebra, Puerto Rico,Atlantic City, NJ, USA,Cayey, Puerto Rico,Danvers, MA, USA,East Stroudsburg, PA, USA,Fajardo, Puerto Rico,Hicksville, NY, USA,Isabela, Puerto Rico,",[u'I love to Travel!!! '],"Boston Sea Lightning, Boston",,"Boston Sea Lightning Speedboat Adventure, the newest and most exciting tour on Boston Harbor. Feel the raw power, speed, wind and excitement on Bostons Sea lightning Speedboat. Climb aboard and get ready for an exciting 60 minutes tour of Bostons historic waterfront. Once we clear the no wake zone, its time to pick up the speed, blast the music and have some Fun. Boston Sea Lightning will navigate its way to JFK Library and Fort Independence while passing many of the small islands that dot Boston harbor. On our return, enjoy the many historical harbor sites such as the Nantucket Light Ship, the USS Constitution, Tea Party Ship and Museum and the amazing Boston skyline. Its a perfect balance of speed and sightseeing. Its PURE Exhilarating fun.",5 of 5 stars,"
This tour was amazing! We got a great price because of the groupon. The boat was really fast and the guys who were on our tour were absolutely entertaining and informational. They had music blasting - making it feel like it was a party boat! Great time !!
"
MBOst0n,Boston,Massachusetts,,,"London, UK,Miami Beach, FL, USA,Grand Cayman, Cayman Islands,Narragansett, RI, USA,Sitges, Spain,Boston, MA, USA,George Town, Cayman Islands,Isla Mujeres, Mexico,Miami, FL, USA,Middletown, RI, USA,Newton, MA, USA,Roatan, Honduras,",[],"Boston Sea Lightning, Boston",,"Boston Sea Lightning Speedboat Adventure, the newest and most exciting tour on Boston Harbor. Feel the raw power, speed, wind and excitement on Bostons Sea lightning Speedboat. Climb aboard and get ready for an exciting 60 minutes tour of Bostons historic waterfront. Once we clear the no wake zone, its time to pick up the speed, blast the music and have some Fun. Boston Sea Lightning will navigate its way to JFK Library and Fort Independence while passing many of the small islands that dot Boston harbor. On our return, enjoy the many historical harbor sites such as the Nantucket Light Ship, the USS Constitution, Tea Party Ship and Museum and the amazing Boston skyline. Its a perfect balance of speed and sightseeing. Its PURE Exhilarating fun.",5 of 5 stars,"
I've been on a number of harbor cruises, but none quite like the Boston Sea Rocket. The tour starts off right next to the Boston Tea Party site. You slowly idle through the Seaport area where our tour guide gave some nice tid-bits and facts about the area (in addition to corny jokes). Once we passed the green buoy we...


More 


"
Ringmassa,Manchester,New Hampshire,,,"Manchester, NH, USA,Boston, MA, USA,Dublin, Ireland,County Kerry,Donegal Town, Ireland,Galway, Ireland,Killarney, Ireland,Nutts Corner, UK,",[],"Liberty Fleet of Tall Ships, Boston"," Stairs / lift, Bathroom facilities ",Set sail with Boston's Tall Ships and view the harbor while under sail. The Liberty Fleet is Boston's premier tall ship sailing company. You'll be invited to help set the sails and can ask the captain to take a turn at the helm. Come relax and enjoy a beautiful harbor sail with the Liberty Fleet.,5 of 5 stars,"
I was in Boston celebrating my wedding anniversary. A friend of mine had mentioned the tour a week prior. I was surprised it was not sold out. I'm told that around 100 people sail at a time and the schooner goes out 3-4 times a day.
First impression: The Schooner was well cared for. Although we sailed at 8:30 pm,...


More 


"
nodan7,florida,florida, female , 65+ ,"London, UK,Madrid, Spain,Amsterdam, The Netherlands,Dublin, Ireland,Dover, UK,Lucerne, Switzerland,Anchorage, AK, USA,Quebec,Quebec City, Quebec, Canada,White Mountains,Milan, Italy,St. Petersburg, Russia,","[u'Favorite activity..traveling, of course! ']","Boston Strolls, Boston"," Tours
","Boston Strolls offers 90 minute walking tours highlighting the lesser known tales and trivia in three of Boston's most historic neighborhoods. Beacon Hill Uncensored: Stroll through Boston Common and the scenic streets of Beacon Hill as we discuss the seedy past of this now upscale neighborhood and the more colorful characters whose mark on history is often overlooked - a sleepwalking murderer and Boston's earliest known nudist, just to name a few! Back Bay Deconstructed: The story of the Back Bay is a comprehensive look at Bostons history, exploring geography, immigration, and technology. By examining this Victorian era transformation, we will link Winthrops Puritans and the effects of the American Revolution to Bostons iconic twentieth century skyscrapers. North End Underground: With Bostons oldest neighborhood as a backdrop, we will reveal underground activity and under the ground oddities such as the infamous Brinks heist, the pirated cherubim of Old North Church, and contents from the areas most famous privy.",5 of 5 stars,"
We enjoyed our tour immensely. We learned sooo much about the area. Our tour guide was professional, courteous, knowledgeable, and fun to be with. Highly recommend tour to adults only!
"
Nicmac02,,,,,"Boston, MA, USA,North Billerica, MA, USA,Westford, MA, USA,",[],"Spirit of Boston, Boston"," Boat Tours
","Come aboard Spirit of Boston for a unique mix of dining, dancing, entertainment and views. Cruising year-round from Boston's historic Seaport District, Spirit offers lunch, dinner, cocktail and holiday cruises, plus dozens of themed cruises.",5 of 5 stars,"
After reading some not so great reviews I was a bit leary but we were pleased with the whole experience! Celebrating our 10 year anniversary we wanted to do something different and the staff made sure we enjoyed every bit of it! The food and atmosphere were awesome..carving stations excellent! The dj was pretty good and got better towards the...


More 


"
Emptynesters09,New York,New York, female , 50-64 ,"Cocoa Beach, FL, USA,New York City, NY, USA,Boston, MA, USA,Newburgh, NY, USA,Melbourne, FL, USA,Savannah, GA, USA,Seattle, WA, USA,Beverly Hills, CA, USA,Cape Canaveral, FL, USA,Fort Lauderdale, FL, USA,Merritt Island, FL, USA,Satellite Beach, FL, USA,",[],"Spa InterContinental, Boston"," Spas
",,5 of 5 stars,"
The spa, while small, is very nice though a bit overpriced for their services. I received an excellent facial from Brenda. She did a consultation & gave me many product recommendations...many of them drugstore brands, not overpriced products!! The facial & upper body massage I received was excellent and Brenda was friendly, informative and very professional. I was less pleased...


More 


"
mjane0323,Beverly,MA, female , 50-64 ,"Hilton Head, SC, USA,Boston, MA, USA,Arlington, VA, USA,Kennebunkport, ME, USA,Atlanta, GA, USA,London, UK,Myrtle Beach, SC, USA,Portsmouth, NH, USA,Stratton Mountain, VT, USA,Cape Neddick, ME, USA,Foxboro, MA, USA,Lincoln, RI, USA,",[],"Boston Sea Lightning, Boston",,"Boston Sea Lightning Speedboat Adventure, the newest and most exciting tour on Boston Harbor. Feel the raw power, speed, wind and excitement on Bostons Sea lightning Speedboat. Climb aboard and get ready for an exciting 60 minutes tour of Bostons historic waterfront. Once we clear the no wake zone, its time to pick up the speed, blast the music and have some Fun. Boston Sea Lightning will navigate its way to JFK Library and Fort Independence while passing many of the small islands that dot Boston harbor. On our return, enjoy the many historical harbor sites such as the Nantucket Light Ship, the USS Constitution, Tea Party Ship and Museum and the amazing Boston skyline. Its a perfect balance of speed and sightseeing. Its PURE Exhilarating fun.",5 of 5 stars,"
This trip is a lot of fun and just the right size and duration. There is another speed boat ride nearby but the Boston Sea Rocket is so much better. You will LOVE this!
"
jogger33,nh,nh,,,"Manchester, NH, USA,Hyannis, MA, USA,Sanibel Island, FL, USA,South Yarmouth, MA, USA,Falmouth, MA, USA,Portland, ME, USA,Dennis Port, MA, USA,Aberdeen, WA, USA,Boston, MA, USA,Philadelphia, PA, USA,Princeton, NJ, USA,Allentown, PA, USA,",[],"Boston Sea Lightning, Boston",,"Boston Sea Lightning Speedboat Adventure, the newest and most exciting tour on Boston Harbor. Feel the raw power, speed, wind and excitement on Bostons Sea lightning Speedboat. Climb aboard and get ready for an exciting 60 minutes tour of Bostons historic waterfront. Once we clear the no wake zone, its time to pick up the speed, blast the music and have some Fun. Boston Sea Lightning will navigate its way to JFK Library and Fort Independence while passing many of the small islands that dot Boston harbor. On our return, enjoy the many historical harbor sites such as the Nantucket Light Ship, the USS Constitution, Tea Party Ship and Museum and the amazing Boston skyline. Its a perfect balance of speed and sightseeing. Its PURE Exhilarating fun.",5 of 5 stars,"
soon to be the #1 attraction in Boston. seeing the JFK museum-castle island and the outer islands gives you a new perspective of Boston. the ride has plenty of adventure and also a history lesson and great music. I will return.
"
JacopoIT,Torino,Torino,,,"Boston, MA, USA,Nizza Monferrato, Italy,Wellfleet, MA, USA,",[],"Liberty Fleet of Tall Ships, Boston"," Stairs / lift, Bathroom facilities ",Set sail with Boston's Tall Ships and view the harbor while under sail. The Liberty Fleet is Boston's premier tall ship sailing company. You'll be invited to help set the sails and can ask the captain to take a turn at the helm. Come relax and enjoy a beautiful harbor sail with the Liberty Fleet.,5 of 5 stars,"
We arrived on saturday night and the ship was out til 10.30pm for the Rum and revolution sailing cruise. Probably that's why the Crew looked like really drunk when welcomed us! It's really inappropriate. Anyway, the cabin is really small and dirty (do not lift the matress!!!), even if i'm used to sail so i did not expect an awesome...


More 


"
SharonS552013,Lowell,Massachusetts,,,"Boston, MA, USA,",[],"Boston Strolls, Boston"," Tours
","Boston Strolls offers 90 minute walking tours highlighting the lesser known tales and trivia in three of Boston's most historic neighborhoods. Beacon Hill Uncensored: Stroll through Boston Common and the scenic streets of Beacon Hill as we discuss the seedy past of this now upscale neighborhood and the more colorful characters whose mark on history is often overlooked - a sleepwalking murderer and Boston's earliest known nudist, just to name a few! Back Bay Deconstructed: The story of the Back Bay is a comprehensive look at Bostons history, exploring geography, immigration, and technology. By examining this Victorian era transformation, we will link Winthrops Puritans and the effects of the American Revolution to Bostons iconic twentieth century skyscrapers. North End Underground: With Bostons oldest neighborhood as a backdrop, we will reveal underground activity and under the ground oddities such as the infamous Brinks heist, the pirated cherubim of Old North Church, and contents from the areas most famous privy.",5 of 5 stars,"
This tour was great! Jake was our tour guide and he was informative, knowledgeable and very engaging. Although I've lived in the area all my life, I didn't really know the story of the Back Bay (how and why it was filled in) and this tour answered all my questions. Along with the history of the Back Bay, Jake gave...


More 


"
FamilyVacationTravel,Aurora,il,,,"Boston, MA, USA,Auburn, ME, USA,Bonita Springs, FL, USA,Everglades City, FL, USA,Galena, IL, USA,Hershey, PA, USA,Schenectady, NY, USA,",[],"Spirit of Boston, Boston"," Boat Tours
","Come aboard Spirit of Boston for a unique mix of dining, dancing, entertainment and views. Cruising year-round from Boston's historic Seaport District, Spirit offers lunch, dinner, cocktail and holiday cruises, plus dozens of themed cruises.",5 of 5 stars,"
As a special treat for a tired family at the end of an exhausting week of college visits on the East coast, I booked a Turnabout Lobster Cruise on the Spirit of Boston for the 4th of July. Not an inexpensive experience, I was anxious about the impending forecast of rain, but was pleased to see that the lovely boat...


More 


"
HazyBoston,Boston,Massachusetts,,,"Boston, MA, USA,",[],"Spa InterContinental, Boston"," Spas
",,5 of 5 stars,"
I visited the beautiful spa at the intercontinental, and as an ""experienced"" spa goer, I was thrilled with my experience. My services were an oxygen facial and an aromatherapy massage. Both of my therapists were experienced professionals who knew their craft so well. I departed feeling as if I were on cloud 9 and the benefits still linger.
The spa...


More 


"
jomosu15,Worcester,Massachusetts,,,"Worcester, MA, USA,Boston, MA, USA,Grafton, MA, USA,Newport, RI, USA,Westborough, MA, USA,Clinton, MA, USA,Greenfield, MA, USA,Groton, CT, USA,Northborough, MA, USA,Paxton, MA, USA,Shelburne Falls, MA, USA,Sturbridge, MA, USA,",[],"Boston Strolls, Boston"," Tours
","Boston Strolls offers 90 minute walking tours highlighting the lesser known tales and trivia in three of Boston's most historic neighborhoods. Beacon Hill Uncensored: Stroll through Boston Common and the scenic streets of Beacon Hill as we discuss the seedy past of this now upscale neighborhood and the more colorful characters whose mark on history is often overlooked - a sleepwalking murderer and Boston's earliest known nudist, just to name a few! Back Bay Deconstructed: The story of the Back Bay is a comprehensive look at Bostons history, exploring geography, immigration, and technology. By examining this Victorian era transformation, we will link Winthrops Puritans and the effects of the American Revolution to Bostons iconic twentieth century skyscrapers. North End Underground: With Bostons oldest neighborhood as a backdrop, we will reveal underground activity and under the ground oddities such as the infamous Brinks heist, the pirated cherubim of Old North Church, and contents from the areas most famous privy.",5 of 5 stars,"
nikki was our tour guide, just four of us, great way to know more about the area as well as walking further into the north end that you probably never have seen.
"
tracyspathe,Boston,Massachusetts,Male ,,"Boston, MA, USA,Somerville, MA, USA,Dania Beach, FL, USA,Marshfield, MA, USA,Addis Ababa, Ethiopia,Alexandria, Egypt,Amsterdam, The Netherlands,Anaheim, CA, USA,Anchorage, AK, USA,Annapolis, MD, USA,Aosta, Italy,Arlington, VA, USA,","[u'My wife and I enjoy med/large ship cruising. We\'ve covered the Mediterrean, Caribbean, Baltic, Panama Canal and Alaska to date. Our next trip is planned to cover the tip of So. Amer and Cape Horn. Cruising includes many of the elements shown in the following category; a nice and convenient genre. Unpack once and be in a different port or country the next day. Liners Include all the ""comforts of home"", great food, great entertainment, casino (if that\'s your poison), etc.,etc. Although we live at the ocean we are not really beach people but love the water. ']","Spirit of Boston, Boston"," Boat Tours
","Come aboard Spirit of Boston for a unique mix of dining, dancing, entertainment and views. Cruising year-round from Boston's historic Seaport District, Spirit offers lunch, dinner, cocktail and holiday cruises, plus dozens of themed cruises.",5 of 5 stars,"
On a recent Saturday a family group of fifteen, ages 5 to 75, celebrated grandfather's 75th birthday for a luncheon and harbor cruise on the ""Spirit of Boston"". It was a perfect day, weather-wise. The luncheon, served after the ship got underway, was delicious and well managed. Although underway while dining, the visibility was excellent-didn't miss a sight and they...


More 


"
Ahollywood,,,,,"Boston, MA, USA,",[],"Boston Sea Lightning, Boston",,"Boston Sea Lightning Speedboat Adventure, the newest and most exciting tour on Boston Harbor. Feel the raw power, speed, wind and excitement on Bostons Sea lightning Speedboat. Climb aboard and get ready for an exciting 60 minutes tour of Bostons historic waterfront. Once we clear the no wake zone, its time to pick up the speed, blast the music and have some Fun. Boston Sea Lightning will navigate its way to JFK Library and Fort Independence while passing many of the small islands that dot Boston harbor. On our return, enjoy the many historical harbor sites such as the Nantucket Light Ship, the USS Constitution, Tea Party Ship and Museum and the amazing Boston skyline. Its a perfect balance of speed and sightseeing. Its PURE Exhilarating fun.",5 of 5 stars,"
My wife and I are boaters and wanted a true powerboat experience. The sea rocket was a great time. You start with a slow glide through the harbor checking out the sights. As soon as you reach the outer harbor buoy, hold on. The rocket skated across the waves at about 45 until we took a right turn towards JFK...


More 


"
AuroraVaca,Jacksonville,Florida, female , 25-34 ,"Sedona, AZ, USA,Jacksonville, FL, USA,Boston, MA, USA,Las Vegas, NV, USA,Saint Augustine, FL, USA,Savannah, GA, USA,Twentynine Palms, CA, USA,Alexandria, VA, USA,Blacksburg, VA, USA,Buffalo, NY, USA,Clarksville, TN, USA,Fort Campbell, KY, USA,",[],"Boston Sea Lightning, Boston",,"Boston Sea Lightning Speedboat Adventure, the newest and most exciting tour on Boston Harbor. Feel the raw power, speed, wind and excitement on Bostons Sea lightning Speedboat. Climb aboard and get ready for an exciting 60 minutes tour of Bostons historic waterfront. Once we clear the no wake zone, its time to pick up the speed, blast the music and have some Fun. Boston Sea Lightning will navigate its way to JFK Library and Fort Independence while passing many of the small islands that dot Boston harbor. On our return, enjoy the many historical harbor sites such as the Nantucket Light Ship, the USS Constitution, Tea Party Ship and Museum and the amazing Boston skyline. Its a perfect balance of speed and sightseeing. Its PURE Exhilarating fun.",5 of 5 stars,"
Came to Boston with my 10 year old and we had a blast!!! Driver zoomed through the harbor, did donuts and made us laugh. A lot of fun!!
"
Shuttlegal,Merrimack,New Hampshire,,,"Boston, MA, USA,Candia, NH, USA,Manchester, NH, USA,Merrimack, NH, USA,",[],"Boston Sea Lightning, Boston",,"Boston Sea Lightning Speedboat Adventure, the newest and most exciting tour on Boston Harbor. Feel the raw power, speed, wind and excitement on Bostons Sea lightning Speedboat. Climb aboard and get ready for an exciting 60 minutes tour of Bostons historic waterfront. Once we clear the no wake zone, its time to pick up the speed, blast the music and have some Fun. Boston Sea Lightning will navigate its way to JFK Library and Fort Independence while passing many of the small islands that dot Boston harbor. On our return, enjoy the many historical harbor sites such as the Nantucket Light Ship, the USS Constitution, Tea Party Ship and Museum and the amazing Boston skyline. Its a perfect balance of speed and sightseeing. Its PURE Exhilarating fun.",5 of 5 stars,"
After a day of shopping and strolling around Boston, my two teens and I took the 3:00 pm Sea Lightning Harbor ""cruise"". Once out of the no wake zone, this becomes a real adrenaline rush experience. The captain slams this boat into high gear doing donuts, deliberately looking for large waves from other boats to ride over, and just plain...


More 


"
Ripchen,Tampa,Florida, male , 50-64 ,"Tampa, FL, USA,Fort Myers Beach, FL, USA,Key West, FL, USA,Green Bay, WI, USA,Captiva Island, FL, USA,Charlottetown, Prince Edward Island, Canada,Philadelphia, PA, USA,Brandon, FL, USA,Healdsburg, CA, USA,San Juan, Puerto Rico,Boston, MA, USA,Clearwater, FL, USA,",[u'amateur photographer '],"Liberty Fleet of Tall Ships, Boston"," Stairs / lift, Bathroom facilities ",Set sail with Boston's Tall Ships and view the harbor while under sail. The Liberty Fleet is Boston's premier tall ship sailing company. You'll be invited to help set the sails and can ask the captain to take a turn at the helm. Come relax and enjoy a beautiful harbor sail with the Liberty Fleet.,5 of 5 stars,"
We had planned to entertain customers with a harbor cruise with Liberty. The morning of the cruise they had a problem with the ship we had reserved which would have ruined the event but they provided us with great service by finding another company to host our event. Based on this alone, it is worth using this company when they...


More 


"
Realbert,Zurich,Zurich,,,"Santa Margherita Ligure, Italy,Florence, Italy,Milan, Italy,Boston, MA, USA,Lausanne, Switzerland,Messina, Italy,Muscat, Oman,Rome, Italy,Sirmione, Italy,",[],"Spirit of Boston, Boston"," Boat Tours
","Come aboard Spirit of Boston for a unique mix of dining, dancing, entertainment and views. Cruising year-round from Boston's historic Seaport District, Spirit offers lunch, dinner, cocktail and holiday cruises, plus dozens of themed cruises.",5 of 5 stars,"
The cruise was recommended to us by the concierge of our hotel and we had high expectation. However we did find troubles since the beginning. Our reservation was made for the wrong day (the concierge clearly stated the day before, btw), but that was sorted out.
After that we went into and the dinner started. The buffet was not exactly...


More 


"
fellowtraveler27,Somerville,Massachusetts, female , 25-34 ,"Portland, OR, USA,Calistoga, CA, USA,Boston, MA, USA,Oranjestad, Aruba,Vernon, NJ, USA,Alappuzha, India,Miami, FL, USA,Munnar, India,Seattle, WA, USA,Bar Harbor, ME, USA,Camden, ME, USA,Naxos Town, Greece,","[u""I have been lucky enough to travel to amazing locations around the world. I care about natural beauty, customer service, inclusive and welcoming hospitality, and opportunities to understand local culture. I try to ride horses in most locations and also try as many spas as possible. I have a long bucket list and love tripadvisor for finding the right hotels and resorts for me. I'm happy to answer questions about any locations I've reviewed. ""]","Spa InterContinental, Boston"," Spas
",,5 of 5 stars,"
I wanted a Friday evening spa night and tried some of the best-rated spas in Boston, including the Spa InterContinental. They had the best availability and amenities - including a full heated pool, so I booked a 90-min massage. I was very impressed with the whole experience. The staff was diverse and very friendly. The pool is very pretty and...


More 


"
impulse22281,Westport,Massachusetts,,,"Boston, MA, USA,Las Vegas, NV, USA,New York City, NY, USA,Cambridge, MA, USA,New Bedford, MA, USA,Orlando, FL, USA,Wading River, NY, USA,Canton, MA, USA,Dedham, MA, USA,Groton, CT, USA,Mystic, CT, USA,Providence, RI, USA,",[],"Boston Sea Lightning, Boston",,"Boston Sea Lightning Speedboat Adventure, the newest and most exciting tour on Boston Harbor. Feel the raw power, speed, wind and excitement on Bostons Sea lightning Speedboat. Climb aboard and get ready for an exciting 60 minutes tour of Bostons historic waterfront. Once we clear the no wake zone, its time to pick up the speed, blast the music and have some Fun. Boston Sea Lightning will navigate its way to JFK Library and Fort Independence while passing many of the small islands that dot Boston harbor. On our return, enjoy the many historical harbor sites such as the Nantucket Light Ship, the USS Constitution, Tea Party Ship and Museum and the amazing Boston skyline. Its a perfect balance of speed and sightseeing. Its PURE Exhilarating fun.",5 of 5 stars,"
This was definitely a great time. I've never experience anything like it before. The boat's captain definitely has a good time driving it, and this thing has some serious speed. Highly recommend.
"
David16307,Houston,Texas, male , 50-64 ,"New Orleans, LA, USA,Brookline, MA, USA,Canon City, CO, USA,Santa Fe, NM, USA,Boston, MA, USA,Houston, TX, USA,",[],"Spirit of Boston, Boston"," Boat Tours
","Come aboard Spirit of Boston for a unique mix of dining, dancing, entertainment and views. Cruising year-round from Boston's historic Seaport District, Spirit offers lunch, dinner, cocktail and holiday cruises, plus dozens of themed cruises.",5 of 5 stars,"
We took a brunch harbor cruise with my wife, son and daughter in law and 6 yr old twin grandkids. It was great fun! The buffet was quite good. The staff was great and the cruise was interesting the ship is enclosed but has outside areas. We all enjoyed it very much.
"
karlynn4,London,United Kingdom,,,"Boston, MA, USA,Mawgan Porth, UK,Agen, France,Alicante, Spain,Anaheim, CA, USA,Atlanta, GA, USA,Auckland, New Zealand,Baltimore, MD, USA,Banff, Alberta, Canada,Bangor, ME, USA,Bar Harbor, ME, USA,Bath, UK,",[],"Segway of Boston, Boston"," Segway Tours
",,5 of 5 stars,"
We had a 2 hr trip with these guys it was ok compared to other places where we have been and done this kind of activity. Dont go if you want to take your own photo's of the sites as they wont allow this, but the guide takes random photo's and they expect you to pay for this privilage when...


More 


"
redbear379,Boston,Massachusetts,,,"Boston, MA, USA,",[],"Boston Sea Lightning, Boston",,"Boston Sea Lightning Speedboat Adventure, the newest and most exciting tour on Boston Harbor. Feel the raw power, speed, wind and excitement on Bostons Sea lightning Speedboat. Climb aboard and get ready for an exciting 60 minutes tour of Bostons historic waterfront. Once we clear the no wake zone, its time to pick up the speed, blast the music and have some Fun. Boston Sea Lightning will navigate its way to JFK Library and Fort Independence while passing many of the small islands that dot Boston harbor. On our return, enjoy the many historical harbor sites such as the Nantucket Light Ship, the USS Constitution, Tea Party Ship and Museum and the amazing Boston skyline. Its a perfect balance of speed and sightseeing. Its PURE Exhilarating fun.",,"
The ride was good. We lucked out and the weather cooperated. Don't waste $20 for a picture!! They use an iPhone and then give you a card with dropbox login info. so you can download the photo yourself. Take the picture yourself and save your $. (In my case, they must have deleted the photos- I sent emails that were...


More 


"
Cm4038,,,,,"Amherst, MA, USA,Boston, MA, USA,Northborough, MA, USA,Provincetown, MA, USA,",[],"Segway of Boston, Boston"," Segway Tours
",,5 of 5 stars,"
I lived in Boston for 10 years, but decided to do the tour from the Museum of Science on a whim. Natalie was a knowledgable and gracious guide to sights around the Cambridge area I had never noticed before. The training was helpful and riding the Segway was really easy and fun. We were allowed to stop and take pictures...


More 


"
mitstud,Cambridge,Massachusetts,,,"Boston, MA, USA,Dallas, TX, USA,",[],"Segway of Boston, Boston"," Segway Tours
",,5 of 5 stars,"
My girlfriend and I took the one-hour tour of the Cambridge area, starting from the Museum of Science. It started with a 20-minute introduction to the segways and brief instruction on riding them. It was very easy to pick up and didn't require much time at all (group of five people on the tour). We set out on a tour...


More 


"
NinaPintaStaMaria,Los Angeles,California,,,"London, UK,Holbox Island, Mexico,Boston, MA, USA,Brisbane, Australia,Los Angeles, CA, USA,Oxon Hill, MD, USA,Atlanta, GA, USA,Hanover, NH, USA,Hong Kong, China,Paradise Valley, AZ, USA,Richmond, VA, USA,Scottsdale, AZ, USA,",[],"Liberty Fleet of Tall Ships, Boston"," Stairs / lift, Bathroom facilities ",Set sail with Boston's Tall Ships and view the harbor while under sail. The Liberty Fleet is Boston's premier tall ship sailing company. You'll be invited to help set the sails and can ask the captain to take a turn at the helm. Come relax and enjoy a beautiful harbor sail with the Liberty Fleet.,5 of 5 stars,"
I registered online, mid-afternoon, for a mid-day sail, the next day. The email confirmation didn't have directions. So, the next day, I got to the wharf and had to ask around where to go. There was nobody at the stand with their logo. Nearly at the time that would have been the departure, someone arrived and we were told that...


More 


"
prancer95,Natick,Massachusetts, female , 25-34 ,"Kapaa, HI, USA,Niagara Falls, Ontario, Canada,Luray, VA, USA,Middletown, CT, USA,Atlantic City, NJ, USA,Boston, MA, USA,Dennis Port, MA, USA,Dover, VT, USA,Edgartown, MA, USA,Eleele, HI, USA,Fairfield, CA, USA,Franklin, MA, USA,",[],"Segway of Boston, Boston"," Segway Tours
",,5 of 5 stars,"
My boyfriend and I took the one-hour tour of the Cambridge area which started from the Museum of Science. They had a deal where the tour was half off. We live in Ma (my boyfriend even works in Cambridge and see these tours daily) so we were more interested in the experience of riding a Segway than a tour of...


More 


"
NKOTBuckeye,,,,,"Boston, MA, USA,",[],"BH Boston Tours- Day Tours, Boston",,Private walking tours that focus on the history of Boston as it relates to the group New Kids On the Block.,5 of 5 stars,"
What a fun experience! BH Tours is professional with the planning and execution, but go out of their way to make the tour personal. Awesome! I highly recommend!!
"
ryee38211,Florissant,Missouri,,,"Boston, MA, USA,Detroit, MI, USA,New York City, NY, USA,Chicago, IL, USA,Honolulu, HI, USA,Washington DC, DC, USA,York Beach, ME, USA,Ensenada, Mexico,Fargo, ND, USA,Great Smoky Mountains National Park, TN, USA,Mackinac Island, MI, USA,Ann Arbor, MI, USA,",[],"Segway of Boston, Boston"," Segway Tours
",,5 of 5 stars,"
A great way to tour the city. A must try! We saw parts of the city that we didn't know about. The 2 hour tour was about just right and Captain Matt was wonderful and a great guide.
"
berg3,washington,dc, female , 50-64 ,"Washington DC, DC, USA,Baltimore, MD, USA,Melbourne, Australia,San Francisco, CA, USA,New Haven, CT, USA,Aberdeen, UK,Boston, MA, USA,Sperryville, VA, USA,Washington, VA, USA,Keswick, VA, USA,",[],"Context Boston Tours, Boston"," Tours
","Context organizes scholar-led walking tours of Boston focused on the history, culture, and art of the city. Groups are limited to six people in order to create a dynamic learning environment. With a network of historians, archaeologists, architects, and art historians, Context focuses on thematic walks that uncover Boston for the curious traveler.",5 of 5 stars,"
I highly recommend Context tours. We took one Context tour in Rome which was outstanding. I proceeded to break my foot in Rome (NOT on the Context tour!) and so Context allowed us to take another tour with them one and a half years later (this time in Boston). I appreciate Context's customer service and I also appreciate their outstanding,...


More 


"
