name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
LIETIE,Houston,Texas, female , 35-49 ,"New York City, NY, USA,Istanbul, Turkey,Las Vegas, NV, USA,Houston, TX, USA,Nuremberg, Germany,Paris, France,Honolulu, HI, USA,Munich, Germany,Dallas, TX, USA,Galveston, TX, USA,Pamukkale, Turkey,San Antonio, TX, USA,",[u'I have traveled around the world. Europe and Asia for the most part. I have set my sights on travel around the states lately. '],"Dallas Farmer's Market, Dallas"," Bathroom facilities, Food available for purchase ","For six decades, the Dallas Farmers Market has been a fixture in downtown Dallas. It has grown into a true Texas treasure, as one of the largest public markets of its type in the country. The Dallas Farmers Market is a one-stop shop for all your produce, meat, floral and specialty-food needs. The Market is open 7 days a week from 8:00am to 5:00pm.",5 of 5 stars,"
I go here every time I am in the Dallas area. I have always found such a great selection of fresh produce and dairy items. On this visit I purchased a balsamic vinegar, produce and cheese all of the items were so flavorful. I normally have corn on the cob that is so sweet and crunch that you can eat...


More 


"
addtraveler10101,addtraveler10101,addtraveler10101,,,"London, UK,Barcelona, Spain,New York City, NY, USA,Plano, TX, USA,Paris, France,Cuenca, Ecuador,Munich, Germany,Quito, Ecuador,Richardson, TX, USA,Cologne, Germany,Frisco, TX, USA,Las Vegas, NV, USA,",[],"Dallas Farmer's Market, Dallas"," Bathroom facilities, Food available for purchase ","For six decades, the Dallas Farmers Market has been a fixture in downtown Dallas. It has grown into a true Texas treasure, as one of the largest public markets of its type in the country. The Dallas Farmers Market is a one-stop shop for all your produce, meat, floral and specialty-food needs. The Market is open 7 days a week from 8:00am to 5:00pm.",5 of 5 stars,"
Went to the market expecting great things from all the renovation hype. Nothing great. Most of the fruit and veggie folks are gone. The prices seem higher to me as well. Hope this upgrade and renovation doesn't put the market out of business. Who's idea was this anyway? If it ain't broken...
"
girlgallonglaze,,,,,"Colorado Springs, CO, USA,San Antonio, TX, USA,Dallas, TX, USA,Canon City, CO, USA,Memphis, TN, USA,Muskogee, OK, USA,Orlando, FL, USA,",[],"Hiatus Spa + Retreat, Dallas"," Spas
",,5 of 5 stars,"
We booked the ""mani-pedi spa"". Impressive from the moment we arrived. We were whisked to a private waiting area-clean, contemporary, dimmed lights, water, tea, -""Would you like to change into a spa robe""? They even found a soda for my pop-drinking daughter. And the treatment-zero gravity chairs, Bose headphones, warm blanket..and that's just the beginning. Want to defuse a stressful...


More 


"
Art_L0ver,Austin,Texas, female , 50-64 ,"Dallas, TX, USA,Austin, TX, USA,Christiansted, U.S. Virgin Islands,Houston, TX, USA,San Antonio, TX, USA,Alpine, TX, USA,Lake Louise, Alberta, Canada,Vail, CO, USA,Fort Worth, TX, USA,Friday Harbor, WA, USA,Gruene, TX, USA,Portland, OR, USA,","[u'Fortunately I began my love of travel as a young teen. Obsorbing the culture and learning the details of each location has been one of my top blessings in life. Whenever I am about to spend too much on a pair of shoes, I think ""save it for my next adventure"" and walk on by. ']","Hiatus Spa + Retreat, Dallas"," Spas
",,5 of 5 stars,"
We had a mess up with our plans that day and Hiatus Spa to the rescue. Our scrub, facial, massages, and pedicure were well done, relaxing and the staff went above the call of duty to please us. THANK YOU ALL again.
"
farrkristin,Fort Worth,Texas, female , 25-34 ,"Fort Worth, TX, USA,Quito, Ecuador,Guayaquil, Ecuador,Cuenca, Ecuador,Otavalo, Ecuador,Playas, Ecuador,Puyo, Ecuador,Cotopaxi Province,Fredericksburg, TX, USA,Zamora, Ecuador,Loja, Ecuador,Machalilla National Park, Ecuador,",[u'I am currently living and working in Ecuador as a Peace Corps Volunteer in the program of Natural Resource Conservation. '],"Dallas Farmer's Market, Dallas"," Bathroom facilities, Food available for purchase ","For six decades, the Dallas Farmers Market has been a fixture in downtown Dallas. It has grown into a true Texas treasure, as one of the largest public markets of its type in the country. The Dallas Farmers Market is a one-stop shop for all your produce, meat, floral and specialty-food needs. The Market is open 7 days a week from 8:00am to 5:00pm.",5 of 5 stars,"
The Dallas Farmer's Market is a great way to spend a Saturday morning. Show up hungry and sample your way through the stalls. You can also purchase freshly-made food from a few vendors located within the market.
While the market is a bit small it does give visitors and shoppers a great opportunity to buy locally produced produce. Prices are...


More 


"
The_Wanderlusty,Dallas,Texas, , 25-34 ,"Dallas, TX, USA,Las Vegas, NV, USA,London, UK,Los Angeles, CA, USA,New Orleans, LA, USA,Cozumel, Mexico,Paris, France,San Francisco, CA, USA,Laughlin, NV, USA,Redondo Beach, CA, USA,Berlin, Germany,Hermosa Beach, CA, USA,","[u'We Live to Travel...Travel to live. My wife and I are hardcore travel junkies, often found in random places around the world. We both work in the Advertising Industry. We are young, We are Free and We are Searching for Adventure.\nwww.thewanderlusty.com ']","Dallas Farmer's Market, Dallas"," Bathroom facilities, Food available for purchase ","For six decades, the Dallas Farmers Market has been a fixture in downtown Dallas. It has grown into a true Texas treasure, as one of the largest public markets of its type in the country. The Dallas Farmers Market is a one-stop shop for all your produce, meat, floral and specialty-food needs. The Market is open 7 days a week from 8:00am to 5:00pm.",5 of 5 stars,"
The DFM is a great place to stop and grab some fresh local and organic produce. You can taste some of the fruits and veggies before you buy and the prices are much better than the supermarket. ::tip:: be sure to check which vendor you buy from as some are commercial growers. Make sure your vendor is a ""local"" Texas...


More 


"
Lisamg01,Dallas,Texas, female , 25-34 ,"Dallas, TX, USA,Biloxi, MS, USA,Plano, TX, USA,Alexandria, LA, USA,Nacogdoches, TX, USA,Long Beach, MS, USA,Ocean Springs, MS, USA,Richardson, TX, USA,Allen, TX, USA,Pineville, LA, USA,Addison, TX, USA,D'Iberville, MS, USA,","[u'Grew up in Nacogdoches, TX. Served active duty in the Coast Guard for 8 years. Now serving the Air Force reserves and working full time at a university. I enjoy reveiwing places that I have been to since I hold respect to others in high regards. Pretty much everywhere I go, i try and write a review on my experience. I love writing raving reviews and hate it when I have to write bad reviews. For some reason since 2013, customer services seems to be not up to par like it used to be. I definitely hope this changes. Keep your eyes out, because if I come to your business, and its on Trip Advisor, I definitely will be posting my review! ']","Dallas Farmer's Market, Dallas"," Bathroom facilities, Food available for purchase ","For six decades, the Dallas Farmers Market has been a fixture in downtown Dallas. It has grown into a true Texas treasure, as one of the largest public markets of its type in the country. The Dallas Farmers Market is a one-stop shop for all your produce, meat, floral and specialty-food needs. The Market is open 7 days a week from 8:00am to 5:00pm.",5 of 5 stars,"
We love the farmers market! We recently started eating healthier so we started coming here to buy fruits and vegetables. All booths provided their name and location of their farm. Some even provided business cards. It was hard to choose which booth to buy from because most were selling the same items since this is for local farmers. Lots of...


More 


"
EddyBadrina,Dallas,Texas,,,"Dallas, TX, USA,",[],"Hiatus Spa + Retreat, Dallas"," Spas
",,5 of 5 stars,"
Love their masseuse staff, and if you get regular massages, the H Circle membership is worth the money.
"
13drawers,Dallas,Texas,,,"Las Vegas, NV, USA,Hot Springs, AR, USA,Kerrville, TX, USA,Dallas, TX, USA,Kansas City, MO, USA,Allen, TX, USA,Newport Beach, CA, USA,Tustin, CA, USA,",[],"Hiatus Spa + Retreat, Dallas"," Spas
",,5 of 5 stars,"
I have been fortunate ""spa-er""many times at Hiatus Spa in Dallas. The experiences have all been excellent-both the facials and massages. Tiffany always provides a massage better than any other I have received anywhere else.
"
mgrp,Tucson,Arizona, female , 25-34 ,"Las Vegas, NV, USA,Tucson, AZ, USA,Chicago, IL, USA,St. John's, Antigua and Barbuda,Barcelona, Spain,New Orleans, LA, USA,Avalon, CA, USA,Milan, Italy,New York City, NY, USA,Pisa, Italy,Scottsdale, AZ, USA,Antigua, Antigua and Barbuda,",[],"Minute Suites, Dallas",,,5 of 5 stars,"
I became stranded overnight in the DFW airport around 10PM. My flight the next day left at 5:30AM, so it felt silly to leave the airport, hail a taxi and sleep for four hours in an off site hotel. As I wasn't thrilled with the price of the Hyatt, Minute Suites fit the bill for six hours of sleep. I...


More 


"
KeithVFischer,Paris,France, male , 35-49 ,"Bordeaux, France,Barcelona, Spain,Dallas, TX, USA,Dublin, Ireland,Imerovigli, Greece,Meursault, France,Montreal, Quebec, Canada,Mykonos Town, Greece,Acapulco, Mexico,Amsterdam, The Netherlands,Anaheim, CA, USA,Anchorage, AK, USA,",[],"Minute Suites, Dallas",,,5 of 5 stars,"
After being up for 20 hours and another a 10 hour delay in my travel, I decided to wander from the Admiral's club to try the minutes suite for a 3 hour nap horizontally.
Friendly staff greeted me and I paid ~110 for the three hours. The room was cold, making the couch and sort of rubbery pillows cold as...


More 


"
Tummers09,West Jordan,Utah,,,"Dallas, TX, USA,",[],"Minute Suites, Dallas",,,5 of 5 stars,"
My wife and I stayed at Minute Suites when we were layover'd in DFW over night. The receptionist was very cordial, and we were going to pay for a whole night to save since it is $34 an hour, but 120-something for the night. We ended up staying 5 hours for $98 or something, which was nice. The receptionist even...


More 


"
localgalfmb,Ft. Myers Beach,Fl., female , 35-49 ,"Dallas, TX, USA,Fort Myers Beach, FL, USA,Madrid, Spain,Palm Beach, FL, USA,St Gilgen, Austria,Victoria, British Columbia, Canada,Atlanta, GA, USA,Baiona, Spain,Barcelona, Spain,Biarritz, France,Bloomington, IL, USA,Chicago, IL, USA,","[u'I love to travel...to see new places, meet new people. It gives me great joy to discover a new place. ']","Minute Suites, Dallas",,,5 of 5 stars,"
Ultimately had the good fortune of missing my connecting flight because it have me the chance to try minute suites. I decided the indulgence was worth every penny.
Ms. Season Homes was the young woman who made it work for me giving me the extra 15 minutes I needed to make it the perfect nap! She was very kind and...


More 


"
Bigbirdauto11,,,,,"Cookeville, TN, USA,Dallas, TX, USA,Grove, OK, USA,Nashville, TN, USA,Playa del Carmen, Mexico,Concord, CA, USA,Oklahoma City, OK, USA,Davis, OK, USA,Fort Lauderdale, FL, USA,Newnan, GA, USA,Pleasant Hill, CA, USA,Puerto Aventuras, Mexico,",[],"Deep Ellum Center for the Arts, Dallas",,,5 of 5 stars,"
The art festival was 6 blocks of great art, fun food and some great music..as we strolled we found many artist that don't make the Oklahoma circuit that probably should..
"
crani3852,Dallas,Texas,,,"Las Vegas, NV, USA,Dallas, TX, USA,San Antonio, TX, USA,Lewisville, TX, USA,New Orleans, LA, USA,Addison, TX, USA,Arlington, TX, USA,Atlanta, GA, USA,Barcelona, Spain,Cancun, Mexico,Durant, OK, USA,Frisco, TX, USA,",[],"Grand Spa, Dallas",,,,"
I don't usually get facials when I go to a spa, I'm usually all about the massage BUT Tania at Grand Spa is the best! My husband and I had an appt to do facials, massages and pedicures and we both enjoyed every single minute of it. In regards to the facial Tania was very knowledgeable and recommended great products...


More 


"
Okie-Babs,Norman,Oklahoma,,,"Dallas, TX, USA,Norman, OK, USA,Easter Island, Chile,Istanbul, Turkey,Rothenburg, Germany,Sedona, AZ, USA,Las Vegas, NV, USA,New York City, NY, USA,Fredericksburg, TX, USA,Hilo, HI, USA,Rome, Italy,Boston, MA, USA,",[],"The Spa at the Crescent, Dallas"," Spas
",,,"
I had a 2 hour massage on a Saturday evening. I would not recommend a late massage on a Saturday. I felt the service was apathetic and ready for us to get out. When I finished the ladies in the dressing were polite and patient. But, the rest of the staff was gone and the spa was closed down! The...


More 


"
mlzoiss,Carmel,Indiana, female , 35-49 ,"Kissimmee, FL, USA,Nashville, IN, USA,Saint Francisville, LA, USA,White Castle, LA, USA,Dallas, TX, USA,Fort Worth, TX, USA,Franklin, TN, USA,Grapevine, TX, USA,Jamestown, CA, USA,Louisville, KY, USA,New York City, NY, USA,Port Sulphur, LA, USA,",[],"Ghost Tours of Dallas, Dallas",,,5 of 5 stars,"
We've been on dozens of ghost tours all over the country and this is the first where most of the tour didn't consist of any ""ghost stories"" sightings, hauntings etc. There was a story about the Ghost Adventures crew stealing one of their stories at a hotel, but during the entire walking part of the tour that was the only...


More 


"
Art_L0ver,Austin,Texas, female , 50-64 ,"Dallas, TX, USA,Austin, TX, USA,Christiansted, U.S. Virgin Islands,Houston, TX, USA,San Antonio, TX, USA,Alpine, TX, USA,Lake Louise, Alberta, Canada,Vail, CO, USA,Fort Worth, TX, USA,Friday Harbor, WA, USA,Gruene, TX, USA,Portland, OR, USA,","[u'Fortunately I began my love of travel as a young teen. Obsorbing the culture and learning the details of each location has been one of my top blessings in life. Whenever I am about to spend too much on a pair of shoes, I think ""save it for my next adventure"" and walk on by. ']","The Spa at the Crescent, Dallas"," Spas
",,,"
......AND that is just the beginning of this terrible experience. This is my 1st ""terrible"" rating ~ I can usually find redeeming factors, we all have a bad day. This is far and beyond BAD! On May 16th celebrating ""Mother's Day Week"" we returned to this Spa as we have many years past.
First, the staff needed a good face...


More 


"
SG425,Dallas,Dallas, Female ,,"Las Vegas, NV, USA,Maui, HI, USA,Sedona, AZ, USA,San Francisco, CA, USA,Hot Springs, AR, USA,Fredericksburg, TX, USA,Dallas, TX, USA,Wailea, HI, USA,Lahaina, HI, USA,Napa, CA, USA,Bossier City, LA, USA,New Braunfels, TX, USA,",[],"The Spa at the Crescent, Dallas"," Spas
",,,"
Had a $25 spa finder GC and needed a pedicure so decided to make a day of it and go to the Spa at the Crescent since I had always wanted to try it.
My first impression: it's dated and a little shabby given its reputation and the common areas are very noisy. The main room where you wait for...


More 


"
tiffypoo,Charlotte,NC,,,"Dallas, TX, USA,",[],"Susan Taylor Tours, Dallas",,,5 of 5 stars,"
My husband and I recently spent a few days in Dallas when he had to attend a business meeting. One of the meeting planners had arranged for the employees and their spouses to go on a culinary tour. Most of us expected Tex-Mex and barbeque, but it was a real eye-opener!
The husband & wife tour guides took us to...


More 


"
AlmostaJetsetter,Dallas,Texas,,,"San Jose del Cabo, Mexico,Paris, France,Puerto Vallarta, Mexico,London, UK,Nuevo Vallarta, Mexico,Bora Bora, French Polynesia,Dallas, TX, USA,Mykonos, Greece,Nice, France,Rome, Italy,Praiano, Italy,Agios Ioannis Diakoftis, Greece,",[],"The Spa at the Crescent, Dallas"," Spas
",,,"
My husband bought me a gift card for a spa day at Spa at the Crescent. The staff is extremely friendly, helpful, and accommodating. In the locker room, there are attendants who are there for your every need. They provide you with water, tea, and fresh fruit cups. Robes are nice and plush. I saw the fitness facilities, which looked...


More 


"
bossyEastTexas,East Texas,East Texas, female , 35-49 ,"Las Vegas, NV, USA,Seattle, WA, USA,Boston, MA, USA,Cape Porpoise, ME, USA,Galveston, TX, USA,Lititz, PA, USA,Dallas, TX, USA,Hot Springs, AR, USA,Plano, TX, USA,South Yarmouth, MA, USA,York Harbor, ME, USA,Kennebunkport, ME, USA,",[],"The Spa at the Crescent, Dallas"," Spas
",,,"
I love the Crescent Court. I've stayed in the hotel, dined and indulged here, but this was my first time in the spa. I would imagine, in it's newer years, it was very nice, but at present, it desperately needs renovating. It stays true to the hotel dcor of marble and gold. The ladies lounge area was less than welcoming....


More 


"
PixieMama,Dallas,Texas,,,"Dallas, TX, USA,Houston, TX, USA,Austin, TX, USA,Dana Point, CA, USA,Laguna Beach, CA, USA,Minneapolis, MN, USA,Southlake, TX, USA,Arlington, TX, USA,Beverly Hills, CA, USA,Bloomington, MN, USA,Mehlville, MO, USA,Orlando, FL, USA,",[],"The Spa at the Crescent, Dallas"," Spas
",,,"
I have been to this spa several times because of the excellent service. The ambiance, on the other hand... well, let's just say that it's a good thing that the service is impeccable. The spa itself is located down in the basement... way down in the basement, below the basement gym. So, I guess then the spa is in the...


More 


"
hlgrimes5,keller,tx,,,"Austin, TX, USA,Dallas, TX, USA,Golden, CO, USA,Fort Worth, TX, USA,Arlington, TX, USA,Keller, TX, USA,Longview, TX, USA,Westlake, TX, USA,Stillwater, OK, USA,",[],"King Spa & Sauna, Dallas"," Spas
",,5 of 5 stars,"
I bought my husband and I passes on Groupon. Wasn't sure what to expect. But now I wish we had gone earlier and stayed later! Tons of things to do that are included in the general admission and then an large assortment of spa services, traditional and some Korean based. They give a tour of facility. Definately do that. Different...


More 


"
Sheilakeel,Rancho Cucamonga,Rancho Cucamonga, female , 65+ ,"Santa Barbara, CA, USA,Dallas, TX, USA,Las Vegas, NV, USA,Cannon Beach, OR, USA,Denver, CO, USA,Louisville, KY, USA,Portland, OR, USA,Alexandria, VA, USA,Boulder City, NV, USA,Oakhurst, CA, USA,Carmel, CA, USA,Los Angeles, CA, USA,",[],"Fun Dallas Tours, Dallas"," Tours
","Since 1997, Fun Dallas Tours has been the best source in Dallas and Fort Worth for group and private tours. Our guides are dedicated professionals who make your visit unique, with local history, fun facts, and an in-depth knowledge that only comes from years of living in North Texas.",5 of 5 stars,"
We took a 75 minute Dallas highlight tour which turned out to be about 2 1/4 hours! We had a small van with 5 people which was just perfect. Our tour guide, Shane, was a most informative tour guide. Shane knows an amazing amount of information about Dallas history and the shooting of president Kennedy. In fact, he talked almost...


More 


"
Dee996,Birmingham,United Kingdom, Female ,,"Dallas, TX, USA,Birmingham, UK,",[],"Dallas City Tour, Dallas",,,5 of 5 stars,"
We took a combined city/JFK tour on our first day in Dallas. As we were in the middle of an autumn week-day the tour wasn't busy but this did not diminish the enthusiasm or service of our guide Ricardo. Firstly we went round the city and learnt lots of interesting stuff about Dallas. It was also very useful to learn...


More 


"
Senegirl,Dallas,Texas,,,"Dallas, TX, USA,Albuquerque, NM, USA,Amarillo, TX, USA,Annapolis, MD, USA,Arlington, VA, USA,Atlanta, GA, USA,Austin, TX, USA,Baltimore, MD, USA,Biloxi, MS, USA,Bloomington, MN, USA,Boston, MA, USA,Boulder, CO, USA,",[],"Move Studio, Dallas",,,5 of 5 stars,"
I've been attending classes at Move Studio for over 10 years now! I keep coming back because of several factors: the atmosphere is so friendly and inviting, the instructors are top notch, and the class offerings are varied and rich. I love this studio; I wouldn't go anywhere else!
"
2morrows,Port Coquitlam,Canada, female , 50-64 ,"Vancouver, British Columbia, Canada,Fort Worth, TX, USA,Beijing, China,London, UK,Bath, UK,Dunedin, New Zealand,Port Coquitlam, British Columbia, Canada,Dallas, TX, USA,Hobart, Australia,Kusadasi, Turkey,Padua, Italy,Shanghai, China,",[],"Big D Fun Tours, Dallas"," Tours
","WELCOME TO BIG D FUN TOURS We operate Dallas' premier sightseeing tours in our classic ""Old-Time red Trolleys. Known as ""BIG D"" Dallas has played a crucial role in the story of America. See more than 30 Attractions on our 75 min city tour. OR Go experience one of the darkest days in US history and take the JFK Trolley Tour. Big D Fun Tours is the best first thing to do in Dallas!",5 of 5 stars,"
The JFL Trolley Tour was an outstanding tour. The guide, Mike, was very knowledgeable and entertaining. He brought the last day of Kennedy era into perspective. It was a very enjoyable way to learn some history including many facts we didn't know. Tour follows the Kennedy cavalcade through Dallas on that fateful day.
Highly recommended.
"
BlessedMan1,Lubbock,Texas, male , 35-49 ,"Lubbock, TX, USA,Dallas, TX, USA,Ruidoso, NM, USA,Albuquerque, NM, USA,Amarillo, TX, USA,Amsterdam, The Netherlands,Anaheim, CA, USA,Asheville, NC, USA,Astoria, OR, USA,Atlanta, GA, USA,Augusta, GA, USA,Austin, TX, USA,",[],"Food Tours of America, Dallas"," Walking tours
","Enjoy amazing food while soaking up Dallas history on our food tasting and cultural walking tours. Come hungry, because on our Uptown Dallas tours we serve up generous tasting plates in our favorite casual local restaurants. Our tours are enough for lunch! In addition to our sit-down restaurant tastings and entertaining Dallas commentary, some of our tours also feature several historic attractions unique to Uptown such as the McKinney Avenue antique trolleys. Uptown Dallas is just one mile north of downtown Dallas, minutes from most hotels and convention center. We specialize in public tours and private group events. Tours often sell out, advance purchase required.",5 of 5 stars,"
My wife and I were in Dallas for a conference and wanted to try something a little differentwe absolutely made the RIGHT choice! We had so much fun walking around the Uptown area and trying the amazing food at the various restaurants. Every stop was a winner!!!no bad food on this tour. Jim, our tour guide, was extremely knowledgable of...


More 


"
CarlosandTracyDrane,Dallas,Texas,,,"Dallas, TX, USA,Anchorage, AK, USA,Atlanta, GA, USA,Atsugi, Japan,Augusta, GA, USA,Austin, TX, USA,Baltimore, MD, USA,Baton Rouge, LA, USA,Bethesda, MD, USA,Biloxi, MS, USA,Bronx, NY, USA,Bryan, TX, USA,",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours
","Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!""",5 of 5 stars,"
My wife and I are now convinced that a segway is the best way to take a tour. They are so much fun and you are able to cover a wider area and so many more attractions than other methods. Neither my wife nor I had ever ridden a segway and are pretty awkward when it comes to anything physical....


More 


"
Gooseygoose62,,,,,"Dallas, TX, USA,",[],"Absinthe Lounge, Dallas",,,,"
Music was funk/old school the Saturday I went which was definitely a plus! The absinthe drink options were a little scary considering the stories I've heard but apparently the wormwood has been removed so absinthe isn't as dangerous now? This little bar looks so inconspicuous you probably would think it was closed if you just walked by. Once inside, you'll...


More 


"
dmc511,Stockton,CA,,,"San Jose, Costa Rica,Chartwell, South Africa,Airlie Beach, Australia,Singapore, Singapore,Glenwood Springs, CO, USA,Madrid, Spain,Olympic Valley, CA, USA,Seville, Spain,Stockton, CA, USA,Vail, CO, USA,Yosemite National Park, CA, USA,Athens, Greece,",[],"Segway Nation Dallas, Dallas"," Segway Tours
","Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy!",5 of 5 stars,"
I love Segway tours as you get the intimacy of a walking tour but instead of killing my feet walking and standing you get to ride these very fun devices.
CC did a very good job in providing the tour. I especially thought she did a good job of explaining the JFK assassination while we overlooked the location of the...


More 


"
Hewsmom,Oklahoma City,Oklahoma City,,,"Las Vegas, NV, USA,Oklahoma City, OK, USA,McAlester, OK, USA,Dallas, TX, USA,New Orleans, LA, USA,Seaside, FL, USA,Santa Rosa Beach, FL, USA,South Sioux City, NE, USA,Tulsa, OK, USA,Sioux City, IA, USA,Edmond, OK, USA,Frisco, TX, USA,",[],"Veritas Wine Room, Dallas",,,,"
This place is stocked to wall to wall with bottles of wine for purchase. I highly recommend it. It was a quiet place this evening-my first time here-and I would expect a wine bar to be relatively quiet. Food can be ordered a la cart, which is great when pairing with wine - cheese, meats, nuts, honey to name some...


More 


"
ssnow719,Dallas,Dallas, male , 50-64 ,"Ocho Rios, Jamaica,Puerto Morelos, Mexico,Garland, TX, USA,Playa Mujeres, Mexico,Wylie, TX, USA,Dallas, TX, USA,Kauai, HI, USA,Cabo San Lucas, Mexico,Murphy, TX, USA,Playa del Carmen, Mexico,Golden, CO, USA,Sachse, TX, USA,",[],"Segway Nation Dallas, Dallas"," Segway Tours
","Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy!",5 of 5 stars,"
A group of four of us took the noon tour on 11/1/04 and our guide Landon did a great job informing of us of all the sites that we passed and stopped at in the city of Dallas. Riding the segway was a different way to see the city and once you get the hang of riding and getting comfortable...


More 


"
MJCWRIGHT,PORTLAND OREGON,PORTLAND OREGON,,,"Haleiwa, HI, USA,Portland, OR, USA,Fort Worth, TX, USA,Cabo San Lucas, Mexico,Dallas, TX, USA,Oklahoma City, OK, USA,",[],"Segway Nation Dallas, Dallas"," Segway Tours
","Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy!",5 of 5 stars,"
Went to Texas to pick up my kid from Air Force graduation and arranged a Segway Tour thru Nation. The wife and I had done a tour of Portland Oregon and even though we live here we did learn things about our own city. So it was a great way to to see the downtown area and learn some history....


More 


"
oralallen82,Little Elm,Texas,,,"Dallas, TX, USA,",[],"Segway Nation Dallas, Dallas"," Segway Tours
","Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy!",5 of 5 stars,"
I have lived in Dallas for over 6 years and never did 1 of these tours. My friend came in from New York and I decided to do a tour. Ce Ce is an awesome tour guide she made the Fun Run Tour interesting and educational. Anytime you are in Dallas and book a tour with Segway Nation and as...


More 


"
Lhenry86,,,,,"Dallas, TX, USA,",[],"Segway Nation Dallas, Dallas"," Segway Tours
","Segway Nation offers 6 exciting segway tours daily. Our tours visit many of downtown Dallas's historic sites including the famous Dealey Plaza, JFK Memorial, Victory Park, American Airlines Center, Pioneer Plaza, City Hall, Thanks-Giving Square and much more! We have tours that accommodate everyone's interest, ranging from our Historical, Fun Facts, and Sightseeing Tours. It's truely an activity your whole family or the whole office can enjoy!",5 of 5 stars,"
CeCe is seriously the best! I was terrified to ride a Segway and she made me feel really comfortable... CeCe gave the best tour of Dallas! So knowledgeable and entertaining!!!
"
Dorkyhood,,,,,"Dallas, TX, USA,",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours
","Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!""",5 of 5 stars,"
Cyndi was an amazing teacher, and you can certainly tell that this is a truly professional company. The tour was the perfect length of time (1.5 hrs). We really enjoyed the information and the sites that she took us to. Thanks for a great time!! We recommend this to everyone we talk with!
"
JeffGeiger,Graz,Austria, male , 35-49 ,"Graz, Austria,Paris, France,Salzburg, Austria,Dublin, Ireland,Helsinki, Finland,Vienna, Austria,Fort Myers Beach, FL, USA,Orlando, FL, USA,Dallas, TX, USA,Edinburgh, UK,Bad Aussee, Austria,Cape Canaveral, FL, USA,",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours
","Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!""",5 of 5 stars,"
We did the tour in August and the guides are really awesome. It was a lot of fun to train going with the segway and it was very interesting to ride the segway in Dallas downtown. The routes are perfect and are the right balance to see sights and challenge your Segway experience.
"
suecos2014,Piscataway,United States,,,"Dallas, TX, USA,",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours
","Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!""",5 of 5 stars,"
We have toured several cities by Segway and the Dallas Segway Tours was by far the best experience. From start to finish, the tour guides glided us through safety lessons, presented us with a great history,and kept it fun and interesting. Cyndi, our tour guide was extremely knowledgeable and not to mention very sweet. We ended the day wanting to...


More 


"
