name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Jason513,Irvine,California,,,"Montreal, Quebec, Canada,San Francisco, CA, USA,",[],"Montreal Segway Experience Center, Montreal"," Segway Tours
",Glide with us at the Parc Jean-Drapeau. Choose from a variety of Segway guided tours where you can discover and experience the unique beauty and history of this world renowned attraction on a Segway Personal Transporter (PT)!,5 of 5 stars,"
Now called Ecorecreo in Parc Jean-Drapeau, a really cool thing to experience while you're here. Patient, friendly, English-speaking staff are sure to show you a good time. Highly recommend. Especially fun with a group.
"
DegliOrsi,Papeete,Papeete,,,"Giza, Egypt,Montreal, Quebec, Canada,Rio de Janeiro, Brazil,Auckland, New Zealand,Cairo, Egypt,Barcelona, Spain,Cavtat, Croatia,Dubrovnik, Croatia,Papeete, French Polynesia,Paradise Beach, Greece,Stockholm, Sweden,Ston, Croatia,",[],"Montreal Segway Experience Center, Montreal"," Segway Tours
",Glide with us at the Parc Jean-Drapeau. Choose from a variety of Segway guided tours where you can discover and experience the unique beauty and history of this world renowned attraction on a Segway Personal Transporter (PT)!,,"
Once in Montreal must visit. It is interesting to see it. people around was really friendly and helpful. there is also lot of interesting things around, everything is on walking distance.
"
Ray47,Montreal,Canada,,,"Montreal, Quebec, Canada,Brossard, Quebec, Canada,Summerside, Prince Edward Island, Canada,Alberton, Prince Edward Island, Canada,Ottawa, Ontario, Canada,Sutton, Quebec, Canada,Baddeck, Nova Scotia, Canada,Cheticamp, Nova Scotia, Canada,Miminegash, Prince Edward Island, Canada,Provincetown, MA, USA,Sydney, Nova Scotia, Canada,Alburgh, VT, USA,",[],"Fromagerie Ruban Bleu, Montreal",,,5 of 5 stars,"
We have been coming to this boutique cheese maker for almost ten years and it just gets better and better. ALL of the cheese they make is delicious, especially the cheese made from lamb milk!
And they sell all kinds of delicious products such as jams, pies, chutneys, etc. Not only that, but they are surrounded by an orchard which...


More 


"
aabcdd,,,,,"Montreal, Quebec, Canada,San Francisco, CA, USA,Calgary, Alberta, Canada,New York City, NY, USA,Markham, Ontario, Canada,North Conway, NH, USA,Brossard, Quebec, Canada,Banff National Park, Alberta, Canada,Irvine, CA, USA,Lake Louise, Alberta, Canada,Millbrae, CA, USA,Orlando, FL, USA,",[],"Tastes and Aromas of Old Montreal, Montreal",,,5 of 5 stars,"
This tour is a must do for EVERYONE! It doesnt have to be just a tourist thing to do (I'm actually born and raised in Montreal...) The different tastes they bring you to, and especially the history that you learn throughout the tour is amazing! 2.5 hours of good food and great learnings for all ages!
"
Vikimor,Vancouver,Canada, female , 50-64 ,"Vancouver, British Columbia, Canada,Montreal, Quebec, Canada,Burnaby, British Columbia, Canada,Honolulu, HI, USA,Kelowna, British Columbia, Canada,North Vancouver, British Columbia, Canada,Playa del Carmen, Mexico,San Jose del Cabo, Mexico,Coronado, CA, USA,Lahaina, HI, USA,Langley City, British Columbia, Canada,Mount Rainier National Park, WA, USA,","[u'I love world music, art, architecture & design. ']","Montreal Segway Experience Center, Montreal"," Segway Tours
",Glide with us at the Parc Jean-Drapeau. Choose from a variety of Segway guided tours where you can discover and experience the unique beauty and history of this world renowned attraction on a Segway Personal Transporter (PT)!,5 of 5 stars,"
The company has been sold to EcoRecreo. The location is in Parc Jean Drapeau on St. Helen's Island, 2 min. over the Jacques Cartier Bridge and also accessible by metro. The Segway Tour lasts for 1 hour and you do get to watch a video & practise in front of the rental office before the tour - so do get...


More 


"
Tooteroo,Portland OR,Portland OR, female , 35-49 ,"Portland, OR, USA,Montreal, Quebec, Canada,Puerto Vallarta, Mexico,Aswan, Egypt,Vancouver, WA, USA,Corbett, OR, USA,Quebec City, Quebec, Canada,Bridal Veil, OR, USA,Newberg, OR, USA,Oregon City, OR, USA,Troutdale, OR, USA,",[],"Tastes and Aromas of Old Montreal, Montreal",,,,"
Our guide (Ronald) made an excellent presentation of Old Montreal's greatest hits and had a lot to offer on both past and present food scenes. A very gentle walking pace and a few representative food samples- but more information than food. This is an excellent tour for first time visitors to Montreal.
"
Virginief1,Cannes,France, female , 25-34 ,"Paris, France,Montpellier, France,Montreal, Quebec, Canada,London, UK,Barcelona, Spain,Venice, Italy,Akumal, Mexico,Cannes, France,Le Grau-du-Roi, France,Marne-la-Vallee, France,Mougins, France,Nice, France,",[],"Caleche Rides in Old Montreal, Montreal"," Tours
",,5 of 5 stars,
RoxidouNoiro,Montreal,Canada, , 50-64 ,"Montreal, Quebec, Canada,Auckland, New Zealand,Avignon, France,Saint-Lambert, Quebec, Canada,Arles, France,Amsterdam, The Netherlands,Gdansk, Poland,Havana, Cuba,Alexandria, VA, USA,Baltimore, MD, USA,Macau, China,Morgantown, WV, USA,","[u'good ratio quality-price, good location where security and cleanliness are good and near attraction. Non smoking to avoid unwanted odors. ']","Caleche Rides in Old Montreal, Montreal"," Tours
",,5 of 5 stars,"
We took the ride on a warm summer day. Instead of getting someone who would complaint about everything, the driver was an amazing guide explaining Montreal, building, important people. Lovely to see all those people walking around and strolling in Old Montreal. Spring, summer and the month of Octiber are great in Old Montreal.
"
knitting,,,,,"Albany, NY, USA,Otis, MA, USA,Barcelona, Spain,Ljubljana, Slovenia,Ogunquit, ME, USA,Rancho Mirage, CA, USA,Boston, MA, USA,Budapest, Hungary,Las Vegas, NV, USA,Montreal, Quebec, Canada,Santa Barbara, CA, USA,Acapulco, Mexico,",[],"Spa Diva, Montreal"," Spas
",Spa Diva offers the ultimate spa experience - voted the best spa in Montreal 5 consecutive years by The Montreal Mirror and recognized as the largest and most luxurious spa in Montreal. Get pampered by our experienced & professional therapists with a wide selection of lavish spa treatments that will have you coming back!,5 of 5 stars,"
A recent visit to this high end spa for a European facial proved to be very stressful and unpleasant. I arrived twenty minutes in advance of my appointment so that I could relax as I got ready for my treatment. I was told to wait in the waiting area.....there were several couches, no magazines, no water,etc. I waited for 10minutes...


More 


"
Maggie'sGirl,Western North Carolina,Western North Carolina, female , 65+ ,"Waynesville, NC, USA,Montreal, Quebec, Canada,Asheville, NC, USA,Camdenton, MO, USA,Saint Louis, MO, USA,Aberdare National Park, Kenya,Amana, IA, USA,Bonita Springs, FL, USA,Edinburgh, UK,Klamath Falls, OR, USA,Nairobi, Kenya,Tallahassee, FL, USA,","[u'We prefer to travel with long time Purdue friends. We love to go into a country a few days early, rent an apartment and enjoy the town as a native. Is a wonderful launch for another adventure that may be a cruise, a tour or a safari. We are learning that planning ahead as well as arriving ahead takes some of the stress out of travel, especially International travel. Flying anymore is a hassle for sure. ']","Caleche Rides in Old Montreal, Montreal"," Tours
",,5 of 5 stars,"
We were in town on the hottest day of the season and taking a caliche' tour appealed to us. We had a recommendation from friends who took a carriage ride the day before. They said make sure you have Max as your guide, along with Charlie, his horse. We arrived in front of Notre Dame Basilica and there was Max...


More 


"
gulfislandsgirl,Halifax,Canada, Female ,,"Lunenburg, Nova Scotia, Canada,Montreal, Quebec, Canada,Halifax, Nova Scotia, Canada,Southwest Nova Scotia,Bedford, Nova Scotia, Canada,Indian Harbour, Nova Scotia, Canada,O'Leary, Prince Edward Island, Canada,Toronto, Ontario, Canada,Western Shore, Nova Scotia, Canada,Wolfville, Nova Scotia, Canada,",[],"Spa Diva, Montreal"," Spas
",Spa Diva offers the ultimate spa experience - voted the best spa in Montreal 5 consecutive years by The Montreal Mirror and recognized as the largest and most luxurious spa in Montreal. Get pampered by our experienced & professional therapists with a wide selection of lavish spa treatments that will have you coming back!,5 of 5 stars,"
While visiting Montreal I booked for a deluxe type pedicure at Spa Diva. It is in a shopping complex that is rather high end (sparse) yet dated perhaps. Nice foyer although the receptionist asked if I wanted a drink and I said please a water... which she forgot but tried to up sell some hand cream. Once greeted by my...


More 


"
Virgbo,Montreal,Canada,,,"Barcelona, Spain,Amsterdam, The Netherlands,Avignon, France,Berlin, Germany,Garmisch-Partenkirchen, Germany,Hamburg, Germany,Brussels, Belgium,Genoa, Italy,Moncton, New Brunswick, Canada,Port Angeles, WA, USA,Bordeaux, France,Boston, MA, USA,",[],"Spa Diva, Montreal"," Spas
",Spa Diva offers the ultimate spa experience - voted the best spa in Montreal 5 consecutive years by The Montreal Mirror and recognized as the largest and most luxurious spa in Montreal. Get pampered by our experienced & professional therapists with a wide selection of lavish spa treatments that will have you coming back!,5 of 5 stars,"
The place is great, clean and modern but my massage was Horrible. My massage therapist Nathalie was extremely unpleasant. Gave me a very bad message and basically told me at the end of the session that this was on purpose since it was per my request (I mentioned at the beginning that I would like a bit more pressure), while...


More 


"
Poshdrosofila,Brisbane,Australia,,,"Montreal, Quebec, Canada,",[],"Spa Diva, Montreal"," Spas
",Spa Diva offers the ultimate spa experience - voted the best spa in Montreal 5 consecutive years by The Montreal Mirror and recognized as the largest and most luxurious spa in Montreal. Get pampered by our experienced & professional therapists with a wide selection of lavish spa treatments that will have you coming back!,5 of 5 stars,"
I have been a client of spadiva for many years and always had a great experience either with facials, waxing, manicure and the overall atmosphere.
The reception is very efficient and Sonia is always there to make you feel special offering my favorite coffee!
Emily gives the best waxing services ever and she also tskes care of my facials. All...


More 


"
JezzLgndr,Montreal,Canada,,,"Dublin, Ireland,Montezuma, Costa Rica,Montreal, Quebec, Canada,Rome, Italy,Acharavi, Greece,Albany, NY, USA,Amsterdam, The Netherlands,Barcelona, Spain,Belfast, UK,Bergen, Norway,Berlin, Germany,Blarney, Ireland,",[],"Tours Kaleidoscope, Montreal",,,5 of 5 stars,
AgatheUnivers,Montreal,Canada,,,"Quebec City, Quebec, Canada,Montreal, Quebec, Canada,Laval, Quebec, Canada,",[],"Amerispa, Montreal",,,5 of 5 stars,
OutWanderin,New York City,New York City, female , 50-64 ,"Las Vegas, NV, USA,New York City, NY, USA,Quebec City, Quebec, Canada,Saratoga Springs, NY, USA,Boston, MA, USA,Washington DC, DC, USA,Chicago, IL, USA,Wabash, IN, USA,Budapest, Hungary,Cambridge, MA, USA,Fort Wayne, IN, USA,Paris, France,",[],"Amerispa, Montreal",,,5 of 5 stars,"
The hard-to-find Amerispa was empty on a January afternoon. I booked a water-flower scrub treatment over the phone earlier in the day. The receptionist seemed a bit bothered by my arrival; she was chatting with another employee. After a few minutes, I was led to the locker room. There were a few nice touches, but it looked more like a...


More 


"
liveeatdrinktravel,Mississauga,Canada, female , 25-34 ,"Las Vegas, NV, USA,Toronto, Ontario, Canada,New York City, NY, USA,Miami Beach, FL, USA,Halifax, Nova Scotia, Canada,Mississauga, Ontario, Canada,Cambridge, MA, USA,Mabou, Nova Scotia, Canada,Montreal, Quebec, Canada,Brookline, MA, USA,Cape Breton Island, Nova Scotia, Canada,Charlottetown, Prince Edward Island, Canada,",[],"Amerispa, Montreal",,,5 of 5 stars,"
Very clean, nice atmosphere, and the receptionist Diane was lovely. Bathrobes, flip flops and towels were included, which was a nice touch. My dad and husband had massages which they enjoyed, and my sister and I spent the day going from sauna to pool to lounge. Very relaxing and a wonderful way to spend a day! Would highly recommend.
"
fonfon5,Montreal,Montreal, female , 35-49 ,"Daytona Beach, FL, USA,Providenciales, Turks and Caicos,Boston, MA, USA,Fort Lauderdale, FL, USA,Grand Turk, Turks and Caicos,Montreal, Quebec, Canada,Plattsburgh, NY, USA,Playa Santa Lucia, Cuba,Barrie, Ontario, Canada,Calgary, Alberta, Canada,Cancun, Mexico,Frankfurt, Germany,",[],"Amerispa, Montreal",,,,"
Outdoor spas, finish sauna and steam room were perfect. The massage service and treatments were very expensive and average at best. A 50 minute massage was $109.23!
"
jet7adept,,,,,"Montreal, Quebec, Canada,",[],"Visit Quebec Agency Day Tours, Montreal"," Tours
","Both in the city and in the region, these day and half-day private tours will give you a traveling experience that doesnt make you feel like a tourist! Our mission: To maximize your enjoyment during your vacation.",5 of 5 stars,
meli618,Montreal,Montreal, female , 25-34 ,"Montreal, Quebec, Canada,Athens, Greece,Louisbourg, Nova Scotia, Canada,Arlington, VA, USA,Asprovalta, Greece,Atlantic City, NJ, USA,Bogota, Colombia,Boston, MA, USA,Brooklyn, NY, USA,Cambridge, MA, USA,Cambridge, Ontario, Canada,Cape Breton Island, Nova Scotia, Canada,",[],"Maison Ishi, Montreal",,,5 of 5 stars,"
Amazing massages! I have been here twice and can't wait to go back. The staff are very warm and welcoming, and quickly get you settled into the salon upstairs and offer you a drink and a snack. The massage always comes with a little ""extra"" treatment that you can choose from, and all of them are spectacular. The massage therapists...


More 


"
ThemisMg,Clermont-Ferrand,France,,,"Rome, Italy,Chateauneuf-du-Pape, France,Clermont-Ferrand, France,Montreal, Quebec, Canada,",[],"Visit Quebec Agency Day Tours, Montreal"," Tours
","Both in the city and in the region, these day and half-day private tours will give you a traveling experience that doesnt make you feel like a tourist! Our mission: To maximize your enjoyment during your vacation.",5 of 5 stars,
mltuomisto,Newmarket,Canada, female , 35-49 ,"Montreal, Quebec, Canada,Moncton, New Brunswick, Canada,Vasto, Italy,Florence, Italy,Venice, Italy,Niagara Falls, Ontario, Canada,Chicago, IL, USA,Rome, Italy,Cranberry Township, PA, USA,Hopewell Cape, New Brunswick, Canada,Newmarket, Ontario, Canada,Pittsburgh, PA, USA,",[],"Away Spa at the W Hotel, Montreal"," Spas
",,5 of 5 stars,"
Not to be missed! Sacred Nature Natural Organic Ritual is like nothing you've ever experience and won't leave you disappointed
"
cksteeve,Winnipeg,Canada, male , 25-34 ,"Las Vegas, NV, USA,Los Angeles, CA, USA,Rome, Italy,Daytona Beach, FL, USA,Montreal, Quebec, Canada,Bloomington, MN, USA,San Francisco, CA, USA,Florence, Italy,San Diego, CA, USA,Calgary, Alberta, Canada,Dallas, TX, USA,Vatican City, Vatican City,",[u'Love to travel! '],"Croisiere le Montrealais, Montreal",,"With room for up to 300 people on two enclosed decks, three open decks, three bars and a dance floor featuring a full sound and light system, our catamaran offers a chic lounge atmosphere out on the water.Le Montralais offers cruises open to the public, especially our very popular extended cocktail cruises, fireworks dinner cruises and night cruises.",,"
Had a good time on the boat. It is very romantic for couples. The DJ is a great addition, as well as food and drink! Take the opportunity to sail the sea if you can .
"
GordyTraveller,Highland Park,Illinois, male , 35-49 ,"Montreal, Quebec, Canada,New York City, NY, USA,Port Huron, MI, USA,Chicago, IL, USA,Sydney, Australia,Bretton Woods, NH, USA,Las Vegas, NV, USA,Rockford, IL, USA,Orlando, FL, USA,London, UK,Madison, WI, USA,Saint Joseph, MI, USA,",[],"Montreal Amphi-Bus Tour, Montreal"," Tours
",,5 of 5 stars,"
Great value tour, and if you only have a few hours like we did, a great way to see the city from a unique perspective. Our tour guide was a younger guy, who apparently learned his English from watching TV and movies, was very knowledgeable and able to easily switch back and forth between French and English without dumbing down...


More 


"
Marielisediane,Montreal,Montreal, female , 50-64 ,"Montreal, Quebec, Canada,Rome, Italy,Barcelona, Spain,Ogunquit, ME, USA,Monterosso al Mare, Italy,Baie-St-Paul, Quebec, Canada,Negril, Jamaica,Windsor, VT, USA,Brossard, Quebec, Canada,Cayo Ensenachos, Cuba,Cozumel, Mexico,Jibacoa, Cuba,",[],"Spa Principessa, Montreal",,,5 of 5 stars,
593Christine,Vancouver Island,Canada,,,"Cayo Santa Maria, Cuba,Montreal, Quebec, Canada,Albufeira, Portugal,Anaheim, CA, USA,Banff, Alberta, Canada,Berkeley, CA, USA,Bordeaux, France,Bregenz, Austria,Calgary, Alberta, Canada,Campbell River, British Columbia, Canada,Chinon, France,Cologne, Germany,",[],"Photo Tour Montreal, Montreal",,"Photo Tour Montreal offers a 100% private photography tour of Montreal. It is run by Montreal pro-photographer & photography podcast publisher Marko Kulik. The photography tours take place by foot or by car and the locations can always be customized to suit your favorite subject matter.If you are looking to brush up on your photography basics or advanced skills, it's patiently included at no extra charge. If you are simply hunting for fabulous photography locations in Montreal and want to shoot some of Montreal's best spots with Marko as a guide, that too is easily arranged. All photo tours are booked by appointment only and personally given by Marko Kulik.",,"
Marko was very knowledgeable on the functions of my Nikon SLR. He gave excellent explanations on the workings of the SLR and how to enhance the quality of the pictures. The course was more about increasing the ablity to take better pictures, which is what I was interested in. The course was long enough to give you good insight on...


More 


"
das90a,Tunbridge Wells,United Kingdom, male , 35-49 ,"Montreal, Quebec, Canada,Churchill, Manitoba, Canada,Sydney, Australia,London, UK,Tallinn, Estonia,New Delhi, India,Bristol, UK,Toronto, Ontario, Canada,Varanasi, India,Agra, India,Arezzo, Italy,Ferrara, Italy,",[],"Bota Bota, spa-sur-l'eau, Montreal"," Spas
","Step onboard into a universe awash with astounding contrasts. In an invented space, between two water worlds... float away.Anchored at the Old Port of Montreal, Bota Bota, spa-sur-l'eau offers passengers the healing benefits of a spa coupled with the natural lulling movements of the St Lawrence River. Surrounded by enchanting decor, with Old Montreal as a magical backdrop, this mysterious and innovative floating spa offers privileged proximity to the river while enjoying the relaxing and energizing merits of the water circuit.Bota Bota is comprised of five decks on which you will find the various spa installations: two saunas with incredible views of the river and the Old Port, a eucalyptus steam bath, outdoor whirlpool baths, cold showers and baths, relaxation areas, restaurant, terraces and garden.Over and above its breathtaking Montreal location, this unique spa offers prolonged well-being to its passengers through massage therapy, body treatments, facial treatments, manicures and pedicures, as well as yoga and meditation.You can also delight your taste buds at the restaurant operated by Auberge sur la Route, with Michelin-starred chef Eric Gonzalez at its helm. Affiliated with the reputed Auberge St-Gabriel, Auberge sur la Route allows passengers to complement their experience with a fresh and simple menu, both original and comforting, for a serene healing of body and mind.",5 of 5 stars,"
Great spa with views over old Montreal - in an old ferry that's been converted. The whole set up is amazing with saunas steam rooms etc on all decks with panoramic views as well as pools on the decks - well worth a visit
"
mbc421,Toronto,Canada,Male ,,"Toronto, Ontario, Canada,Birmingham, AL, USA,New Orleans, LA, USA,New York City, NY, USA,Montreal, Quebec, Canada,Philadelphia, PA, USA,Ottawa, Ontario, Canada,San Juan, Puerto Rico,Bordeaux, France,Honolulu, HI, USA,Istanbul, Turkey,Athens, Greece,",[],"Bota Bota, spa-sur-l'eau, Montreal"," Spas
","Step onboard into a universe awash with astounding contrasts. In an invented space, between two water worlds... float away.Anchored at the Old Port of Montreal, Bota Bota, spa-sur-l'eau offers passengers the healing benefits of a spa coupled with the natural lulling movements of the St Lawrence River. Surrounded by enchanting decor, with Old Montreal as a magical backdrop, this mysterious and innovative floating spa offers privileged proximity to the river while enjoying the relaxing and energizing merits of the water circuit.Bota Bota is comprised of five decks on which you will find the various spa installations: two saunas with incredible views of the river and the Old Port, a eucalyptus steam bath, outdoor whirlpool baths, cold showers and baths, relaxation areas, restaurant, terraces and garden.Over and above its breathtaking Montreal location, this unique spa offers prolonged well-being to its passengers through massage therapy, body treatments, facial treatments, manicures and pedicures, as well as yoga and meditation.You can also delight your taste buds at the restaurant operated by Auberge sur la Route, with Michelin-starred chef Eric Gonzalez at its helm. Affiliated with the reputed Auberge St-Gabriel, Auberge sur la Route allows passengers to complement their experience with a fresh and simple menu, both original and comforting, for a serene healing of body and mind.",5 of 5 stars,"
You can come here and not get a massage, but the massage is the best part of the whole experience. I had the best massage of my life here and will be back the next time I am in Montreal. My masseur was courteous and simply very good at deep tissue massage.
You will like the nice views of the...


More 


"
cksteeve,Winnipeg,Canada, male , 25-34 ,"Las Vegas, NV, USA,Los Angeles, CA, USA,Rome, Italy,Daytona Beach, FL, USA,Montreal, Quebec, Canada,Bloomington, MN, USA,San Francisco, CA, USA,Florence, Italy,San Diego, CA, USA,Calgary, Alberta, Canada,Dallas, TX, USA,Vatican City, Vatican City,",[u'Love to travel! '],"Crescent Street, Montreal"," Landmarks/ Points of Interest
",,5 of 5 stars,"
This was my favorite street in montreal. Well.. other than old montreal obviously. Lots of restaurants, bars, and other things to do . You will always find a place to eat and have a good time. Go here if you are in town.
"
danpri,Charlottesville,Charlottesville, male , 35-49 ,"Fredericksburg, VA, USA,Montreal, Quebec, Canada,Boston, MA, USA,Estes Park, CO, USA,Fort Collins, CO, USA,New York City, NY, USA,Bald Head Island, NC, USA,Charlottesville, VA, USA,Chester, VA, USA,Emerald Isle, NC, USA,Williamsburg, VA, USA,Virginia Beach, VA, USA,",[],"Le Petit Navire, Montreal"," Boat Tours
",,5 of 5 stars,"
My wife and I took out two daughters (18/22 years) for an early July trip and after many emails with Le Petit Navire and choose this boat to see the fireworks. It was what I like in a trip. Lines small. The owner and his kids working hard. Comfortable. Peaceful. Small boats without tons of people, noisy engines or chaos....


More 


"
frisk,East Greenbush,New York,,,"London, UK,Sanibel Island, FL, USA,Cancun, Mexico,Bavaro, Dominican Republic,Copenhagen, Denmark,Punta Cana, Dominican Republic,Amsterdam, The Netherlands,Budapest, Hungary,Cape May, NJ, USA,Dublin, Ireland,Montreal, Quebec, Canada,Ogunquit, ME, USA,",[],"Le Petit Navire, Montreal"," Boat Tours
",,5 of 5 stars,"
This boat is an all electric, environmentally friendly tour boat that sails around the Old Port of Montreal. The boat accommodates 30 people and sails for about 45 minutes. The captain is entertaining and answers all your questions. The boats sails hourly starting 11am each day. There are great views of Montreal . The cost is $21 per person, less...


More 


"
joepulitzer,New Jersey,New Jersey, male , 50-64 ,"Montreal, Quebec, Canada,Washington DC, DC, USA,Las Vegas, NV, USA,Philadelphia, PA, USA,Syracuse, NY, USA,New York City, NY, USA,Cherry Hill, NJ, USA,Gulfport, FL, USA,Seattle, WA, USA,Alexandria, VA, USA,Arlington, VA, USA,Astoria, NY, USA,",[],"Le Petit Navire, Montreal"," Boat Tours
",,5 of 5 stars,"
We were interested in taking a boat ride in the harbor, but wanted one that was open and smaller since the weather was perfect. Also, we felt 45 minutes was about all we needed for a tour, so we chose Le Petit Navire. We were quite happy with the tour.
The captain had a great personality and joked around with...


More 


"
fes55,"Plymouth,MA","Plymouth,MA", Female ,,"Montreal, Quebec, Canada,Blois, France,Aurora, CO, USA,Santa Monica, CA, USA,Albuquerque, NM, USA,Amsterdam, The Netherlands,Asheville, NC, USA,Atlanta, GA, USA,Boston, MA, USA,Chicago, IL, USA,Clearwater, FL, USA,Denver, CO, USA,",[],"Crescent Street, Montreal"," Landmarks/ Points of Interest
",,5 of 5 stars,"
I read a review that called Crescent St the Times Square of Montreal. It is not even close! Nice restaurants and bars, but no where close to Times Square! It is a great place to watch sports events as most of the bars have plenty of T.Vs. in the future I'd rather spend my time on Catherine st.
"
ajpatnaude,Charlotte,VT,,,"Negril, Jamaica,South Burlington, VT, USA,Atlanta, GA, USA,Montreal, Quebec, Canada,Medina, OH, USA,Philipsburg, St Maarten-St Martin,Plattsburgh, NY, USA,St Lawrence Gap, Barbados,",[],"Crescent Street, Montreal"," Landmarks/ Points of Interest
",,5 of 5 stars,"
Shopping, restaurants and pubs walking distance away and safe!
Lots of great places to sit and watch people also.
"
missjiller,Falmouth,Nova Scotia, female , 25-34 ,"Los Angeles, CA, USA,Halifax, Nova Scotia, Canada,Montreal, Quebec, Canada,Santa Monica, CA, USA,West Hollywood, CA, USA,Grand Pre, Nova Scotia, Canada,Windsor, Nova Scotia, Canada,Beverly Hills, CA, USA,Dartmouth, Nova Scotia, Canada,Moncton, New Brunswick, Canada,Orlando, FL, USA,Shediac, New Brunswick, Canada,",[],"Crescent Street, Montreal"," Landmarks/ Points of Interest
",,5 of 5 stars,"
A great place to have fun! The street is LOADED with bar after bar - a constant party. There are a few dive bars but for the most part it is just a super good time.
"
LaRupert,New York City,USA, female , 50-64 ,"New York City, NY, USA,Montreal, Quebec, Canada,Merida, Mexico,Smithfield, NC, USA,Tybee Island, GA, USA,","[u'Love to travel ...love to eat...love to travel an eat! I am a self employed professional who, along with my husband, love to travel and try new restaurants, here in NYC and while travelling. ']","Le Petit Navire, Montreal"," Boat Tours
",,5 of 5 stars,"
Loved this relaxing boat ride. The captain was bi-lingual and kept the trip fun and informative. The electric vehicle kept the the ride nice and quiet. What a great mid afternoon break.
"
DonutLover,Honolulu,HI,,,"Belgorod, Russia,Washington DC, DC, USA,Arlington, VA, USA,Houston, TX, USA,Montreal, Quebec, Canada,Vancouver, British Columbia, Canada,Bangkok, Thailand,Bellevue, WA, USA,Boston, MA, USA,Leesburg, VA, USA,Palo Alto, CA, USA,Portland, OR, USA,",[],"Le Petit Navire, Montreal"," Boat Tours
",,5 of 5 stars,"
At the Old Port, you'll find a number of booths selling tickets for boat tours. There was a huge range of possibilities which ranged from a giant vessel that looked like it could hold a thousand people to this small boat which might seat 30 people max? I was a little worried that the smaller boat might be rocky but...


More 


"
puccipuppy,New York City,New York, female , 25-34 ,"Seven Mile Beach, Cayman Islands,Montreal, Quebec, Canada,Grand Cayman, Cayman Islands,Brussels, Belgium,Florence, Italy,Kailua-Kona, HI, USA,Tuscany,New York City, NY, USA,Providenciales, Turks and Caicos,Austin, TX, USA,Miami, FL, USA,Phuket, Thailand,",[],"Crescent Street, Montreal"," Landmarks/ Points of Interest
",,5 of 5 stars,"
These days tourists do tons of research before they go to a restaurant. But every once in a while we want to do it the old fashioned way. Just walk up to a restaurant, look at the menu and ambiance, and make a decision. Crescent street is the perfect place to do that. We had our first meal in Montreal...


More 


"
wasntme58,Toronto,Canada, male , 50-64 ,"Toronto, Ontario, Canada,Paris, France,Montreal, Quebec, Canada,Richmond Hill, Ontario, Canada,Markham, Ontario, Canada,Thornhill, Ontario, Canada,Orlando, FL, USA,Canmore, Alberta, Canada,New York City, NY, USA,Vaughan, Ontario, Canada,Whistler, British Columbia, Canada,Las Vegas, NV, USA,",[],"Crescent Street, Montreal"," Landmarks/ Points of Interest
",,5 of 5 stars,"
Not just for young adults Crescent street is for everyone.
Places to eat, drink, sit outside or just people watch.
I was lucky enough that the street was closed to traffic and there were live bands.
All I can say is FUN!
"
sauloavelar,Toronto,Canada,,,"Montreal, Quebec, Canada,Fortaleza, Brazil,Las Vegas, NV, USA,Los Angeles, CA, USA,Miami Beach, FL, USA,New York City, NY, USA,Orlando, FL, USA,San Francisco, CA, USA,Toronto, Ontario, Canada,",[],"Crescent Street, Montreal"," Landmarks/ Points of Interest
",,5 of 5 stars,"
I've been on crescent during the f1 weekend and I was amazed by the energy of the people. Must go. Bars and restaurants with patios and a stage to everybody join the party.
"
eatplaylove,minneapolis,minneapolis,,,"Montreal, Quebec, Canada,Scottsdale, AZ, USA,Denver, CO, USA,Chula Vista, CA, USA,Encinitas, CA, USA,Fargo, ND, USA,Grand Marais, MN, USA,Havana, Cuba,Marrakech, Morocco,Miami, FL, USA,New York City, NY, USA,Ouarzazate, Morocco,",[],"Bota Bota, spa-sur-l'eau, Montreal"," Spas
","Step onboard into a universe awash with astounding contrasts. In an invented space, between two water worlds... float away.Anchored at the Old Port of Montreal, Bota Bota, spa-sur-l'eau offers passengers the healing benefits of a spa coupled with the natural lulling movements of the St Lawrence River. Surrounded by enchanting decor, with Old Montreal as a magical backdrop, this mysterious and innovative floating spa offers privileged proximity to the river while enjoying the relaxing and energizing merits of the water circuit.Bota Bota is comprised of five decks on which you will find the various spa installations: two saunas with incredible views of the river and the Old Port, a eucalyptus steam bath, outdoor whirlpool baths, cold showers and baths, relaxation areas, restaurant, terraces and garden.Over and above its breathtaking Montreal location, this unique spa offers prolonged well-being to its passengers through massage therapy, body treatments, facial treatments, manicures and pedicures, as well as yoga and meditation.You can also delight your taste buds at the restaurant operated by Auberge sur la Route, with Michelin-starred chef Eric Gonzalez at its helm. Affiliated with the reputed Auberge St-Gabriel, Auberge sur la Route allows passengers to complement their experience with a fresh and simple menu, both original and comforting, for a serene healing of body and mind.",5 of 5 stars,"
A little overcrowded, but the facial and massage were excellent aboard this unique sea spa. Perfect for a rainy/snowy day!
"
