name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Zetster,London,United Kingdom, female , 35-49 ,"Paris, France,Yokohama, Japan,London, UK,Hakone-machi, Japan,Chiyoda, Japan,Seminyak, Indonesia,Seoul, South Korea,Meguro, Japan,Nong Thale, Thailand,Chuo, Japan,Kyoto, Japan,Lagos, Nigeria,","[u'Worked in the corporate world for 10 years. Quit my job and now a trailing spouse. Lived in South Korea, France, Nigeria and current city is London, UK. ']","Ecole Lenotre, Paris"," Educational Sites
",,5 of 5 stars,"
I took 3 classes at Ecole Lenotre, and they were all fantastic! Millefeuille, L'opera, and Framboisier. 2 of the classes were in french, and L'opera class was thought in English.
The classes were all full on. The instructor did some of the difficult part, but he would also ask us to repeat what he did on our own, in all...


More 


"
travelalwayswins,Marietta,Georgia,,,"Paris, France,Atlanta, GA, USA,New York City, NY, USA,London, UK,Luxor, Egypt,Cairo, Egypt,Amsterdam, The Netherlands,Aswan, Egypt,Barcelona, Spain,Giza, Egypt,Honolulu, HI, USA,Athens, Greece,",[],"Ecole Lenotre, Paris"," Educational Sites
",,5 of 5 stars,"
On our last trip to Paris we added a special event for each of our 3 children.
Rose, the foodie and Chef was elated when she realized she would be taking part in
a cooking class for kids in Paris.
There were about a dozen kids in the class. No one spoke English and our daughter knows only
basic french....


More 


"
maggiemiller87,Fort Myers,Florida, female , 50-64 ,"Rio de Janeiro, Brazil,Chimney Rock, NC, USA,London, UK,Paris, France,Amalfi, Italy,Asheville, NC, USA,Atlanta, GA, USA,Baltimore, MD, USA,Bar Harbor, ME, USA,Boston, MA, USA,Buenos Aires, Argentina,Fort Lauderdale, FL, USA,",[u'Loving Life! '],"French Adventures, Paris"," Tours
",,5 of 5 stars,"
Our party of six just returned from a London, Paris and Rome vacation. We hired private tours in each city because we wanted to have the flexibility of touring WHAT and WHEN we wanted. Our tour in London was an extreme success. However, our tour in Paris was a little disappointing. We felt our tour guide was not really attuned...


More 


"
Annedunord,Paris,France,,,"Paris, France,London, UK,Ault, France,Brussels, Belgium,Lastra a Signa, Italy,Utrecht, The Netherlands,Berck, France,Bremen, Germany,Bruges, Belgium,Lucca, Italy,Nacka, Sweden,Roskilde, Denmark,",[],"Art Culture Food Day Tours, Paris",,"We at Art Culture Food, provide a wide and unique portfolio of services in and around Paris, including guided museum visits, tastings, day trips, and concierge services. Our guides are university graduates, knowledgeable and enthusiastic about art and culture.",5 of 5 stars,"
A Dane, I have been living in Paris for nearly thirty years, and thought I knew Paris by heart. However a (French) friend of mine recommended the Opra Garnier tour and I decided to drag my son along this morning. Carlton succeeded in giving me an entirely new vision of the Opera, that I have walked past more than a...


More 


"
Gpapitou,Creteil,France, male , 65+ ,"Les Sables-d'Olonne, France,Paris, France,",[],"L'Espion de Saint-Germain des Pres Walking Tour, Paris",,"Come in Saint-Germain des Pres, and assist to a thrilling investigation which will lead you from Les Deux Magots Cafe till The Procope.All starts with a murder On Saint-Germains place , Marek Karzek is killed. Who was he ? A very talented pianist, for sure, but he also was a spy, despite himself, crazy in love with the mysterious Lila Jane, the Flores poets' muse, in reality , the KGBs swallow...",5 of 5 stars,
Rivoruss,Paris,France, male , 35-49 ,"Annapolis Royal, Nova Scotia, Canada,Manama, Bahrain,Paris, France,Guiyang, China,Palavas-les-Flots, France,Abu Dhabi, United Arab Emirates,Antananarivo, Madagascar,Enghien Les Bains, France,London, UK,Saint Fort sur Gironde, France,Barcelona, Spain,Marrakech, Morocco,",[],"Paris Angels, Paris"," Tours
","Since 2006, Paris Angels has been providing its clients with their own PA in Paris to organise cultural visits, personal shopping and wine tastings. Our bespoke and dedicated services ensure a pleasant stay extending in Paris the comfort of the hotel and being accompanied with a professional licensed State guide allowed to conduct visits in museums.",5 of 5 stars,"
I took a 2 hour walking tour with Kevin, one of Paris Angel's ... Angels! He was really interesting and gave a walking tour of Paris that helped me see Paris in a different, much more exciting way! I would thouroughly recommend them to anyone who wants to find out more about Paris but not with one of those mass...


More 


"
Stuart0123,Melbourne,Australia,,,"Melbourne, Australia,Paris, France,",[],"Velord, Paris",,"Electric bikes interactive tourswithout effort , on an electric bike , discover the historic Paris,the charm of its streets and neighborhoods.relive the history of Paris with a charming commentary from our ""touchscreen"" audio/video guide.let our virtual guide you safely throughout the street of Paris, even if it is your first visit.",5 of 5 stars,"
I had been walking around Paris for days until my feet were swollen and aching, and then I stumbled on to this fantastic hidden gem!
Its basically an interactive tour of Paris using an electric bike, the gps screen guides you to locations and gives you a moving tour of Paris. However, if you just want the electric bike to...


More 


"
Boogie10,Bedfordshire,Bedfordshire, female , 35-49 ,"Boltongate, UK,Chicago, IL, USA,Llangower, UK,New Castle, St. Kitts and Nevis,Rome, Italy,Paris, France,Fira, Greece,Tansley, UK,Crawley, UK,Horley, UK,London, UK,Mullaloo, Australia,",[],"Logic Way, Paris",,"Let your dreams come true and come join us for a fun Segway ride in Paris !Riding a Segway is an amazing experience. It gently moves you and keeps you balanced.Just step on and ride smoothly and almost silently away with a feeling of simple mobility and freedom. Kids, teens, adults & oldies, everyone loves Segway fun rides in Paris. You'll be amazed at how easy and how much fun it is to do things you never imagined doing on a Segway.Logic Way Segway Experience of Paris focuses on the experience of having fun of riding a Segway with Paris as a backdrop.",5 of 5 stars,"
Having been on a Segway Tour in Rome we were raring to have another go in Paris, and we were not disappointed. Thierry was a great instructor & tour guide. We had a party of 8 which was just the right size. After 30 minutes of familiarisation we were off, Thierry made sure we were all happy & comfortable with...


More 


"
,,,,,,[],"Illumination Tour in Paris- Emi Travel Paris, Paris"," Tours
",,,
benoitDegraeve,Brussels,Belgium, male , 25-34 ,"Laon, France,Chamouille, France,Jouy-aux-Arches, France,Nivelles, Belgium,Paris, France,Schirmeck, France,",[],"Les Thermes de Lutece, Paris",,,5 of 5 stars,
NZGowerClan,,,,,"Paris, France,Vancouver, British Columbia, Canada,London, UK,New York City, NY, USA,Saint-Malo, France,Versailles, France,Brisbane, Australia,Guangzhou, China,Guernsey, UK,Hong Kong, China,Lake Tekapo, New Zealand,Melbourne, Australia,",[],"Audelicious, Paris",,"An unforgettable cultural experience that promises a flavourful souvenir of Paris. At Audelicious you will learn more about the fine French art form of cooking than you ever imagined possible from a Parisian chef. Aude offers exclusive food walking tours, intimate cheese tastings, and exceptional gourmet cooking classes, each individually catered to heighten your appreciation for French cuisine.",5 of 5 stars,"
We highly recommend spending time with Aude before you do anything else in France. We started with pastries and a tour of a local food market. This was followed by a picnic, cheese tasting and decadent deserts. The experience changed the way we selected and appreciated the food we ate for the rest of the trip! Aude was a mine...


More 


"
alysmcg,Toronto,Canada, female , 25-34 ,"Paris, France,Granada, Nicaragua,Lisbon, Portugal,London, UK,Marrakech, Morocco,Quito, Ecuador,Rome, Italy,Ubud, Indonesia,Amsterdam, The Netherlands,Arequipa, Peru,Barcelona, Spain,Blue Mountains, Ontario, Canada,",[],"Audelicious, Paris",,"An unforgettable cultural experience that promises a flavourful souvenir of Paris. At Audelicious you will learn more about the fine French art form of cooking than you ever imagined possible from a Parisian chef. Aude offers exclusive food walking tours, intimate cheese tastings, and exceptional gourmet cooking classes, each individually catered to heighten your appreciation for French cuisine.",5 of 5 stars,"
Before arriving in Paris, a friend of mine insisted that I try Audelicious' pastry and chocolate tour as a way to orient to the city and culture. As a self-proclaimed 'chocoholic' I had thought I had tried every dessert possible, but Aude's tour taught me about both the taste and the craftsmanship that goes into each pastry. Our group visited...


More 


"
Monica-Dart,Cape Town,Cape Town, Female ,,"Tulbagh, South Africa,Cape Town Central, South Africa,Kuta, Indonesia,Hermanus, South Africa,Mossel Bay, South Africa,Stockholm, Sweden,Bali, Indonesia,Camps Bay, South Africa,Knysna, South Africa,Landskrona, Sweden,London, UK,Paris, France,","[u'Professional photographer based in Cape Town. Photographs fine art, weddings and boudoir locally and abroad. Published in South Africa and abroad in Marie Claire, Your Wedding Day, My Wedding Day, Discovery, Good Taste magazines. ']","Audelicious, Paris",,"An unforgettable cultural experience that promises a flavourful souvenir of Paris. At Audelicious you will learn more about the fine French art form of cooking than you ever imagined possible from a Parisian chef. Aude offers exclusive food walking tours, intimate cheese tastings, and exceptional gourmet cooking classes, each individually catered to heighten your appreciation for French cuisine.",5 of 5 stars,"
Look no further than Audelicious!! This was the absolute highlight of my trip to Paris. Aude opened my mind and palate to a whole new world of cheese and wine. Her in-depth knowledge, and fun class completely exceeded my expectations. This is great for someone going in their own, as a couple or group of friends! Thank you Aude!!!
"
svenjohansson,,,,,"Paris, France,",[],"Audelicious, Paris",,"An unforgettable cultural experience that promises a flavourful souvenir of Paris. At Audelicious you will learn more about the fine French art form of cooking than you ever imagined possible from a Parisian chef. Aude offers exclusive food walking tours, intimate cheese tastings, and exceptional gourmet cooking classes, each individually catered to heighten your appreciation for French cuisine.",5 of 5 stars,"
Visited the cheese tasting when I was i Paris. It was delicious cheese, good atmosphere and very well done presentation. Was even very easy to understand in perfect English. It was the very top attraction on my Paris trip. I can warmly recommend the cheese tasting to everybody who visit Paris!!
"
Joybould,Cape Town Central,South Africa,,,"Nungwi, Tanzania,Colombo, Sri Lanka,Ella, Sri Lanka,Paris, France,Stone Town, Tanzania,",[],"Audelicious, Paris",,"An unforgettable cultural experience that promises a flavourful souvenir of Paris. At Audelicious you will learn more about the fine French art form of cooking than you ever imagined possible from a Parisian chef. Aude offers exclusive food walking tours, intimate cheese tastings, and exceptional gourmet cooking classes, each individually catered to heighten your appreciation for French cuisine.",5 of 5 stars,"
My husband and I were in Paris in August and had the pleasure of doing a market walk and a cheese and wine tasting with the extremely lovely Aude. She took us on a tour of some beautiful food stores, market style shops and kitchen stores (my personal favourite) where she explained all about the various fruits and vegetables, cheeses,...


More 


"
MaryseEric,,,,,"Lyon, France,Cherbourg-Octeville, France,Paris, France,Berck, France,Gravelines, France,Eragny-sur-Oise, France,Orbey, France,Saint-Valery-en-Caux, France,Amilly, France,La Bresse, France,Montreuil-sur-Mer, France,Chatou, France,",[],"Les Thermes de Lutece, Paris",,,5 of 5 stars,
dakine77,Honolulu,Hawaii, male , 35-49 ,"Kyoto, Japan,Paris, France,Amsterdam, The Netherlands,Athens, Greece,New York City, NY, USA,London, UK,San Francisco, CA, USA,Rome, Italy,Yokohama, Japan,Brussels, Belgium,Florence, Italy,Bali, Indonesia,",[],"Audelicious, Paris",,"An unforgettable cultural experience that promises a flavourful souvenir of Paris. At Audelicious you will learn more about the fine French art form of cooking than you ever imagined possible from a Parisian chef. Aude offers exclusive food walking tours, intimate cheese tastings, and exceptional gourmet cooking classes, each individually catered to heighten your appreciation for French cuisine.",5 of 5 stars,"
Aude is wonderful - sweet, easy to talk to but most of all knowledgable and passionate about food and patisserie. She trained and works as a patisserie chef so she has a wealth of knowledge. While she showed me some of the best patisserie and chocolate shops in Paris (which alone would have made it a great tour), I really...


More 


"
Marcodelgiudic,Acerra,Italy, male , 35-49 ,"New Orleans, LA, USA,New York City, NY, USA,Paris, France,Venice, Italy,Orlando, FL, USA,Rome, Italy,Amsterdam, The Netherlands,Florence, Italy,Baia Domizia, Italy,Pertosa, Italy,Siena, Italy,Furore, Italy,",[],"Gepetto & Velos, Paris",,,5 of 5 stars,
Cecilia047,Sao Paulo,SP, female , 50-64 ,"Paris, France,Cascais, Portugal,Prague, Czech Republic,Amsterdam, The Netherlands,",[],"Logic Way, Paris",,"Let your dreams come true and come join us for a fun Segway ride in Paris !Riding a Segway is an amazing experience. It gently moves you and keeps you balanced.Just step on and ride smoothly and almost silently away with a feeling of simple mobility and freedom. Kids, teens, adults & oldies, everyone loves Segway fun rides in Paris. You'll be amazed at how easy and how much fun it is to do things you never imagined doing on a Segway.Logic Way Segway Experience of Paris focuses on the experience of having fun of riding a Segway with Paris as a backdrop.",5 of 5 stars,"
A very nice tour in Paris; Thierry is very kind and carefull with his clients. Not exactly cheap, but pay the price is part of vacation.
"
Marloou,Lyon,France, female , 18-24 ,"Paris, France,",[],"Velord, Paris",,"Electric bikes interactive tourswithout effort , on an electric bike , discover the historic Paris,the charm of its streets and neighborhoods.relive the history of Paris with a charming commentary from our ""touchscreen"" audio/video guide.let our virtual guide you safely throughout the street of Paris, even if it is your first visit.",5 of 5 stars,
MarygDublin_Ireland,Dublin,Ireland,,,"Tampere, Finland,Westport, Ireland,Lagos, Portugal,Lisbon, Portugal,Alvor, Portugal,Belfast, UK,Boyle, Ireland,Dublin, Ireland,Knockvicar, Ireland,Paris, France,Rome, Italy,Rovaniemi, Finland,",[],"Velord, Paris",,"Electric bikes interactive tourswithout effort , on an electric bike , discover the historic Paris,the charm of its streets and neighborhoods.relive the history of Paris with a charming commentary from our ""touchscreen"" audio/video guide.let our virtual guide you safely throughout the street of Paris, even if it is your first visit.",5 of 5 stars,"
We rented two electric bikes from Velord. The welcome we received in the shop on arrival was very good. We were given all the info we needed and set off with safety helmets. The tour takes approx 3.5 - 4 hours around Paris seeing most of the important sights and much more. The bikes require very little effort and are...


More 


"
margaret_whibley,Toronto,Toronto, female , 50-64 ,"Paris, France,",[],"Paris Angels, Paris"," Tours
","Since 2006, Paris Angels has been providing its clients with their own PA in Paris to organise cultural visits, personal shopping and wine tastings. Our bespoke and dedicated services ensure a pleasant stay extending in Paris the comfort of the hotel and being accompanied with a professional licensed State guide allowed to conduct visits in museums.",5 of 5 stars,"
My friend and I spent an afternoon with Pierre the owner of Paris Angles touring the Paris Opera House. The amount of hands on knowledge that Pierre has is absolutely amazing. Then we got to finish the tour at Willie's Wine Bar and what a star studded treat that was. I would highly recommend Paris Angles. Looking forward to my...


More 


"
laurbelliveau,Enfield,Connecticut,,,"Paris, France,",[],"Paris Angels, Paris"," Tours
","Since 2006, Paris Angels has been providing its clients with their own PA in Paris to organise cultural visits, personal shopping and wine tastings. Our bespoke and dedicated services ensure a pleasant stay extending in Paris the comfort of the hotel and being accompanied with a professional licensed State guide allowed to conduct visits in museums.",5 of 5 stars,"
We flew into Paris and had a six hour layover, instead of sitting at the airport we called Paris Angels and got a personalized tour of the city. We got to spend time at the Eiffel Tower and see the sights of the city. The driver was pleasent and knew right where to take us. We got back in time...


More 


"
SMShawFamily,Boston,Massachusetts,,,"Paris, France,",[],"Paris Angels, Paris"," Tours
","Since 2006, Paris Angels has been providing its clients with their own PA in Paris to organise cultural visits, personal shopping and wine tastings. Our bespoke and dedicated services ensure a pleasant stay extending in Paris the comfort of the hotel and being accompanied with a professional licensed State guide allowed to conduct visits in museums.",5 of 5 stars,"
We returned from a last minute trip to Paris on a Friday to celebrate my mother's 86th and my daughter's 26th birthdays. Thanks to the efficient, expert and professional work of Paris Angels, we were able to have lunch at Jules Verne in the Eiffel Tower on my mother's exact birthday, with three generations of family in attendance. We will...


More 


"
bearmom,jacksonville,fl, female , 50-64 ,"Paris, France,Fairbanks, AK, USA,New York City, NY, USA,Rome, Italy,Florence, Italy,Leavesden, UK,London, UK,Montecatini Terme, Italy,Pisa, Italy,Rhodes, Greece,Taormina, Italy,Venice, Italy,",[],"France by Marina Private Tours, Paris",,,5 of 5 stars,"
We toured Monet's house and Garden in Giverny with Marina. She went above and beyond to make the tour memorable. She picked us up at our apartment. During the ride to Giverny, she filled us in on cultural and historical background. Once we arrived, she made sure we were in the most picturesque spots for pictures, as well as actually...


More 


"
Sofia-viajera,Madrid,Spain,,,"Paris, France,Collado Villalba, Spain,New York City, NY, USA,",[],"Emilius Fogg Paris, Paris",,"Guided by the hidden places in Paris flights. Learn the secrets, legends and best kept secrets Paris. If you want to know what to see in Paris, come with us.",5 of 5 stars,
Myriamruher,Madrid,Spain, female , 25-34 ,"Paris, France,Cuenca, Spain,La Granja de San Ildefonso, Spain,Segovia, Spain,Andorra la Vella, Andorra,Barcelona, Spain,Bremen, Germany,Cologne, Germany,Cork, Ireland,Dresden, Germany,Dublin, Ireland,Fatima, Portugal,",[],"Emilius Fogg Paris, Paris",,"Guided by the hidden places in Paris flights. Learn the secrets, legends and best kept secrets Paris. If you want to know what to see in Paris, come with us.",5 of 5 stars,
palmspringsdecorator,New York City,New York, male , 50-64 ,"Chicago, IL, USA,Amsterdam, The Netherlands,Paris, France,Campbell, CA, USA,Honolulu, HI, USA,Huntington Beach, CA, USA,Kennebunk, ME, USA,Los Gatos, CA, USA,Ogunquit, ME, USA,Singapore, Singapore,Agra, India,Anaheim, CA, USA,",[],"Paris Angels, Paris"," Tours
","Since 2006, Paris Angels has been providing its clients with their own PA in Paris to organise cultural visits, personal shopping and wine tastings. Our bespoke and dedicated services ensure a pleasant stay extending in Paris the comfort of the hotel and being accompanied with a professional licensed State guide allowed to conduct visits in museums.",5 of 5 stars,"
Although we have been to Paris many times (we live in Amsterdam) ... I was introducing my brothers, their wives and a niece to this beautiful city for the first time. So I contacted Pierre Rivoallan at Paris Angels to ask for his help.
From the first point of contact Pierre was a pleasure to talk to. He asked about...


More 


"
cfreeman21,Toronto,Canada, Female ,,"Barcelona, Spain,Huntsville, Ontario, Canada,London, Ontario, Canada,Ottawa, Ontario, Canada,Paris, France,Venice, Italy,",[],"Paris Angels, Paris"," Tours
","Since 2006, Paris Angels has been providing its clients with their own PA in Paris to organise cultural visits, personal shopping and wine tastings. Our bespoke and dedicated services ensure a pleasant stay extending in Paris the comfort of the hotel and being accompanied with a professional licensed State guide allowed to conduct visits in museums.",5 of 5 stars,"
Emailed me and gave me the impression they were organizing my trip, when I emailed them repeatedly with concerns I had not heard anything from them they emailed me again and told me not to worry that they were organizing my trip for me. I believed them and thought they were a good honest company. Now five days before my...


More 


"
rms1040,Columbus,Ohio,,,"Paris, France,",[],"Paris Angels, Paris"," Tours
","Since 2006, Paris Angels has been providing its clients with their own PA in Paris to organise cultural visits, personal shopping and wine tastings. Our bespoke and dedicated services ensure a pleasant stay extending in Paris the comfort of the hotel and being accompanied with a professional licensed State guide allowed to conduct visits in museums.",5 of 5 stars,"
Our family of 5 traveled to Paris after a cruise and 4 days in Rome. We were going to be taking a cab to the hotel after our train ride from Nice. We were scheduled for a tour the next morning and where set up to meet our tour guide (paris angels) in our hotel lobby. When we arrived there...


More 


"
bo5aled,Kuwait City,Kuwait,,,"Paris, France,",[],"Paris Angels, Paris"," Tours
","Since 2006, Paris Angels has been providing its clients with their own PA in Paris to organise cultural visits, personal shopping and wine tastings. Our bespoke and dedicated services ensure a pleasant stay extending in Paris the comfort of the hotel and being accompanied with a professional licensed State guide allowed to conduct visits in museums.",5 of 5 stars,"
I had the best tour with my family in Paris in July 2011 with the best tour guide ever. He was very informative and knew most, if not all, the history of France. He took us to the most important historical attractions of the city. The beauty of this tour is that it is tailored to your taste whereby you...


More 


"
morganabbou,Paris,France, male , 35-49 ,"Paris, France,Tel Aviv, Israel,Barcelona, Spain,London, UK,Washington DC, DC, USA,Grasse, France,Milan, Italy,Cape Canaveral, FL, USA,Boulogne-Billancourt, France,Issy-les-Moulineaux, France,Kaprun, Austria,New York City, NY, USA,",[],"Boucherie des Provinces, Paris",,,5 of 5 stars,
MarionClark,Melbourne,Australia, female , 65+ ,"London, UK,Paris, France,Melbourne, Australia,Sydney, Australia,Rome, Italy,Venice, Italy,Longreach, Australia,Prague, Czech Republic,Vatican City, Vatican City,Barcelona, Spain,Florence, Italy,Sunshine Coast,",[],"French Adventures, Paris"," Tours
",,5 of 5 stars,"
I have taken four tours with this company over the past year and cannot speak too highly of the care and attention to detail of both Irene and David. All venues, guides, drivers and cars were first class and I was treated with respect and my every wish was fulfilled. A walking tour in Paris city with Catherine was wonderful...


More 


"
HowardT351,Jericho,New York,,,"Paris, France,Cabo San Lucas, Mexico,Montauk, NY, USA,",[],"French Adventures, Paris"," Tours
",,5 of 5 stars,"
Absolutely the worst tour experience ever. My wife and I, and another couple, paid 1,300 euros for an all day private guided tour of the champagne countryside outside Paris. French Adventure (""FA"") failed to deliver throughout including on their owned designed itinerary. And to make matters worse, FA has never responded to the repeated emails/questions from either myself or our...


More 


"
Shishito,,,,,"Paris, France,Milan, Italy,Bologna, Italy,Kapalua, HI, USA,Miami, FL, USA,Adeje, Spain,Aventura, FL, USA,Florence, Italy,Kahului, HI, USA,Lahaina, HI, USA,Madrid, Spain,Noord, Aruba,",[],"French Adventures, Paris"," Tours
",,5 of 5 stars,"
We did a total of 8 tours this time in Paris. We tried 3 companies. This was not a good one. The 3 tours we did was Versailles (that one was ok, only ok), Eiffel Tower (terrible guide) and the boat lunch on the sienna (overpriced)
Compared to other companies, this one was terribly overpriced and guides did not measure...


More 


"
PoemHotel,Paris,Paris,,,"Paris, France,Alcaraz, Spain,Bilbao, Spain,Breuil-Cervinia, Italy,Istanbul, Turkey,St. Petersburg, Russia,",[],"L'Espion de Saint-Germain des Pres Walking Tour, Paris",,"Come in Saint-Germain des Pres, and assist to a thrilling investigation which will lead you from Les Deux Magots Cafe till The Procope.All starts with a murder On Saint-Germains place , Marek Karzek is killed. Who was he ? A very talented pianist, for sure, but he also was a spy, despite himself, crazy in love with the mysterious Lila Jane, the Flores poets' muse, in reality , the KGBs swallow...",5 of 5 stars,
globetrotter9257,Paris,France, male , 50-64 ,"Paris, France,Menton, France,Havana, Cuba,Saint-Malo, France,Agay, France,Athens, Greece,Bath, UK,Brooklyn, NY, USA,Cannes, France,Colombo, Sri Lanka,Dubrovnik, Croatia,Fort-de-France, Martinique,",[],"Helipass, Paris",,,5 of 5 stars,
somi304,Furano,Japan,,,"Paris, France,Furano, Japan,Osaka, Japan,Rothenburg, Germany,Shinjuku, Japan,Mont-St-Michel, France,Rouen, France,Sapporo, Japan,Agra, India,Asahikawa, Japan,Bangkok, Thailand,Biei-cho, Japan,",[],"Illumination Tour in Paris- Emi Travel Paris, Paris"," Tours
",,5 of 5 stars,
Taitson,Piracicaba,SP, male , 35-49 ,"Paris, France,London, UK,Sao Paulo, Brazil,Barcelona, Spain,Rio de Janeiro, Brazil,Paraty, Brazil,Ouro Preto, Brazil,Piracicaba, Brazil,Aparecida, Brazil,Edinburgh, UK,Versailles, France,Aguas da Prata, Brazil,",[],"Illumination Tour in Paris- Emi Travel Paris, Paris"," Tours
",,5 of 5 stars,
CaroGlobeTrotteur,Paris,France,,,"Paris, France,Ramatuelle, France,",[],"Helipass, Paris",,,5 of 5 stars,
,,,,,,[],"Illumination Tour in Paris- Emi Travel Paris, Paris"," Tours
",,5 of 5 stars,
,,,,,,[],"Illumination Tour in Paris- Emi Travel Paris, Paris"," Tours
",,5 of 5 stars,
Baraca22,,,,,"Paris, France,Buenos Aires, Argentina,Miami Beach, FL, USA,Amsterdam, The Netherlands,Dijon, France,Ribeirao Preto, Brazil,Saulieu, France,Athens, Greece,Beaune, France,Istanbul, Turkey,Mendoza, Argentina,",[],"Burgundy Hotel Spa, Paris",,,5 of 5 stars,
Mukundkasthuri,Chennai (Madras),India,,,"Paris, France,Chicago, IL, USA,Las Vegas, NV, USA,Singapore, Singapore,Downers Grove, IL, USA,Gianyar,Grand Rapids, MI, USA,Niagara Falls, NY, USA,Pecatu, Indonesia,Seminyak, Indonesia,Coimbatore, India,Kuta, Indonesia,",[],"Paris by Night Illuminations bus tour, Paris"," Tours
",,,"
Bus leaves at 7.30 opp tp Palais Royal. Takes about 1 hour and 45 minutes to show the sights of Paris. The views are great if you can brave the chill and wind. worth seeing except that atleast half the time is spent in traffic and traffic lights.
"
Shopanonymous,Murrysville,United States,,,"Paris, France,",[],"VIP Tours Paris Private Tours, Paris",,"Private Customized VIP Tours in Paris and All Over France with Licensed Driver-Guides. Free Access to a Conciergerie Service.We are a group of 15 experienced, professional, licensed guides.All our guides have their own special field of expertise regarding history (former history teachers), art, architecture, sociology (interaction with the children) or a region as Normandy...",5 of 5 stars,"
The four of us booked a day-long private tour to Normany, and a similar tour to the Champagne Region. Our guide on both tours was Milun, who was extremely knowledgable and most accommodating to all of our needs and preferences. I would highly recommend VIP's private tour option, rather than a group tour, as we were able to personalize our...


More 


"
arthurfr,Paris,France, male , 25-34 ,"Paris, France,",[],"fontaine de jouvence, Paris",,,5 of 5 stars,
zorak83,Trans-en-Provence,France,,,"Marne-la-Vallee, France,Bonlieu, France,Chessy, France,Coligny, France,Colmar, France,Macon, France,Paris, France,Saint-Claude, France,Saint-Laurent-en-Grandvaux, France,St.-Amour, France,",[],"Cremerie Comtoise, Paris",,,5 of 5 stars,
Cayenne78,Paris,France, male , 50-64 ,"Paris, France,",[],"Institut Zenitude, Paris",,,5 of 5 stars,
Tanie34,Champigny-sur-Marne,France,,,"Paris, France,Saint-Aignan, France,Le Perreux-sur-Marne, France,Rhodes Town, Greece,Sainte-Genevieve-des-Bois, France,",[],"Lok Siam Spa, Paris",,,5 of 5 stars,
DannyHS,Jakarta,Jakarta, male , 50-64 ,"Zurich, Switzerland,Paris, France,Mestre, Italy,Jakarta, Indonesia,Nice, France,Sanur, Indonesia,Bunkyo, Japan,Dublin, Ireland,Frankfurt, Germany,Johor Bahru, Malaysia,Rome, Italy,Senggigi, Indonesia,",[],"Paris by Night Illuminations bus tour, Paris"," Tours
",,5 of 5 stars,"
One will see a different Paris once it is illuminated with the many lights it shines. The lights make all the Paris landmarks doubly more beautify.
"
64maryhart,San Diego,California, female , 65+ ,"San Diego, CA, USA,Paris, France,Athens, Greece,London, UK,Anaheim, CA, USA,Brussels, Belgium,Istanbul, Turkey,La Jolla, CA, USA,Honolulu, HI, USA,Amsterdam, The Netherlands,Waterloo, Belgium,Abu Dhabi, United Arab Emirates,","[u'Travel every chance I get - taking a lot of cruises recently but love being in London and Paris. Learned a lot when I traveled to China and Kuwait but prefer Great Britain and Europe. Lived in Athens, Greece and Brussels, Belgium. ']","Paris by Night Illuminations bus tour, Paris"," Tours
",,5 of 5 stars,"
Bus comfortable, etc. but in the summer it stays light for so long that you do not get to see the lights of Paris. Only do this tour in fall or winter.
"
dnsnmnd,Chicago,Illinois,,,"Madrid, Spain,Paris, France,Barcelona, Spain,Durango, CO, USA,Granada, Spain,Seville, Spain,Silver Gate, MT, USA,Toledo, Spain,Yellowstone National Park, WY, USA,",[],"Paris by Night Illuminations bus tour, Paris"," Tours
",,5 of 5 stars,"
We only wanted to do the bus tour. We had heard about it in Rick Steves book. Some websites appeared to only offer the bus tour as a part of other tours. We booked in person at the Paris City Vision tour office using their printed catalog which we received at a visitor center. We were in Paris for 6...


More 


"
ptcruiser62,vancouver,vancouver, female , 50-64 ,"Barkerville, British Columbia, Canada,Paris, France,East Molesey, UK,London, UK,Newport, OR, USA,Richmond, British Columbia, Canada,Yale, British Columbia, Canada,York, UK,Aix-les-Bains, France,Albuquerque, NM, USA,Algarve, Portugal,Alicante, Spain,",[],"Paris by Night Illuminations bus tour, Paris"," Tours
",,5 of 5 stars,"
We did this tour with Paris city vision in July. The cruise was good and the commentary was informative. However, the illuminations portion of the tour was terrible. The bus went around the Champs- Elysees 4 times and the only the illuminations we saw were the arc de triumph and the national assembly. It was very disappointing because I know...


More 


"
LoveEurope411,Baltimore,Maryland,,,"Paris, France,Glen Burnie, MD, USA,Florence, Italy,Orlando, FL, USA,Barcelona, Spain,London, UK,Rome, Italy,Avignon, France,Baltimore, MD, USA,Amsterdam, The Netherlands,Annapolis, MD, USA,New York City, NY, USA,",[],"Paris by Night Illuminations bus tour, Paris"," Tours
",,5 of 5 stars,"
We took this tour in an open top bus provided by France Tourisme. We were very pleased with the commentary as well as the route taken through the city. If you take the tour during the summer be sure to take the latest tour because it does not start getting dark until around 10 pm.
"
